80 3160
1 2 22
1 3 26
1 4 69
1 5 71
1 6 7
1 7 14
1 8 23
1 9 75
1 10 35
1 11 44
1 12 29
1 13 63
1 14 31
1 15 43
1 16 30
1 17 42
1 18 16
1 19 46
1 20 24
1 21 14
1 22 73
1 23 39
1 24 16
1 25 62
1 26 6
1 27 43
1 28 31
1 29 30
1 30 57
1 31 28
1 32 71
1 33 26
1 34 29
1 35 68
1 36 7
1 37 8
1 38 27
1 39 70
1 40 25
1 41 52
1 42 57
1 43 4
1 44 71
1 45 45
1 46 76
1 47 65
1 48 56
1 49 23
1 50 79
1 51 8
1 52 66
1 53 31
1 54 50
1 55 57
1 56 62
1 57 22
1 58 14
1 59 27
1 60 27
1 61 72
1 62 73
1 63 36
1 64 14
1 65 4
1 66 35
1 67 47
1 68 6
1 69 19
1 70 27
1 71 56
1 72 76
1 73 15
1 74 2
1 75 6
1 76 59
1 77 64
1 78 43
1 79 67
1 80 59
2 3 75
2 4 33
2 5 42
2 6 9
2 7 65
2 8 44
2 9 29
2 10 77
2 11 71
2 12 35
2 13 67
2 14 59
2 15 55
2 16 0
2 17 16
2 18 78
2 19 3
2 20 1
2 21 2
2 22 25
2 23 0
2 24 42
2 25 8
2 26 51
2 27 51
2 28 56
2 29 49
2 30 48
2 31 52
2 32 20
2 33 7
2 34 49
2 35 60
2 36 52
2 37 23
2 38 78
2 39 10
2 40 11
2 41 3
2 42 77
2 43 71
2 44 63
2 45 38
2 46 25
2 47 75
2 48 38
2 49 44
2 50 73
2 51 35
2 52 8
2 53 19
2 54 71
2 55 23
2 56 58
2 57 10
2 58 40
2 59 56
2 60 30
2 61 72
2 62 55
2 63 8
2 64 67
2 65 12
2 66 0
2 67 11
2 68 66
2 69 37
2 70 53
2 71 34
2 72 42
2 73 15
2 74 63
2 75 14
2 76 5
2 77 26
2 78 39
2 79 29
2 80 4
3 4 69
3 5 21
3 6 70
3 7 26
3 8 18
3 9 43
3 10 19
3 11 11
3 12 50
3 13 36
3 14 13
3 15 56
3 16 38
3 17 63
3 18 38
3 19 10
3 20 2
3 21 33
3 22 18
3 23 36
3 24 0
3 25 72
3 26 39
3 27 17
3 28 22
3 29 8
3 30 67
3 31 13
3 32 20
3 33 3
3 34 77
3 35 53
3 36 13
3 37 18
3 38 30
3 39 64
3 40 47
3 41 66
3 42 29
3 43 54
3 44 47
3 45 59
3 46 27
3 47 60
3 48 3
3 49 29
3 50 63
3 51 25
3 52 31
3 53 47
3 54 79
3 55 51
3 56 15
3 57 8
3 58 40
3 59 6
3 60 30
3 61 55
3 62 19
3 63 23
3 64 55
3 65 14
3 66 5
3 67 79
3 68 3
3 69 20
3 70 13
3 71 38
3 72 18
3 73 13
3 74 68
3 75 62
3 76 77
3 77 69
3 78 61
3 79 23
3 80 21
4 5 33
4 6 71
4 7 31
4 8 67
4 9 16
4 10 47
4 11 63
4 12 12
4 13 37
4 14 69
4 15 15
4 16 63
4 17 54
4 18 3
4 19 22
4 20 54
4 21 37
4 22 29
4 23 60
4 24 26
4 25 15
4 26 52
4 27 9
4 28 52
4 29 77
4 30 62
4 31 66
4 32 39
4 33 13
4 34 28
4 35 46
4 36 71
4 37 30
4 38 21
4 39 28
4 40 1
4 41 4
4 42 35
4 43 47
4 44 68
4 45 60
4 46 33
4 47 0
4 48 74
4 49 44
4 50 65
4 51 40
4 52 60
4 53 58
4 54 74
4 55 68
4 56 33
4 57 43
4 58 39
4 59 11
4 60 30
4 61 51
4 62 69
4 63 69
4 64 36
4 65 18
4 66 50
4 67 12
4 68 15
4 69 48
4 70 4
4 71 60
4 72 64
4 73 77
4 74 67
4 75 56
4 76 47
4 77 71
4 78 40
4 79 78
4 80 36
5 6 2
5 7 6
5 8 60
5 9 17
5 10 75
5 11 64
5 12 47
5 13 66
5 14 19
5 15 20
5 16 2
5 17 73
5 18 67
5 19 26
5 20 47
5 21 32
5 22 38
5 23 51
5 24 66
5 25 42
5 26 27
5 27 11
5 28 39
5 29 62
5 30 40
5 31 51
5 32 12
5 33 24
5 34 28
5 35 45
5 36 64
5 37 21
5 38 18
5 39 14
5 40 53
5 41 20
5 42 65
5 43 40
5 44 20
5 45 44
5 46 52
5 47 35
5 48 58
5 49 28
5 50 62
5 51 69
5 52 58
5 53 57
5 54 73
5 55 42
5 56 5
5 57 33
5 58 48
5 59 75
5 60 34
5 61 41
5 62 29
5 63 10
5 64 59
5 65 27
5 66 52
5 67 38
5 68 1
5 69 61
5 70 57
5 71 69
5 72 66
5 73 61
5 74 31
5 75 7
5 76 6
5 77 12
5 78 47
5 79 52
5 80 60
6 7 78
6 8 70
6 9 13
6 10 57
6 11 35
6 12 22
6 13 11
6 14 60
6 15 26
6 16 26
6 17 75
6 18 13
6 19 31
6 20 75
6 21 44
6 22 45
6 23 40
6 24 71
6 25 30
6 26 31
6 27 24
6 28 57
6 29 56
6 30 38
6 31 30
6 32 4
6 33 59
6 34 48
6 35 79
6 36 52
6 37 67
6 38 4
6 39 37
6 40 4
6 41 23
6 42 65
6 43 27
6 44 57
6 45 62
6 46 31
6 47 68
6 48 78
6 49 16
6 50 57
6 51 43
6 52 50
6 53 62
6 54 44
6 55 9
6 56 49
6 57 15
6 58 44
6 59 21
6 60 79
6 61 69
6 62 78
6 63 69
6 64 10
6 65 4
6 66 65
6 67 62
6 68 1
6 69 33
6 70 42
6 71 59
6 72 30
6 73 66
6 74 44
6 75 36
6 76 72
6 77 21
6 78 60
6 79 73
6 80 52
7 8 49
7 9 45
7 10 38
7 11 36
7 12 44
7 13 20
7 14 28
7 15 74
7 16 8
7 17 47
7 18 37
7 19 67
7 20 40
7 21 51
7 22 5
7 23 78
7 24 40
7 25 37
7 26 28
7 27 31
7 28 50
7 29 33
7 30 63
7 31 71
7 32 7
7 33 2
7 34 14
7 35 26
7 36 60
7 37 1
7 38 1
7 39 18
7 40 4
7 41 60
7 42 27
7 43 46
7 44 36
7 45 19
7 46 65
7 47 50
7 48 39
7 49 79
7 50 44
7 51 40
7 52 54
7 53 43
7 54 24
7 55 51
7 56 23
7 57 34
7 58 28
7 59 72
7 60 47
7 61 69
7 62 50
7 63 14
7 64 63
7 65 24
7 66 9
7 67 35
7 68 27
7 69 39
7 70 26
7 71 57
7 72 54
7 73 72
7 74 72
7 75 32
7 76 39
7 77 68
7 78 53
7 79 9
7 80 12
8 9 63
8 10 36
8 11 24
8 12 69
8 13 67
8 14 27
8 15 17
8 16 54
