40 780
1 2 3
1 3 38
1 4 6
1 5 35
1 6 29
1 7 21
1 8 27
1 9 24
1 10 0
1 11 38
1 12 14
1 13 28
1 14 37
1 15 34
1 16 23
1 17 32
1 18 19
1 19 19
1 20 2
1 21 4
1 22 32
1 23 24
1 24 11
1 25 13
1 26 33
1 27 35
1 28 6
1 29 21
1 30 20
1 31 13
1 32 17
1 33 23
1 34 39
1 35 15
1 36 32
1 37 6
1 38 17
1 39 12
1 40 12
2 3 26
2 4 8
2 5 8
2 6 22
2 7 9
2 8 1
2 9 36
2 10 6
2 11 39
2 12 14
2 13 15
2 14 38
2 15 8
2 16 33
2 17 30
2 18 28
2 19 24
2 20 20
2 21 4
2 22 12
2 23 24
2 24 21
2 25 5
2 26 24
2 27 24
2 28 8
2 29 2
2 30 8
2 31 35
2 32 36
2 33 4
2 34 21
2 35 0
2 36 4
2 37 22
2 38 1
2 39 24
2 40 3
3 4 24
3 5 23
3 6 30
3 7 25
3 8 34
3 9 10
3 10 31
3 11 20
3 12 36
3 13 29
3 14 11
3 15 6
3 16 34
3 17 2
3 18 31
3 19 18
3 20 30
3 21 27
3 22 15
3 23 8
3 24 26
3 25 7
3 26 34
3 27 28
3 28 14
3 29 4
3 30 37
3 31 13
3 32 2
3 33 24
3 34 39
3 35 34
3 36 2
3 37 24
3 38 32
3 39 26
3 40 2
4 5 33
4 6 22
4 7 34
4 8 26
4 9 32
4 10 20
4 11 9
4 12 29
4 13 8
4 14 11
4 15 0
4 16 16
4 17 0
4 18 0
4 19 7
4 20 10
4 21 35
4 22 28
4 23 39
4 24 16
4 25 10
4 26 37
4 27 16
4 28 9
4 29 20
4 30 25
4 31 31
4 32 37
4 33 4
4 34 18
4 35 16
4 36 28
4 37 21
4 38 2
4 39 5
4 40 11
5 6 34
5 7 27
5 8 23
5 9 31
5 10 24
5 11 6
5 12 0
5 13 36
5 14 11
5 15 24
5 16 7
5 17 28
5 18 30
5 19 10
5 20 17
5 21 25
5 22 1
5 23 20
5 24 31
5 25 23
5 26 19
5 27 7
5 28 32
5 29 5
5 30 38
5 31 36
5 32 6
5 33 6
5 34 31
5 35 8
5 36 0
5 37 2
5 38 26
5 39 7
5 40 8
6 7 16
6 8 0
6 9 39
6 10 37
6 11 2
6 12 12
6 13 10
6 14 18
6 15 39
6 16 26
6 17 26
6 18 38
6 19 26
6 20 29
6 21 24
6 22 29
6 23 39
6 24 20
6 25 4
6 26 4
6 27 10
6 28 18
6 29 27
6 30 3
6 31 5
6 32 22
6 33 30
6 34 23
6 35 22
6 36 16
6 37 35
6 38 11
6 39 22
6 40 6
7 8 6
7 9 23
7 10 5
7 11 5
7 12 4
7 13 16
7 14 23
7 15 25
7 16 39
7 17 31
7 18 31
7 19 35
7 20 22
7 21 22
7 22 18
7 23 1
7 24 18
7 25 35
7 26 1
7 27 3
7 28 24
7 29 20
7 30 32
7 31 37
7 32 6
7 33 33
7 34 10
7 35 34
7 36 28
7 37 13
7 38 26
7 39 24
7 40 29
8 9 35
8 10 15
8 11 8
8 12 22
8 13 21
8 14 17
8 15 29
8 16 27
8 17 33
8 18 37
8 19 25
8 20 8
8 21 15
8 22 2
8 23 1
8 24 12
8 25 0
8 26 8
8 27 37
8 28 19
8 29 15
8 30 5
8 31 0
8 32 23
8 33 26
8 34 0
8 35 10
8 36 6
8 37 24
8 38 0
8 39 27
8 40 19
9 10 8
9 11 21
9 12 10
9 13 5
9 14 36
9 15 11
9 16 6
9 17 34
9 18 15
9 19 31
9 20 35
9 21 27
9 22 33
9 23 29
9 24 20
9 25 13
9 26 9
9 27 2
9 28 33
9 29 27
9 30 7
9 31 12
9 32 12
9 33 20
9 34 10
9 35 18
9 36 39
9 37 35
9 38 39
9 39 8
9 40 36
10 11 38
10 12 35
10 13 23
10 14 34
10 15 5
10 16 4
10 17 1
10 18 19
10 19 1
10 20 34
10 21 21
10 22 7
10 23 28
10 24 39
10 25 8
10 26 11
10 27 4
10 28 13
10 29 12
10 30 15
10 31 25
10 32 4
10 33 6
10 34 8
10 35 24
10 36 18
10 37 15
10 38 32
10 39 17
10 40 7
11 12 25
11 13 29
11 14 15
11 15 13
11 16 8
11 17 39
11 18 0
11 19 6
11 20 26
11 21 11
11 22 38
11 23 35
11 24 33
11 25 36
11 26 25
11 27 5
11 28 4
11 29 27
11 30 17
11 31 33
11 32 18
11 33 32
11 34 27
11 35 4
11 36 31
11 37 20
11 38 22
11 39 34
11 40 25
12 13 21
12 14 11
12 15 24
12 16 36
12 17 33
12 18 32
12 19 32
12 20 26
12 21 16
12 22 12
12 23 32
12 24 1
12 25 16
12 26 39
12 27 15
12 28 20
12 29 9
12 30 7
12 31 31
12 32 20
12 33 25
12 34 26
12 35 8
12 36 38
12 37 6
12 38 1
12 39 32
12 40 13
13 14 4
13 15 7
13 16 26
13 17 27
13 18 8
13 19 36
13 20 10
13 21 17
13 22 21
13 23 6
13 24 24
13 25 12
13 26 6
13 27 19
13 28 36
13 29 34
13 30 25
13 31 3
13 32 16
13 33 22
13 34 9
13 35 25
13 36 39
13 37 5
13 38 31
13 39 37
13 40 28
14 15 32
14 16 23
14 17 4
14 18 4
14 19 36
14 20 36
14 21 38
14 22 25
14 23 39
14 24 3
14 25 26
14 26 8
14 27 16
14 28 8
14 29 29
14 30 0
14 31 8
14 32 22
14 33 15
14 34 24
14 35 0
14 36 8
14 37 14
14 38 17
14 39 18
14 40 27
15 16 22
15 17 18
15 18 22
15 19 10
15 20 39
15 21 15
15 22 24
15 23 19
15 24 13
15 25 37
15 26 13
15 27 32
15 28 34
15 29 16
15 30 36
15 31 20
15 32 4
15 33 23
15 34 12
15 35 25
15 36 35
15 37 28
15 38 14
15 39 34
15 40 9
16 17 33
16 18 26
16 19 18
16 20 21
16 21 16
16 22 20
16 23 13
16 24 22
16 25 30
16 26 13
16 27 1
16 28 4
16 29 33
16 30 35
16 31 22
16 32 5
16 33 28
16 34 10
16 35 8
16 36 39
16 37 6
16 38 8
16 39 31
16 40 17
17 18 24
17 19 15
17 20 34
17 21 5
17 22 4
17 23 15
17 24 27
17 25 27
17 26 2
17 27 16
17 28 22
17 29 6
17 30 6
17 31 9
17 32 34
17 33 7
17 34 37
17 35 25
17 36 2
17 37 16
17 38 35
17 39 20
17 40 38
18 19 12
18 20 17
18 21 35
18 22 6
18 23 27
18 24 15
18 25 2
18 26 27
18 27 21
18 28 6
18 29 25
18 30 4
18 31 10
18 32 8
18 33 37
18 34 36
18 35 27
18 36 8
18 37 23
18 38 39
18 39 23
18 40 3
19 20 28
19 21 30
19 22 0
19 23 34
19 24 39
19 25 1
19 26 16
19 27 27
19 28 36
19 29 1
19 30 31
19 31 32
19 32 12
19 33 11
19 34 6
19 35 34
19 36 33
19 37 22
