20 190
1 2 15
1 3 0
1 4 9
1 5 13
1 6 9
1 7 10
1 8 1
1 9 3
1 10 6
1 11 10
1 12 16
1 13 13
1 14 3
1 15 6
1 16 8
1 17 17
1 18 6
1 19 4
1 20 8
2 3 17
2 4 16
2 5 4
2 6 2
2 7 1
2 8 8
2 9 1
2 10 2
2 11 14
2 12 18
2 13 19
2 14 1
2 15 16
2 16 4
2 17 11
2 18 18
2 19 7
2 20 9
3 4 3
3 5 12
3 6 11
3 7 4
3 8 6
3 9 8
3 10 13
3 11 8
3 12 6
3 13 5
3 14 4
3 15 15
3 16 13
3 17 11
3 18 0
3 19 15
3 20 14
4 5 17
4 6 19
4 7 9
4 8 13
4 9 16
4 10 0
4 11 4
4 12 6
4 13 13
4 14 1
4 15 17
4 16 6
4 17 3
4 18 11
4 19 6
4 20 2
5 6 12
5 7 2
5 8 16
5 9 16
5 10 13
5 11 3
5 12 18
5 13 11
5 14 6
5 15 13
5 16 2
5 17 10
5 18 13
5 19 17
5 20 7
6 7 18
6 8 2
6 9 14
6 10 3
6 11 15
6 12 5
6 13 13
6 14 7
6 15 19
6 16 10
6 17 11
6 18 5
6 19 12
6 20 15
7 8 3
7 9 19
7 10 16
7 11 4
7 12 2
7 13 1
7 14 16
7 15 1
7 16 14
7 17 8
7 18 13
7 19 10
7 20 4
8 9 10
8 10 17
8 11 10
8 12 14
8 13 4
8 14 15
8 15 12
8 16 14
8 17 7
8 18 0
8 19 1
8 20 12
9 10 5
9 11 15
9 12 7
9 13 14
9 14 10
9 15 19
9 16 10
9 17 10
9 18 3
9 19 0
9 20 9
10 11 16
10 12 12
10 13 0
10 14 3
10 15 7
10 16 8
10 17 15
10 18 2
10 19 10
10 20 15
11 12 0
11 13 13
11 14 11
11 15 13
11 16 1
11 17 5
11 18 11
11 19 17
11 20 15
12 13 11
12 14 4
12 15 11
12 16 19
12 17 14
12 18 10
12 19 14
12 20 0
13 14 13
13 15 9
13 16 10
13 17 16
13 18 13
13 19 14
13 20 7
14 15 13
14 16 16
14 17 8
14 18 0
14 19 5
14 20 1
15 16 8
15 17 2
15 18 0
15 19 2
15 20 13
16 17 1
16 18 18
16 19 0
16 20 14
17 18 11
17 19 0
17 20 16
18 19 18
18 20 17
19 20 11
