50 1225
1 2 2
1 3 7
1 4 20
1 5 20
1 6 22
1 7 26
1 8 19
1 9 47
1 10 40
1 11 47
1 12 23
1 13 44
1 14 36
1 15 21
1 16 46
1 17 20
1 18 45
1 19 42
1 20 12
1 21 20
1 22 25
1 23 3
1 24 19
1 25 42
1 26 38
1 27 33
1 28 46
1 29 0
1 30 31
1 31 28
1 32 35
1 33 34
1 34 20
1 35 3
1 36 19
1 37 34
1 38 0
1 39 48
1 40 30
1 41 25
1 42 2
1 43 41
1 44 6
1 45 25
1 46 44
1 47 35
1 48 48
1 49 0
1 50 1
2 3 6
2 4 2
2 5 34
2 6 26
2 7 45
2 8 24
2 9 44
2 10 39
2 11 31
2 12 12
2 13 27
2 14 26
2 15 46
2 16 8
2 17 35
2 18 47
2 19 47
2 20 21
2 21 2
2 22 45
2 23 17
2 24 13
2 25 15
2 26 2
2 27 40
2 28 26
2 29 8
2 30 28
2 31 16
2 32 14
2 33 7
2 34 32
2 35 16
2 36 32
2 37 41
2 38 38
2 39 4
2 40 35
2 41 15
2 42 5
2 43 5
2 44 17
2 45 31
2 46 35
2 47 47
2 48 16
2 49 7
2 50 24
3 4 39
3 5 19
3 6 27
3 7 45
3 8 42
3 9 47
3 10 17
3 11 34
3 12 45
3 13 27
3 14 14
3 15 16
3 16 42
3 17 32
3 18 0
3 19 44
3 20 14
3 21 28
3 22 6
3 23 43
3 24 11
3 25 35
3 26 32
3 27 13
3 28 22
3 29 25
3 30 16
3 31 35
3 32 5
3 33 22
3 34 41
3 35 27
3 36 27
3 37 29
3 38 6
3 39 32
3 40 17
3 41 14
3 42 24
3 43 32
3 44 29
3 45 25
3 46 23
3 47 31
3 48 22
3 49 26
3 50 22
4 5 15
4 6 35
4 7 27
4 8 49
4 9 31
4 10 21
4 11 2
4 12 25
4 13 43
4 14 26
4 15 39
4 16 28
4 17 26
4 18 17
4 19 28
4 20 3
4 21 1
4 22 12
4 23 1
4 24 36
4 25 9
4 26 2
4 27 23
4 28 44
4 29 31
4 30 44
4 31 41
4 32 12
4 33 43
4 34 34
4 35 13
4 36 36
4 37 24
4 38 26
4 39 38
4 40 32
4 41 30
4 42 10
4 43 1
4 44 4
4 45 1
4 46 36
4 47 24
4 48 24
4 49 38
4 50 9
5 6 37
5 7 27
5 8 20
5 9 13
5 10 18
5 11 46
5 12 7
5 13 49
5 14 6
5 15 41
5 16 39
5 17 26
5 18 21
5 19 18
5 20 21
5 21 36
5 22 37
5 23 3
5 24 31
5 25 9
5 26 14
5 27 29
5 28 2
5 29 44
5 30 35
5 31 38
5 32 20
5 33 46
5 34 31
5 35 2
5 36 11
5 37 39
5 38 29
5 39 4
5 40 4
5 41 38
5 42 13
5 43 16
5 44 29
5 45 49
5 46 35
5 47 46
5 48 20
5 49 36
5 50 8
6 7 47
6 8 12
6 9 24
6 10 11
6 11 20
6 12 22
6 13 42
6 14 5
6 15 40
6 16 13
6 17 21
6 18 13
6 19 35
6 20 19
6 21 31
6 22 26
6 23 7
6 24 39
6 25 16
6 26 16
6 27 21
6 28 44
6 29 35
6 30 34
6 31 10
6 32 27
6 33 27
6 34 46
6 35 37
6 36 3
6 37 30
6 38 26
6 39 45
6 40 8
6 41 20
6 42 5
6 43 22
6 44 13
6 45 35
6 46 44
6 47 27
6 48 4
6 49 19
6 50 45
7 8 23
7 9 13
7 10 22
7 11 17
7 12 31
7 13 7
7 14 1
7 15 12
7 16 20
7 17 18
7 18 32
7 19 27
7 20 45
7 21 23
7 22 41
7 23 31
7 24 7
7 25 28
7 26 25
7 27 26
7 28 39
7 29 41
7 30 12
7 31 47
7 32 2
7 33 0
7 34 42
7 35 2
7 36 5
7 37 31
7 38 43
7 39 17
7 40 48
7 41 29
7 42 40
7 43 33
7 44 40
7 45 39
7 46 29
7 47 4
7 48 47
7 49 43
7 50 32
8 9 49
8 10 23
8 11 12
8 12 23
8 13 7
8 14 14
8 15 4
8 16 12
8 17 47
8 18 48
8 19 43
8 20 3
8 21 27
8 22 3
8 23 18
8 24 11
8 25 33
8 26 23
8 27 35
8 28 8
8 29 8
8 30 15
8 31 15
8 32 25
8 33 20
8 34 27
8 35 45
8 36 4
8 37 17
8 38 9
8 39 12
8 40 10
8 41 23
8 42 47
8 43 6
8 44 19
8 45 1
8 46 2
8 47 2
8 48 26
8 49 11
8 50 33
9 10 41
9 11 9
9 12 9
9 13 3
9 14 15
9 15 14
9 16 2
9 17 21
9 18 9
9 19 9
9 20 33
9 21 41
9 22 27
9 23 8
9 24 25
9 25 34
9 26 45
9 27 6
9 28 39
9 29 14
9 30 8
9 31 2
9 32 25
9 33 9
9 34 27
9 35 29
9 36 40
9 37 12
9 38 24
9 39 48
9 40 19
9 41 36
9 42 2
9 43 31
9 44 20
9 45 18
9 46 0
9 47 35
9 48 1
9 49 33
9 50 47
10 11 8
10 12 28
10 13 0
10 14 3
10 15 5
10 16 31
10 17 15
10 18 22
10 19 38
10 20 40
10 21 41
10 22 30
10 23 32
10 24 7
10 25 19
10 26 8
10 27 21
10 28 41
10 29 10
10 30 20
10 31 22
10 32 5
10 33 31
10 34 0
10 35 9
10 36 44
10 37 24
10 38 49
10 39 27
10 40 43
10 41 46
10 42 42
10 43 37
10 44 35
10 45 24
10 46 0
10 47 23
10 48 15
10 49 34
10 50 35
11 12 48
11 13 19
11 14 35
11 15 19
11 16 44
11 17 31
11 18 6
11 19 32
11 20 12
11 21 29
11 22 35
11 23 3
11 24 19
11 25 28
11 26 48
11 27 26
11 28 49
11 29 29
11 30 34
11 31 4
11 32 25
11 33 3
11 34 8
11 35 49
11 36 12
11 37 43
11 38 14
11 39 27
11 40 1
11 41 37
11 42 18
11 43 30
11 44 30
11 45 35
11 46 7
11 47 31
11 48 9
11 49 17
11 50 31
12 13 47
12 14 35
12 15 25
12 16 19
12 17 47
12 18 45
12 19 46
12 20 35
12 21 25
12 22 19
12 23 42
12 24 15
12 25 8
12 26 13
12 27 10
12 28 31
12 29 27
12 30 9
12 31 41
12 32 18
12 33 46
12 34 20
12 35 38
12 36 10
12 37 32
12 38 4
12 39 38
12 40 5
12 41 34
12 42 11
12 43 1
12 44 16
12 45 21
12 46 12
12 47 37
12 48 35
12 49 38
12 50 12
13 14 13
13 15 29
13 16 27
13 17 26
13 18 1
13 19 39
13 20 34
13 21 7
13 22 15
13 23 13
13 24 16
13 25 28
13 26 45
13 27 48
13 28 31
13 29 22
13 30 6
13 31 23
13 32 30
13 33 22
13 34 12
13 35 15
13 36 48
13 37 49
13 38 43
13 39 41
13 40 13
13 41 46
13 42 27
13 43 46
13 44 30
13 45 41
13 46 48
13 47 44
13 48 44
13 49 12
13 50 40
14 15 34
14 16 45
14 17 13
14 18 33
14 19 48
14 20 30
14 21 16
14 22 40
14 23 37
14 24 49
14 25 24
14 26 1
14 27 29
14 28 27
14 29 4
14 30 6
14 31 23
14 32 26
14 33 12
14 34 41
14 35 17
14 36 13
14 37 11
14 38 10
14 39 5
14 40 43
14 41 35
14 42 27
14 43 17
14 44 22
14 45 16
14 46 2
14 47 28
14 48 6
14 49 2
14 50 2
15 16 19
15 17 42
15 18 28
15 19 16
15 20 23
15 21 0
15 22 17
15 23 42
15 24 6
15 25 22
15 26 43
15 27 28
15 28 25
15 29 8
15 30 26
15 31 23
15 32 13
15 33 7
15 34 16
15 35 14
15 36 8
15 37 19
15 38 36
15 39 31
15 40 40
15 41 49
15 42 10
15 43 8
15 44 0
15 45 42
15 46 47
15 47 37
15 48 9
15 49 37
15 50 38
16 17 10
16 18 39
16 19 23
16 20 15
16 21 26
16 22 43
16 23 22
16 24 26
16 25 3
16 26 28
16 27 9
16 28 3
16 29 1
16 30 18
16 31 22
16 32 17
16 33 7
16 34 34
16 35 27
16 36 21
16 37 26
16 38 25
16 39 32
16 40 17
16 41 16
16 42 22
16 43 16
16 44 33
16 45 4
16 46 24
16 47 25
16 48 47
16 49 2
16 50 26
17 18 2
17 19 49
17 20 0
17 21 2
17 22 28
17 23 29
17 24 44
17 25 38
17 26 14
17 27 49
17 28 18
17 29 31
17 30 45
17 31 4
17 32 42
17 33 23
17 34 28
17 35 37
17 36 37
17 37 23
17 38 20
17 39 49
17 40 17
17 41 32
17 42 27
17 43 18
17 44 45
17 45 20
17 46 3
17 47 27
17 48 5
17 49 3
17 50 15
18 19 13
18 20 39
18 21 20
18 22 16
18 23 3
18 24 43
18 25 16
18 26 1
18 27 6
18 28 17
18 29 32
18 30 35
18 31 24
18 32 22
18 33 1
18 34 47
18 35 44
18 36 38
18 37 0
18 38 23
18 39 47
18 40 24
18 41 36
18 42 41
18 43 23
18 44 5
18 45 47
18 46 43
18 47 36
18 48 22
18 49 20
18 50 31
19 20 42
19 21 3
19 22 47
19 23 43
19 24 43
19 25 6
19 26 23
19 27 45
19 28 10
19 29 24
19 30 27
19 31 39
19 32 45
19 33 48
19 34 17
19 35 22
19 36 18
19 37 43
19 38 47
19 39 32
19 40 43
19 41 15
19 42 40
19 43 24
19 44 22
19 45 24
19 46 44
19 47 18
19 48 27
19 49 23
19 50 30
20 21 7
20 22 17
20 23 34
20 24 36
20 25 47
20 26 0
20 27 12
20 28 29
20 29 28
20 30 3
20 31 36
20 32 34
20 33 18
20 34 17
20 35 10
20 36 26
20 37 29
20 38 32
20 39 0
20 40 8
20 41 26
20 42 38
20 43 29
20 44 12
20 45 3
20 46 2
20 47 21
20 48 1
20 49 23
20 50 41
21 22 3
21 23 15
21 24 20
21 25 38
21 26 7
21 27 49
21 28 46
21 29 43
21 30 48
21 31 49
21 32 2
21 33 21
21 34 34
21 35 48
21 36 9
21 37 42
21 38 48
21 39 49
21 40 17
21 41 13
21 42 8
21 43 7
21 44 2
21 45 36
21 46 12
21 47 15
21 48 23
21 49 10
21 50 7
22 23 47
22 24 24
22 25 46
22 26 38
22 27 14
22 28 5
22 29 11
22 30 39
22 31 49
22 32 39
22 33 0
22 34 15
22 35 1
22 36 22
22 37 48
22 38 43
22 39 9
22 40 44
22 41 10
22 42 21
22 43 27
22 44 0
22 45 16
22 46 35
22 47 32
22 48 38
22 49 4
22 50 8
23 24 44
23 25 38
23 26 3
23 27 16
23 28 47
23 29 6
23 30 32
23 31 1
23 32 21
23 33 18
23 34 7
23 35 44
23 36 39
23 37 36
23 38 33
23 39 45
23 40 30
23 41 49
23 42 6
23 43 26
23 44 29
23 45 16
23 46 40
23 47 23
23 48 18
23 49 43
23 50 1
24 25 22
24 26 1
24 27 0
24 28 13
24 29 33
24 30 29
24 31 42
24 32 34
24 33 32
24 34 20
24 35 17
24 36 15
24 37 5
24 38 30
24 39 13
24 40 37
24 41 10
24 42 5
24 43 25
24 44 11
24 45 45
24 46 16
24 47 35
24 48 40
24 49 17
24 50 35
25 26 2
25 27 4
25 28 20
25 29 41
25 30 26
25 31 23
25 32 11
25 33 4
25 34 3
25 35 41
25 36 1
25 37 36
25 38 42
25 39 32
25 40 16
25 41 25
25 42 18
25 43 27
25 44 13
25 45 35
25 46 1
25 47 46
25 48 31
25 49 6
25 50 9
26 27 34
26 28 19
26 29 21
26 30 26
26 31 1
26 32 7
26 33 49
26 34 2
26 35 10
26 36 32
26 37 26
26 38 4
26 39 18
26 40 8
26 41 42
26 42 23
26 43 16
26 44 8
26 45 28
26 46 31
26 47 48
26 48 37
26 49 39
26 50 48
27 28 6
27 29 18
27 30 27
27 31 49
27 32 20
27 33 27
27 34 41
27 35 30
27 36 2
27 37 25
27 38 11
27 39 25
27 40 44
27 41 38
27 42 24
27 43 49
27 44 44
27 45 22
27 46 45
27 47 27
27 48 27
27 49 47
27 50 3
28 29 8
28 30 17
28 31 21
28 32 33
28 33 42
28 34 38
28 35 2
28 36 13
28 37 25
28 38 20
28 39 9
28 40 29
28 41 25
28 42 27
28 43 33
28 44 49
28 45 24
28 46 22
28 47 13
28 48 45
28 49 42
28 50 29
29 30 17
29 31 27
29 32 31
29 33 23
29 34 35
29 35 9
29 36 7
29 37 29
29 38 8
29 39 19
29 40 22
29 41 35
29 42 30
29 43 33
29 44 46
29 45 46
29 46 29
29 47 17
29 48 47
29 49 17
29 50 20
30 31 41
30 32 37
30 33 29
30 34 7
30 35 36
30 36 35
30 37 32
30 38 23
30 39 12
30 40 2
30 41 23
30 42 2
30 43 37
30 44 45
30 45 39
30 46 44
30 47 5
30 48 17
30 49 35
30 50 38
31 32 4
31 33 41
31 34 1
31 35 36
31 36 29
31 37 11
31 38 12
31 39 5
31 40 41
31 41 25
31 42 40
31 43 6
31 44 31
31 45 16
31 46 17
31 47 34
31 48 37
31 49 17
31 50 2
32 33 26
32 34 32
32 35 17
32 36 6
32 37 28
32 38 43
32 39 38
32 40 29
32 41 31
32 42 2
32 43 5
32 44 7
32 45 14
32 46 38
32 47 36
32 48 12
32 49 15
32 50 37
33 34 48
33 35 10
33 36 23
33 37 38
33 38 44
33 39 7
33 40 31
33 41 19
33 42 10
33 43 38
33 44 37
33 45 18
33 46 20
33 47 0
33 48 35
33 49 6
33 50 32
34 35 11
34 36 10
34 37 38
34 38 0
34 39 30
34 40 34
34 41 9
34 42 4
34 43 23
34 44 26
34 45 35
34 46 9
34 47 18
34 48 43
34 49 28
34 50 29
35 36 6
35 37 5
35 38 13
35 39 43
35 40 24
35 41 30
35 42 46
35 43 30
35 44 3
35 45 5
35 46 4
35 47 48
35 48 22
35 49 17
35 50 43
36 37 45
36 38 43
36 39 3
36 40 13
36 41 49
36 42 27
36 43 49
36 44 33
36 45 43
36 46 11
36 47 21
36 48 39
36 49 47
36 50 14
37 38 11
37 39 40
37 40 37
37 41 3
37 42 17
37 43 46
37 44 19
37 45 44
37 46 24
37 47 13
37 48 19
37 49 32
37 50 15
38 39 33
38 40 47
38 41 10
38 42 33
38 43 14
38 44 18
38 45 3
38 46 23
38 47 28
38 48 4
38 49 37
38 50 3
39 40 14
39 41 45
39 42 39
39 43 22
39 44 48
39 45 5
39 46 17
39 47 16
39 48 38
39 49 0
39 50 0
40 41 32
40 42 29
40 43 39
40 44 23
40 45 47
40 46 35
40 47 43
40 48 37
40 49 38
40 50 34
41 42 48
41 43 8
41 44 40
41 45 32
41 46 17
41 47 46
41 48 34
41 49 25
41 50 34
42 43 38
42 44 42
42 45 1
42 46 42
42 47 47
42 48 12
42 49 37
42 50 3
43 44 7
43 45 35
43 46 26
43 47 12
43 48 16
43 49 36
43 50 4
44 45 6
44 46 41
44 47 12
44 48 49
44 49 3
44 50 5
45 46 38
45 47 44
45 48 44
45 49 21
45 50 15
46 47 18
46 48 46
46 49 11
46 50 38
47 48 34
47 49 44
47 50 48
48 49 37
48 50 9
49 50 1
