50 1225
1 2 1
1 3 2
1 4 31
1 5 40
1 6 39
1 7 35
1 8 30
1 9 33
1 10 27
1 11 10
1 12 31
1 13 41
1 14 41
1 15 14
1 16 30
1 17 6
1 18 41
1 19 37
1 20 28
1 21 25
1 22 21
1 23 2
1 24 45
1 25 1
1 26 26
1 27 37
1 28 39
1 29 32
1 30 32
1 31 29
1 32 2
1 33 21
1 34 25
1 35 11
1 36 21
1 37 15
1 38 34
1 39 3
1 40 0
1 41 33
1 42 3
1 43 8
1 44 32
1 45 30
1 46 49
1 47 22
1 48 28
1 49 34
1 50 19
2 3 33
2 4 31
2 5 9
2 6 47
2 7 23
2 8 42
2 9 9
2 10 32
2 11 25
2 12 4
2 13 22
2 14 28
2 15 27
2 16 6
2 17 33
2 18 31
2 19 11
2 20 25
2 21 37
2 22 48
2 23 26
2 24 10
2 25 4
2 26 14
2 27 29
2 28 0
2 29 49
2 30 49
2 31 38
2 32 43
2 33 49
2 34 42
2 35 33
2 36 1
2 37 17
2 38 12
2 39 0
2 40 15
2 41 6
2 42 7
2 43 3
2 44 40
2 45 31
2 46 29
2 47 7
2 48 4
2 49 0
2 50 22
3 4 6
3 5 28
3 6 48
3 7 22
3 8 3
3 9 22
3 10 44
3 11 23
3 12 49
3 13 14
3 14 37
3 15 32
3 16 22
3 17 17
3 18 38
3 19 0
3 20 11
3 21 32
3 22 17
3 23 11
3 24 49
3 25 7
3 26 44
3 27 18
3 28 38
3 29 19
3 30 9
3 31 10
3 32 42
3 33 38
3 34 31
3 35 18
3 36 9
3 37 19
3 38 7
3 39 16
3 40 10
3 41 7
3 42 23
3 43 9
3 44 4
3 45 31
3 46 12
3 47 40
3 48 1
3 49 12
3 50 33
4 5 17
4 6 32
4 7 13
4 8 49
4 9 21
4 10 8
4 11 38
4 12 11
4 13 17
4 14 6
4 15 3
4 16 35
4 17 22
4 18 23
4 19 24
4 20 26
4 21 39
4 22 29
4 23 7
4 24 29
4 25 40
4 26 43
4 27 2
4 28 19
4 29 30
4 30 42
4 31 41
4 32 3
4 33 4
4 34 21
4 35 24
4 36 32
4 37 27
4 38 18
4 39 12
4 40 42
4 41 17
4 42 3
4 43 8
4 44 43
4 45 32
4 46 23
4 47 6
4 48 40
4 49 34
4 50 20
5 6 17
5 7 40
5 8 29
5 9 7
5 10 35
5 11 21
5 12 16
5 13 42
5 14 37
5 15 0
5 16 7
5 17 43
5 18 7
5 19 15
5 20 44
5 21 44
5 22 40
5 23 22
5 24 0
5 25 6
5 26 20
5 27 46
5 28 7
5 29 42
5 30 28
5 31 11
5 32 49
5 33 15
5 34 33
5 35 43
5 36 49
5 37 37
5 38 43
5 39 23
5 40 45
5 41 26
5 42 49
5 43 17
5 44 33
5 45 24
5 46 16
5 47 8
5 48 14
5 49 22
5 50 39
6 7 9
6 8 26
6 9 49
6 10 7
6 11 40
6 12 46
6 13 31
6 14 43
6 15 43
6 16 45
6 17 3
6 18 2
6 19 35
6 20 46
6 21 49
6 22 27
6 23 7
6 24 20
6 25 47
6 26 28
6 27 18
6 28 35
6 29 24
6 30 49
6 31 34
6 32 41
6 33 12
6 34 49
6 35 27
6 36 39
6 37 26
6 38 35
6 39 2
6 40 37
6 41 26
6 42 10
6 43 32
6 44 27
6 45 36
6 46 14
6 47 41
6 48 40
6 49 15
6 50 15
7 8 22
7 9 8
7 10 43
7 11 37
7 12 45
7 13 37
7 14 45
7 15 42
7 16 1
7 17 34
7 18 39
7 19 31
7 20 47
7 21 7
7 22 3
7 23 44
7 24 47
7 25 9
7 26 25
7 27 46
7 28 18
7 29 0
7 30 32
7 31 47
7 32 41
7 33 42
7 34 23
7 35 16
7 36 48
7 37 7
7 38 14
7 39 24
7 40 8
7 41 5
7 42 39
7 43 49
7 44 7
7 45 20
7 46 39
7 47 40
7 48 14
7 49 4
7 50 36
8 9 28
8 10 32
8 11 5
8 12 6
8 13 35
8 14 5
8 15 19
8 16 25
8 17 8
8 18 9
8 19 47
8 20 29
8 21 23
8 22 12
8 23 23
8 24 21
8 25 35
8 26 40
8 27 32
8 28 45
8 29 12
8 30 43
8 31 0
8 32 26
8 33 2
8 34 26
8 35 33
8 36 26
8 37 23
8 38 39
8 39 31
8 40 18
8 41 38
8 42 2
8 43 8
8 44 25
8 45 21
8 46 46
8 47 36
8 48 1
8 49 47
8 50 16
9 10 37
9 11 16
9 12 33
9 13 41
9 14 48
9 15 25
9 16 1
9 17 9
9 18 2
9 19 32
9 20 43
9 21 26
9 22 42
9 23 42
9 24 14
9 25 22
9 26 0
9 27 36
9 28 2
9 29 38
9 30 35
9 31 23
9 32 9
9 33 24
9 34 2
9 35 42
9 36 30
9 37 29
9 38 21
9 39 24
9 40 5
9 41 43
9 42 9
9 43 36
9 44 36
9 45 30
9 46 10
9 47 48
9 48 9
9 49 25
9 50 23
10 11 40
10 12 43
10 13 48
10 14 3
10 15 40
10 16 39
10 17 1
10 18 26
10 19 32
10 20 39
10 21 10
10 22 3
10 23 31
10 24 38
10 25 38
10 26 27
10 27 4
10 28 5
10 29 22
10 30 23
10 31 30
10 32 4
10 33 47
10 34 4
10 35 11
10 36 6
10 37 37
10 38 43
10 39 17
10 40 15
10 41 4
10 42 35
10 43 18
10 44 48
10 45 6
10 46 37
10 47 38
10 48 10
10 49 43
10 50 28
11 12 4
11 13 11
11 14 2
11 15 23
11 16 15
11 17 3
11 18 17
11 19 8
11 20 7
11 21 25
11 22 44
11 23 44
11 24 36
11 25 7
11 26 35
11 27 22
11 28 11
11 29 36
11 30 39
11 31 4
11 32 38
11 33 31
11 34 28
11 35 7
11 36 28
11 37 27
11 38 37
11 39 25
11 40 42
11 41 45
11 42 13
11 43 7
11 44 31
11 45 25
11 46 44
11 47 10
11 48 10
11 49 8
11 50 22
12 13 6
12 14 40
12 15 11
12 16 5
12 17 46
12 18 35
12 19 10
12 20 40
12 21 1
12 22 40
12 23 18
12 24 20
12 25 47
12 26 43
12 27 14
12 28 35
12 29 8
12 30 35
12 31 2
12 32 34
12 33 42
12 34 21
12 35 8
12 36 43
12 37 13
12 38 25
12 39 24
12 40 48
12 41 1
12 42 14
12 43 35
12 44 30
12 45 27
12 46 38
12 47 22
12 48 37
12 49 20
12 50 42
13 14 3
13 15 25
13 16 46
13 17 22
13 18 31
13 19 7
13 20 37
13 21 40
13 22 7
13 23 43
13 24 9
13 25 33
13 26 37
13 27 13
13 28 49
13 29 0
13 30 23
13 31 17
13 32 10
13 33 13
13 34 45
13 35 45
13 36 12
13 37 43
13 38 47
13 39 22
13 40 46
13 41 12
13 42 16
13 43 18
13 44 40
13 45 49
13 46 25
13 47 43
13 48 43
13 49 8
13 50 26
14 15 20
14 16 26
14 17 13
14 18 39
14 19 36
14 20 42
14 21 1
14 22 20
14 23 4
14 24 12
14 25 15
14 26 47
14 27 39
14 28 40
14 29 33
14 30 17
14 31 48
14 32 7
14 33 2
14 34 46
14 35 16
14 36 18
14 37 33
14 38 27
14 39 21
14 40 42
14 41 27
14 42 4
14 43 18
14 44 22
14 45 6
14 46 25
14 47 38
14 48 6
14 49 18
14 50 0
15 16 46
15 17 5
15 18 25
15 19 43
15 20 16
15 21 47
15 22 7
15 23 20
15 24 46
15 25 13
15 26 36
15 27 39
15 28 19
15 29 44
15 30 7
15 31 26
15 32 37
15 33 16
15 34 42
15 35 39
15 36 22
15 37 36
15 38 49
15 39 35
15 40 44
15 41 44
15 42 41
15 43 39
15 44 26
15 45 23
15 46 49
15 47 47
15 48 3
15 49 9
15 50 25
16 17 21
16 18 28
16 19 26
16 20 15
16 21 20
16 22 12
16 23 2
16 24 19
16 25 17
16 26 10
16 27 24
16 28 9
16 29 39
16 30 36
16 31 10
16 32 36
16 33 15
16 34 4
16 35 14
16 36 14
16 37 10
16 38 30
16 39 27
16 40 47
16 41 0
16 42 48
16 43 24
16 44 44
16 45 23
16 46 18
16 47 27
16 48 34
16 49 10
16 50 42
17 18 40
17 19 16
17 20 13
17 21 13
17 22 37
17 23 17
17 24 42
17 25 12
17 26 23
17 27 0
17 28 40
17 29 28
17 30 39
17 31 0
17 32 49
17 33 12
17 34 32
17 35 21
17 36 7
17 37 6
17 38 14
17 39 18
17 40 2
17 41 40
17 42 40
17 43 34
17 44 24
17 45 8
17 46 37
17 47 19
17 48 20
17 49 0
17 50 37
18 19 0
18 20 37
18 21 4
18 22 20
18 23 17
18 24 10
18 25 46
18 26 11
18 27 28
18 28 15
18 29 35
18 30 9
18 31 16
18 32 19
18 33 8
18 34 17
18 35 10
18 36 48
18 37 34
18 38 47
18 39 34
18 40 5
18 41 48
18 42 0
18 43 23
18 44 37
18 45 35
18 46 12
18 47 34
18 48 5
18 49 3
18 50 1
19 20 46
19 21 15
19 22 18
19 23 11
19 24 2
19 25 19
19 26 18
19 27 19
19 28 37
19 29 29
19 30 26
19 31 13
19 32 42
19 33 28
19 34 26
19 35 12
19 36 24
19 37 49
19 38 17
19 39 41
19 40 0
19 41 3
19 42 41
19 43 22
19 44 30
19 45 13
19 46 12
19 47 16
19 48 38
19 49 31
19 50 4
20 21 31
20 22 21
20 23 27
20 24 39
20 25 9
20 26 18
20 27 32
20 28 16
20 29 33
20 30 32
20 31 6
20 32 31
20 33 3
20 34 37
20 35 1
20 36 29
20 37 9
20 38 33
20 39 2
20 40 1
20 41 43
20 42 18
20 43 45
20 44 26
20 45 6
20 46 16
20 47 20
20 48 36
20 49 20
20 50 36
21 22 35
21 23 20
21 24 31
21 25 33
21 26 25
21 27 38
21 28 40
21 29 17
21 30 1
21 31 20
21 32 43
21 33 7
21 34 7
21 35 32
21 36 18
21 37 20
21 38 20
21 39 15
21 40 42
21 41 34
21 42 24
21 43 1
21 44 43
21 45 28
21 46 15
21 47 23
21 48 48
21 49 9
21 50 29
22 23 11
22 24 39
22 25 39
22 26 33
22 27 17
22 28 20
22 29 38
22 30 19
22 31 35
22 32 10
22 33 6
22 34 46
22 35 42
22 36 32
22 37 34
22 38 11
22 39 24
22 40 35
22 41 14
22 42 9
22 43 44
22 44 42
22 45 49
22 46 46
22 47 25
22 48 15
22 49 26
22 50 14
23 24 2
23 25 32
23 26 13
23 27 17
23 28 21
23 29 26
23 30 1
23 31 8
23 32 8
23 33 33
23 34 35
23 35 38
23 36 8
23 37 5
23 38 47
23 39 48
23 40 32
23 41 12
23 42 4
23 43 8
23 44 14
23 45 19
23 46 21
23 47 32
23 48 45
23 49 30
23 50 1
24 25 1
24 26 0
24 27 20
24 28 0
24 29 42
24 30 42
24 31 21
24 32 23
24 33 14
24 34 43
24 35 20
24 36 42
24 37 43
24 38 45
24 39 3
24 40 41
24 41 19
24 42 22
24 43 7
24 44 17
24 45 21
24 46 14
24 47 18
24 48 3
24 49 40
24 50 33
25 26 7
25 27 23
25 28 21
25 29 32
25 30 42
25 31 47
25 32 41
25 33 37
25 34 13
25 35 20
25 36 18
25 37 21
25 38 44
25 39 28
25 40 13
25 41 6
25 42 32
25 43 31
25 44 15
25 45 49
25 46 19
25 47 10
25 48 12
25 49 40
25 50 17
26 27 2
26 28 2
26 29 32
26 30 22
26 31 9
26 32 4
26 33 27
26 34 43
26 35 37
26 36 13
26 37 25
26 38 31
26 39 40
26 40 31
26 41 36
26 42 34
26 43 38
26 44 42
