80 3160
1 2 68
1 3 61
1 4 8
1 5 67
1 6 71
1 7 61
1 8 49
1 9 77
1 10 32
1 11 59
1 12 58
1 13 70
1 14 59
1 15 30
1 16 47
1 17 59
1 18 58
1 19 27
1 20 61
1 21 66
1 22 63
1 23 28
1 24 50
1 25 7
1 26 63
1 27 42
1 28 49
1 29 67
1 30 53
1 31 46
1 32 19
1 33 56
1 34 63
1 35 13
1 36 57
1 37 30
1 38 24
1 39 56
1 40 26
1 41 52
1 42 54
1 43 27
1 44 20
1 45 26
1 46 4
1 47 56
1 48 32
1 49 25
1 50 18
1 51 58
1 52 24
1 53 75
1 54 39
1 55 28
1 56 52
1 57 49
1 58 21
1 59 77
1 60 30
1 61 2
1 62 3
1 63 58
1 64 71
1 65 47
1 66 23
1 67 5
1 68 62
1 69 64
1 70 23
1 71 59
1 72 4
1 73 21
1 74 26
1 75 8
1 76 65
1 77 78
1 78 68
1 79 78
1 80 52
2 3 7
2 4 42
2 5 63
2 6 74
2 7 30
2 8 31
2 9 9
2 10 59
2 11 36
2 12 43
2 13 10
2 14 35
2 15 70
2 16 19
2 17 25
2 18 29
2 19 3
2 20 12
2 21 62
2 22 7
2 23 46
2 24 60
2 25 34
2 26 44
2 27 19
2 28 13
2 29 70
2 30 54
2 31 52
2 32 53
2 33 12
2 34 52
2 35 46
2 36 9
2 37 49
2 38 5
2 39 26
2 40 30
2 41 79
2 42 12
2 43 78
2 44 39
2 45 52
2 46 69
2 47 72
2 48 44
2 49 23
2 50 44
2 51 66
2 52 54
2 53 42
2 54 19
2 55 72
2 56 64
2 57 65
2 58 30
2 59 26
2 60 69
2 61 39
2 62 70
2 63 10
2 64 66
2 65 66
2 66 41
2 67 58
2 68 78
2 69 52
2 70 4
2 71 14
2 72 22
2 73 31
2 74 30
2 75 61
2 76 38
2 77 18
2 78 46
2 79 53
2 80 15
3 4 6
3 5 25
3 6 24
3 7 66
3 8 50
3 9 60
3 10 2
3 11 29
3 12 76
3 13 51
3 14 31
3 15 70
3 16 74
3 17 12
3 18 53
3 19 38
3 20 17
3 21 75
3 22 27
3 23 49
3 24 1
3 25 47
3 26 13
3 27 31
3 28 8
3 29 19
3 30 74
3 31 39
3 32 48
3 33 47
3 34 72
3 35 35
3 36 21
3 37 36
3 38 27
3 39 26
3 40 57
3 41 32
3 42 60
3 43 30
3 44 46
3 45 29
3 46 40
3 47 49
3 48 2
3 49 3
3 50 0
3 51 4
3 52 70
3 53 65
3 54 64
3 55 9
3 56 51
3 57 27
3 58 41
3 59 25
3 60 11
3 61 67
3 62 64
3 63 1
3 64 15
3 65 10
3 66 77
3 67 34
3 68 63
3 69 52
3 70 40
3 71 21
3 72 38
3 73 73
3 74 77
3 75 8
3 76 44
3 77 73
3 78 28
3 79 19
3 80 24
4 5 20
4 6 56
4 7 75
4 8 58
4 9 42
4 10 15
4 11 58
4 12 11
4 13 78
4 14 24
4 15 14
4 16 50
4 17 29
4 18 28
4 19 0
4 20 70
4 21 11
4 22 38
4 23 60
4 24 55
4 25 25
4 26 69
4 27 54
4 28 65
4 29 65
4 30 43
4 31 41
4 32 16
4 33 76
4 34 43
4 35 77
4 36 33
4 37 46
4 38 38
4 39 78
4 40 77
4 41 44
4 42 39
4 43 42
4 44 66
4 45 77
4 46 5
4 47 48
4 48 46
4 49 66
4 50 48
4 51 28
4 52 11
4 53 7
4 54 48
4 55 50
4 56 6
4 57 34
4 58 50
4 59 70
4 60 22
4 61 64
4 62 6
4 63 71
4 64 69
4 65 73
4 66 73
4 67 55
4 68 71
4 69 42
4 70 7
4 71 52
4 72 27
4 73 16
4 74 45
4 75 36
4 76 24
4 77 41
4 78 27
4 79 34
4 80 78
5 6 9
5 7 69
5 8 13
5 9 58
5 10 7
5 11 66
5 12 32
5 13 19
5 14 69
5 15 25
5 16 42
5 17 12
5 18 68
5 19 5
5 20 17
5 21 71
5 22 35
5 23 37
5 24 32
5 25 21
5 26 72
5 27 66
5 28 54
5 29 23
5 30 53
5 31 68
5 32 71
5 33 50
5 34 26
5 35 31
5 36 33
5 37 5
5 38 8
5 39 76
5 40 78
5 41 24
5 42 12
5 43 58
5 44 59
5 45 58
5 46 64
5 47 1
5 48 5
5 49 53
5 50 75
5 51 49
5 52 25
5 53 3
5 54 59
5 55 54
5 56 56
5 57 1
5 58 55
5 59 68
5 60 7
5 61 40
5 62 16
5 63 11
5 64 79
5 65 48
5 66 39
5 67 50
5 68 55
5 69 56
5 70 44
5 71 15
5 72 59
5 73 0
5 74 45
5 75 47
5 76 79
5 77 77
5 78 38
5 79 14
5 80 4
6 7 18
6 8 53
6 9 49
6 10 52
6 11 53
6 12 30
6 13 44
6 14 30
6 15 64
6 16 7
6 17 60
