40 780
1 2 32
1 3 33
1 4 15
1 5 33
1 6 21
1 7 10
1 8 34
1 9 8
1 10 32
1 11 13
1 12 27
1 13 5
1 14 14
1 15 28
1 16 13
1 17 11
1 18 39
1 19 8
1 20 17
1 21 8
1 22 37
1 23 24
1 24 7
1 25 29
1 26 22
1 27 26
1 28 38
1 29 5
1 30 24
1 31 17
1 32 20
1 33 15
1 34 14
1 35 19
1 36 39
1 37 17
1 38 31
1 39 0
1 40 33
2 3 21
2 4 34
2 5 0
2 6 3
2 7 34
2 8 21
2 9 11
2 10 14
2 11 22
2 12 3
2 13 9
2 14 29
2 15 32
2 16 21
2 17 24
2 18 23
2 19 14
2 20 15
2 21 39
2 22 21
2 23 16
2 24 18
2 25 29
2 26 0
2 27 34
2 28 16
2 29 13
2 30 7
2 31 33
2 32 36
2 33 20
2 34 31
2 35 19
2 36 31
2 37 24
2 38 27
2 39 18
2 40 25
3 4 30
3 5 2
3 6 35
3 7 15
3 8 0
3 9 11
3 10 12
3 11 36
3 12 28
3 13 3
3 14 23
3 15 3
3 16 25
3 17 37
3 18 37
3 19 11
3 20 27
3 21 23
3 22 22
3 23 18
3 24 15
3 25 39
3 26 38
3 27 10
3 28 28
3 29 3
3 30 31
3 31 23
3 32 31
3 33 21
3 34 2
3 35 13
3 36 31
3 37 32
3 38 15
3 39 5
3 40 25
4 5 25
4 6 25
4 7 29
4 8 28
4 9 20
4 10 12
4 11 34
4 12 23
4 13 1
4 14 10
4 15 2
4 16 12
4 17 26
4 18 28
4 19 4
4 20 30
4 21 2
4 22 32
4 23 37
4 24 26
4 25 16
4 26 36
4 27 36
4 28 32
4 29 20
4 30 11
4 31 26
4 32 23
4 33 27
4 34 29
4 35 6
4 36 35
4 37 4
4 38 9
4 39 22
4 40 0
5 6 3
5 7 16
5 8 23
5 9 23
5 10 7
5 11 14
5 12 12
5 13 26
5 14 24
5 15 17
5 16 17
5 17 32
5 18 27
5 19 25
5 20 21
5 21 35
5 22 15
5 23 2
5 24 2
5 25 5
5 26 23
5 27 22
5 28 39
5 29 36
5 30 28
5 31 37
5 32 8
5 33 20
5 34 5
5 35 36
5 36 5
5 37 6
5 38 36
5 39 6
5 40 3
6 7 1
6 8 33
6 9 5
6 10 12
6 11 3
6 12 20
6 13 27
6 14 7
6 15 35
6 16 37
6 17 0
6 18 28
6 19 30
6 20 8
6 21 13
6 22 35
6 23 4
6 24 0
6 25 14
6 26 11
6 27 5
6 28 23
6 29 27
6 30 5
6 31 18
6 32 2
6 33 36
6 34 3
6 35 27
6 36 1
6 37 16
6 38 10
6 39 10
6 40 36
7 8 17
7 9 32
7 10 4
7 11 14
7 12 30
7 13 38
7 14 5
7 15 1
7 16 19
7 17 4
7 18 32
7 19 19
7 20 32
7 21 24
7 22 25
7 23 29
7 24 30
7 25 11
7 26 7
7 27 20
7 28 14
7 29 12
7 30 26
7 31 30
7 32 0
7 33 12
7 34 26
7 35 36
7 36 22
7 37 11
7 38 36
7 39 16
7 40 6
8 9 22
8 10 19
8 11 12
8 12 21
8 13 34
8 14 8
8 15 11
8 16 37
8 17 31
8 18 18
8 19 25
8 20 6
8 21 5
8 22 32
8 23 36
8 24 14
8 25 3
8 26 11
8 27 14
8 28 1
8 29 29
8 30 25
8 31 21
8 32 22
8 33 5
8 34 37
8 35 7
8 36 12
8 37 1
8 38 20
8 39 5
8 40 5
9 10 31
9 11 34
9 12 34
9 13 32
9 14 4
9 15 6
9 16 7
9 17 35
9 18 33
9 19 1
9 20 38
9 21 24
9 22 18
9 23 0
9 24 29
9 25 13
9 26 10
9 27 24
9 28 36
9 29 17
9 30 28
9 31 19
9 32 34
9 33 6
9 34 2
9 35 29
9 36 38
9 37 5
9 38 15
9 39 35
9 40 29
10 11 28
10 12 1
10 13 35
10 14 18
10 15 26
10 16 35
10 17 9
10 18 36
10 19 32
10 20 36
10 21 8
10 22 32
10 23 27
10 24 38
10 25 5
10 26 9
10 27 5
10 28 26
10 29 12
10 30 38
10 31 32
10 32 6
10 33 33
10 34 15
10 35 14
10 36 25
10 37 2
10 38 15
10 39 7
10 40 13
11 12 32
11 13 19
11 14 19
11 15 13
11 16 19
11 17 38
11 18 14
11 19 33
11 20 3
11 21 8
11 22 4
11 23 18
11 24 29
11 25 29
11 26 31
11 27 13
11 28 27
11 29 24
11 30 23
11 31 35
11 32 35
11 33 16
11 34 20
11 35 37
11 36 17
11 37 13
11 38 3
11 39 10
11 40 12
12 13 11
12 14 12
12 15 1
12 16 29
12 17 13
12 18 1
12 19 22
12 20 22
12 21 27
12 22 24
12 23 16
12 24 18
12 25 39
12 26 24
12 27 6
12 28 32
12 29 38
12 30 5
12 31 2
12 32 24
12 33 29
12 34 2
12 35 17
12 36 30
12 37 13
12 38 8
12 39 4
12 40 20
13 14 39
13 15 25
13 16 33
13 17 12
13 18 33
13 19 15
13 20 6
13 21 18
13 22 25
13 23 36
13 24 14
13 25 3
13 26 6
13 27 11
13 28 33
13 29 21
13 30 10
13 31 37
13 32 27
13 33 25
13 34 34
13 35 24
13 36 36
13 37 7
13 38 37
13 39 19
13 40 13
14 15 25
14 16 39
14 17 37
14 18 21
14 19 29
14 20 19
14 21 33
14 22 0
14 23 6
14 24 23
14 25 5
14 26 3
14 27 21
14 28 6
14 29 9
14 30 8
14 31 29
14 32 3
14 33 5
14 34 15
14 35 8
14 36 15
14 37 29
14 38 11
14 39 34
14 40 2
15 16 10
15 17 10
15 18 15
15 19 20
15 20 19
15 21 32
15 22 14
15 23 14
15 24 1
15 25 14
15 26 10
15 27 1
15 28 31
15 29 2
15 30 32
15 31 32
15 32 2
15 33 16
15 34 1
15 35 30
15 36 34
15 37 25
15 38 20
15 39 17
15 40 10
16 17 36
16 18 30
16 19 14
16 20 26
16 21 30
16 22 25
16 23 25
16 24 16
16 25 14
16 26 36
16 27 26
16 28 38
16 29 14
16 30 3
16 31 9
16 32 6
16 33 10
16 34 12
16 35 22
16 36 33
16 37 36
16 38 25
16 39 6
16 40 37
17 18 29
17 19 17
17 20 39
17 21 18
17 22 34
17 23 12
17 24 7
17 25 37
17 26 9
17 27 30
17 28 14
17 29 27
17 30 5
17 31 16
17 32 23
17 33 18
17 34 31
17 35 24
17 36 30
17 37 0
17 38 24
17 39 4
17 40 22
18 19 5
18 20 26
18 21 22
18 22 12
18 23 24
18 24 18
18 25 25
18 26 24
18 27 24
18 28 29
18 29 27
18 30 14
18 31 29
18 32 12
18 33 21
18 34 15
