50 1225
1 2 21
1 3 49
1 4 23
1 5 26
1 6 38
1 7 21
1 8 25
1 9 12
1 10 6
1 11 29
1 12 16
1 13 19
1 14 20
1 15 34
1 16 38
1 17 26
1 18 40
1 19 20
1 20 40
1 21 31
1 22 32
1 23 46
1 24 16
1 25 23
1 26 7
1 27 28
1 28 38
1 29 28
1 30 28
1 31 15
1 32 27
1 33 5
1 34 30
1 35 44
1 36 16
1 37 23
1 38 16
1 39 41
1 40 44
1 41 12
1 42 2
1 43 2
1 44 3
1 45 17
1 46 34
1 47 19
1 48 9
1 49 16
1 50 9
2 3 19
2 4 17
2 5 49
2 6 36
2 7 19
2 8 20
2 9 48
2 10 40
2 11 35
2 12 35
2 13 5
2 14 21
2 15 29
2 16 34
2 17 0
2 18 20
2 19 33
2 20 43
2 21 41
2 22 35
2 23 23
2 24 23
2 25 22
2 26 27
2 27 3
2 28 29
2 29 27
2 30 1
2 31 14
2 32 39
2 33 28
2 34 12
2 35 39
2 36 45
2 37 25
2 38 8
2 39 39
2 40 21
2 41 14
2 42 46
2 43 12
2 44 45
2 45 1
2 46 24
2 47 32
2 48 47
2 49 9
2 50 4
3 4 47
3 5 24
3 6 2
3 7 5
3 8 18
3 9 11
3 10 40
3 11 14
3 12 8
3 13 13
3 14 29
3 15 16
3 16 32
3 17 9
3 18 17
3 19 15
3 20 17
3 21 15
3 22 31
3 23 37
3 24 17
3 25 3
3 26 16
3 27 8
3 28 41
3 29 4
3 30 1
3 31 28
3 32 36
3 33 27
3 34 14
3 35 15
3 36 20
3 37 48
3 38 47
3 39 37
3 40 6
3 41 30
3 42 10
3 43 25
3 44 24
3 45 10
3 46 36
3 47 33
3 48 28
3 49 16
3 50 41
4 5 46
4 6 7
4 7 31
4 8 32
4 9 23
4 10 1
4 11 10
4 12 45
4 13 46
4 14 3
4 15 32
4 16 29
4 17 35
4 18 45
4 19 36
4 20 14
4 21 12
4 22 12
4 23 28
4 24 17
4 25 18
4 26 39
4 27 35
4 28 6
4 29 18
4 30 16
4 31 0
4 32 1
4 33 1
4 34 44
4 35 15
4 36 44
4 37 3
4 38 3
4 39 33
4 40 15
4 41 10
4 42 36
4 43 35
4 44 16
4 45 1
4 46 12
4 47 41
4 48 31
4 49 9
4 50 3
5 6 6
5 7 35
5 8 30
5 9 19
5 10 38
5 11 36
5 12 43
5 13 2
5 14 2
5 15 35
5 16 47
5 17 11
5 18 13
5 19 48
5 20 46
5 21 15
5 22 4
5 23 19
5 24 18
5 25 37
5 26 31
5 27 42
5 28 48
5 29 21
5 30 26
5 31 33
5 32 28
5 33 6
5 34 22
5 35 27
5 36 19
5 37 48
5 38 18
5 39 35
5 40 18
5 41 8
5 42 29
5 43 35
5 44 14
5 45 7
5 46 33
5 47 48
5 48 41
5 49 16
5 50 20
6 7 40
6 8 35
6 9 36
6 10 47
6 11 38
6 12 6
6 13 26
6 14 34
6 15 31
6 16 2
6 17 23
6 18 24
6 19 11
6 20 43
6 21 34
6 22 35
6 23 12
6 24 43
6 25 17
6 26 9
6 27 7
6 28 34
6 29 28
6 30 31
6 31 34
6 32 18
6 33 29
6 34 19
6 35 12
6 36 3
6 37 43
6 38 33
6 39 47
6 40 9
6 41 38
6 42 27
6 43 44
6 44 49
6 45 48
6 46 33
6 47 5
6 48 14
6 49 31
6 50 19
7 8 49
7 9 12
7 10 40
7 11 6
7 12 44
7 13 8
7 14 5
7 15 29
7 16 26
7 17 15
7 18 10
7 19 17
7 20 12
7 21 42
7 22 31
7 23 20
7 24 38
7 25 33
7 26 7
7 27 35
7 28 34
7 29 17
7 30 7
7 31 45
7 32 15
7 33 5
7 34 7
7 35 18
7 36 0
7 37 48
7 38 9
7 39 28
7 40 27
7 41 45
7 42 4
7 43 16
7 44 12
7 45 46
7 46 2
7 47 44
7 48 15
7 49 24
7 50 38
8 9 38
8 10 30
8 11 39
8 12 37
8 13 41
8 14 0
8 15 6
8 16 26
8 17 21
8 18 23
8 19 13
8 20 44
8 21 19
8 22 28
8 23 31
8 24 37
8 25 16
8 26 0
8 27 46
8 28 36
8 29 10
8 30 9
8 31 2
8 32 0
8 33 9
8 34 48
8 35 5
8 36 18
8 37 5
8 38 14
8 39 2
8 40 32
8 41 19
8 42 31
