20 190
1 2 17
1 3 14
1 4 13
1 5 13
1 6 10
1 7 7
1 8 19
1 9 4
1 10 12
1 11 17
1 12 3
1 13 8
1 14 14
1 15 2
1 16 15
1 17 16
1 18 18
1 19 6
1 20 16
2 3 3
2 4 8
2 5 12
2 6 19
2 7 6
2 8 0
2 9 11
2 10 19
2 11 4
2 12 13
2 13 7
2 14 2
2 15 10
2 16 6
2 17 18
2 18 12
2 19 18
2 20 12
3 4 18
3 5 16
3 6 14
3 7 11
3 8 7
3 9 0
3 10 15
3 11 8
3 12 14
3 13 17
3 14 16
3 15 3
3 16 8
3 17 3
3 18 11
3 19 18
3 20 13
4 5 10
4 6 17
4 7 9
4 8 18
4 9 9
4 10 14
4 11 10
4 12 7
4 13 1
4 14 6
4 15 3
4 16 8
4 17 10
4 18 14
4 19 0
4 20 9
5 6 3
5 7 18
5 8 2
5 9 7
5 10 2
5 11 3
5 12 2
5 13 8
5 14 1
5 15 7
5 16 8
5 17 10
5 18 12
5 19 7
5 20 2
6 7 17
6 8 6
6 9 3
6 10 5
6 11 2
6 12 18
6 13 6
6 14 13
6 15 11
6 16 5
6 17 4
6 18 15
6 19 10
6 20 5
7 8 15
7 9 8
7 10 6
7 11 8
7 12 7
7 13 15
7 14 0
7 15 9
7 16 10
7 17 13
7 18 7
7 19 2
7 20 8
8 9 16
8 10 5
8 11 12
8 12 12
8 13 15
8 14 15
8 15 0
8 16 5
8 17 13
8 18 5
8 19 13
8 20 0
9 10 3
9 11 3
9 12 12
9 13 18
9 14 14
9 15 18
9 16 2
9 17 15
9 18 0
9 19 19
9 20 18
10 11 13
10 12 3
10 13 6
10 14 15
10 15 19
10 16 7
10 17 6
10 18 15
10 19 16
10 20 0
11 12 12
11 13 12
11 14 14
11 15 6
11 16 8
11 17 6
11 18 8
11 19 4
11 20 19
12 13 2
12 14 12
12 15 6
12 16 6
12 17 11
12 18 15
12 19 10
12 20 15
13 14 2
13 15 12
13 16 15
13 17 7
13 18 1
13 19 12
13 20 17
14 15 13
14 16 12
14 17 7
14 18 18
14 19 6
14 20 7
15 16 11
15 17 16
15 18 13
15 19 5
15 20 3
16 17 18
16 18 8
16 19 12
16 20 2
17 18 14
17 19 2
17 20 19
18 19 17
18 20 13
19 20 18
