30 435
1 2 2
1 3 4
1 4 0
1 5 23
1 6 12
1 7 0
1 8 5
1 9 1
1 10 23
1 11 8
1 12 15
1 13 27
1 14 10
1 15 26
1 16 27
1 17 20
1 18 9
1 19 12
1 20 29
1 21 4
1 22 21
1 23 13
1 24 27
1 25 24
1 26 18
1 27 24
1 28 29
1 29 10
1 30 9
2 3 26
2 4 20
2 5 3
2 6 26
2 7 17
2 8 18
2 9 28
2 10 27
2 11 1
2 12 5
2 13 7
2 14 16
2 15 9
2 16 12
2 17 0
2 18 23
2 19 14
2 20 10
2 21 15
2 22 6
2 23 9
2 24 24
2 25 19
2 26 27
2 27 20
2 28 9
2 29 6
2 30 6
3 4 5
3 5 22
3 6 20
3 7 18
3 8 6
3 9 26
3 10 10
3 11 27
3 12 8
3 13 19
3 14 21
3 15 23
3 16 18
3 17 10
3 18 3
3 19 7
3 20 9
3 21 21
3 22 29
3 23 22
3 24 12
3 25 13
3 26 19
3 27 12
3 28 14
3 29 0
3 30 19
4 5 25
4 6 0
4 7 4
4 8 5
4 9 14
4 10 3
4 11 22
4 12 18
4 13 13
4 14 26
4 15 10
4 16 12
4 17 12
4 18 8
4 19 20
4 20 14
4 21 7
4 22 2
4 23 8
4 24 1
4 25 13
4 26 14
4 27 21
4 28 6
4 29 15
4 30 4
5 6 14
5 7 29
5 8 1
5 9 4
5 10 24
5 11 3
5 12 1
5 13 15
5 14 11
5 15 24
5 16 29
5 17 0
5 18 2
5 19 29
5 20 25
5 21 29
5 22 20
5 23 12
5 24 25
5 25 1
5 26 15
5 27 0
5 28 8
5 29 7
5 30 10
6 7 27
6 8 21
6 9 21
6 10 28
6 11 17
6 12 22
6 13 25
6 14 28
6 15 1
6 16 25
6 17 4
6 18 24
6 19 16
6 20 2
6 21 16
6 22 5
6 23 25
6 24 10
6 25 22
6 26 20
6 27 24
6 28 18
6 29 15
6 30 3
7 8 5
7 9 18
7 10 27
7 11 12
7 12 24
7 13 12
7 14 16
7 15 8
7 16 28
7 17 27
7 18 16
7 19 1
7 20 10
7 21 5
7 22 7
7 23 5
7 24 25
7 25 23
7 26 23
7 27 15
7 28 29
7 29 15
7 30 3
8 9 11
8 10 5
8 11 19
8 12 20
8 13 17
8 14 25
8 15 7
8 16 26
8 17 20
8 18 14
8 19 1
8 20 5
8 21 22
8 22 13
8 23 21
8 24 24
8 25 18
8 26 26
8 27 13
8 28 10
8 29 5
8 30 18
9 10 17
9 11 22
9 12 19
9 13 12
9 14 14
9 15 28
9 16 7
9 17 2
9 18 9
9 19 9
9 20 22
9 21 26
9 22 6
9 23 23
9 24 22
9 25 14
9 26 14
9 27 20
9 28 16
9 29 27
9 30 15
10 11 14
10 12 8
10 13 15
10 14 29
10 15 19
10 16 14
10 17 23
10 18 28
10 19 2
10 20 2
10 21 21
10 22 13
10 23 29
10 24 19
10 25 10
10 26 19
10 27 20
10 28 14
10 29 8
10 30 21
11 12 1
11 13 14
11 14 27
11 15 0
11 16 8
11 17 2
11 18 27
11 19 8
11 20 19
11 21 1
11 22 22
11 23 4
11 24 2
11 25 11
11 26 10
11 27 11
11 28 9
11 29 21
11 30 21
12 13 1
12 14 13
12 15 28
12 16 29
12 17 10
12 18 22
12 19 14
12 20 29
12 21 10
12 22 10
12 23 7
12 24 29
12 25 7
12 26 10
12 27 5
12 28 13
12 29 16
12 30 28
13 14 21
13 15 2
13 16 20
13 17 15
13 18 11
13 19 20
13 20 24
13 21 12
13 22 1
13 23 12
13 24 19
13 25 10
13 26 6
13 27 18
13 28 0
13 29 1
13 30 4
14 15 11
14 16 24
14 17 15
14 18 15
14 19 19
14 20 4
14 21 27
14 22 5
14 23 23
14 24 13
14 25 14
14 26 6
14 27 24
14 28 26
14 29 0
14 30 4
15 16 12
15 17 6
15 18 11
15 19 11
15 20 11
15 21 5
15 22 15
15 23 26
15 24 10
15 25 12
15 26 13
15 27 21
15 28 9
15 29 15
15 30 18
16 17 17
16 18 6
16 19 14
16 20 25
16 21 17
16 22 20
16 23 9
16 24 10
16 25 6
16 26 10
16 27 20
16 28 16
16 29 26
16 30 27
17 18 16
17 19 29
17 20 14
17 21 17
17 22 13
17 23 21
17 24 6
17 25 11
17 26 13
17 27 12
17 28 2
17 29 11
17 30 10
18 19 27
18 20 14
18 21 6
18 22 7
18 23 24
18 24 18
18 25 14
18 26 2
18 27 1
18 28 9
18 29 12
18 30 5
19 20 3
19 21 13
19 22 14
19 23 15
19 24 17
19 25 24
19 26 0
19 27 5
19 28 8
19 29 7
19 30 15
20 21 3
20 22 28
20 23 17
20 24 13
20 25 11
20 26 25
20 27 15
20 28 16
20 29 26
20 30 9
21 22 19
21 23 1
21 24 13
21 25 25
21 26 5
21 27 24
21 28 23
21 29 25
21 30 22
22 23 4
22 24 8
22 25 16
22 26 16
22 27 1
22 28 6
22 29 28
22 30 4
23 24 21
23 25 29
23 26 12
23 27 26
23 28 29
23 29 27
23 30 7
24 25 18
24 26 9
24 27 15
24 28 18
24 29 26
24 30 5
25 26 17
25 27 27
25 28 14
25 29 10
25 30 19
26 27 10
26 28 23
26 29 3
26 30 18
27 28 2
27 29 7
27 30 15
28 29 2
28 30 0
29 30 18
