70 2415
1 2 10
1 3 7
1 4 45
1 5 5
1 6 2
1 7 29
1 8 10
1 9 18
1 10 8
1 11 49
1 12 11
1 13 48
1 14 17
1 15 4
1 16 47
1 17 29
1 18 9
1 19 16
1 20 28
1 21 31
1 22 36
1 23 35
1 24 22
1 25 12
1 26 34
1 27 7
1 28 32
1 29 22
1 30 18
1 31 28
1 32 58
1 33 65
1 34 32
1 35 6
1 36 46
1 37 13
1 38 30
1 39 13
1 40 26
1 41 63
1 42 4
1 43 13
1 44 19
1 45 31
1 46 27
1 47 40
1 48 22
1 49 21
1 50 47
1 51 2
1 52 9
1 53 0
1 54 58
1 55 48
1 56 21
1 57 51
1 58 46
1 59 30
1 60 27
1 61 68
1 62 4
1 63 32
1 64 26
1 65 44
1 66 11
1 67 44
1 68 31
1 69 61
1 70 8
2 3 38
2 4 22
2 5 68
2 6 42
2 7 8
2 8 13
2 9 45
2 10 38
2 11 24
2 12 46
2 13 60
2 14 20
2 15 55
2 16 49
2 17 12
2 18 11
2 19 30
2 20 39
2 21 12
2 22 29
2 23 47
2 24 2
2 25 13
2 26 7
2 27 42
2 28 65
2 29 53
2 30 11
2 31 28
2 32 33
2 33 13
2 34 20
2 35 22
2 36 30
2 37 16
2 38 5
2 39 21
2 40 54
2 41 53
2 42 42
2 43 59
2 44 61
2 45 20
2 46 10
2 47 68
2 48 34
2 49 13
2 50 12
2 51 66
2 52 41
2 53 8
2 54 37
2 55 9
2 56 17
2 57 20
2 58 45
2 59 13
2 60 42
2 61 29
2 62 24
2 63 30
2 64 33
2 65 17
2 66 40
2 67 57
2 68 4
2 69 19
2 70 62
3 4 45
3 5 19
3 6 16
3 7 3
3 8 7
3 9 57
3 10 38
3 11 30
3 12 32
3 13 7
3 14 22
3 15 66
3 16 2
3 17 65
3 18 16
3 19 21
3 20 22
3 21 26
3 22 67
3 23 30
3 24 46
3 25 38
3 26 37
3 27 28
3 28 68
3 29 49
3 30 43
3 31 3
3 32 69
3 33 9
3 34 55
3 35 22
3 36 65
3 37 24
3 38 6
3 39 7
3 40 33
3 41 16
3 42 27
3 43 13
3 44 37
3 45 12
3 46 24
3 47 7
3 48 21
3 49 64
3 50 0
3 51 52
3 52 29
3 53 10
3 54 7
3 55 52
3 56 5
3 57 14
3 58 33
3 59 23
3 60 66
3 61 68
3 62 14
3 63 43
3 64 13
3 65 69
3 66 12
3 67 36
3 68 15
3 69 3
3 70 34
4 5 56
4 6 38
4 7 29
4 8 69
4 9 42
4 10 55
4 11 53
4 12 28
4 13 21
4 14 50
4 15 65
4 16 33
4 17 14
4 18 43
4 19 34
4 20 16
4 21 49
4 22 6
4 23 7
4 24 12
4 25 27
4 26 1
4 27 46
4 28 60
4 29 69
4 30 13
4 31 27
4 32 2
4 33 45
4 34 56
4 35 0
4 36 26
4 37 10
4 38 68
4 39 36
4 40 62
4 41 29
4 42 41
4 43 32
4 44 14
4 45 68
4 46 40
4 47 4
4 48 65
4 49 29
4 50 66
4 51 25
4 52 1
4 53 32
4 54 20
4 55 66
4 56 42
4 57 41
4 58 1
4 59 58
4 60 14
4 61 67
4 62 23
4 63 30
4 64 5
4 65 41
4 66 15
4 67 53
4 68 18
4 69 48
4 70 38
5 6 29
5 7 26
5 8 66
5 9 69
5 10 31
5 11 17
5 12 29
5 13 42
5 14 45
5 15 47
5 16 46
5 17 1
5 18 69
5 19 55
5 20 49
5 21 59
5 22 23
5 23 37
5 24 43
5 25 33
5 26 21
5 27 4
5 28 50
5 29 63
5 30 15
5 31 38
5 32 24
5 33 66
5 34 30
5 35 34
5 36 32
5 37 61
5 38 67
5 39 22
5 40 28
5 41 2
5 42 56
5 43 29
5 44 38
5 45 8
5 46 1
5 47 29
5 48 32
5 49 28
5 50 23
5 51 61
5 52 29
5 53 45
5 54 5
5 55 3
5 56 36
5 57 24
5 58 31
5 59 57
5 60 69
5 61 66
5 62 40
5 63 29
5 64 60
5 65 44
5 66 57
5 67 50
5 68 69
5 69 13
5 70 1
6 7 48
6 8 22
6 9 5
6 10 14
6 11 41
6 12 56
6 13 57
6 14 28
6 15 49
6 16 6
6 17 15
6 18 30
6 19 20
6 20 25
6 21 41
6 22 39
6 23 62
6 24 24
6 25 55
6 26 26
6 27 1
6 28 31
6 29 14
6 30 2
6 31 52
6 32 27
6 33 4
6 34 2
6 35 67
6 36 28
6 37 42
6 38 22
6 39 53
6 40 62
6 41 32
6 42 35
6 43 5
6 44 57
6 45 14
6 46 57
6 47 4
6 48 9
6 49 31
6 50 12
6 51 2
6 52 48
6 53 52
6 54 25
6 55 54
6 56 62
6 57 22
6 58 53
6 59 34
6 60 44
6 61 44
6 62 57
6 63 24
6 64 40
6 65 16
6 66 0
6 67 17
6 68 37
6 69 30
6 70 33
7 8 32
7 9 62
7 10 40
7 11 68
7 12 29
7 13 48
7 14 36
7 15 0
7 16 55
7 17 17
7 18 21
7 19 46
7 20 26
7 21 9
7 22 46
7 23 38
7 24 28
7 25 26
7 26 22
7 27 42
7 28 28
7 29 56
7 30 46
7 31 62
7 32 43
7 33 34
7 34 19
7 35 50
7 36 65
7 37 31
7 38 55
7 39 14
7 40 24
7 41 57
7 42 69
7 43 39
7 44 13
7 45 25
7 46 12
7 47 37
7 48 9
7 49 31
7 50 64
7 51 9
7 52 4
7 53 10
7 54 46
7 55 41
7 56 36
7 57 56
7 58 43
7 59 24
7 60 38
7 61 33
7 62 61
7 63 63
7 64 11
7 65 22
7 66 67
7 67 26
7 68 59
7 69 42
7 70 27
8 9 53
8 10 17
8 11 31
8 12 30
8 13 66
8 14 53
8 15 5
8 16 41
8 17 49
8 18 2
8 19 11
8 20 33
8 21 25
8 22 20
8 23 51
8 24 33
8 25 9
8 26 17
8 27 23
8 28 53
8 29 2
8 30 40
8 31 48
8 32 9
8 33 25
8 34 51
8 35 57
8 36 35
8 37 64
8 38 45
8 39 35
8 40 48
8 41 40
8 42 4
8 43 0
8 44 27
8 45 3
8 46 36
8 47 46
8 48 23
8 49 14
8 50 21
8 51 14
8 52 63
8 53 21
8 54 37
8 55 66
8 56 8
8 57 10
8 58 21
8 59 0
8 60 62
8 61 17
8 62 17
8 63 6
8 64 38
8 65 65
8 66 32
8 67 31
8 68 36
8 69 0
8 70 30
9 10 47
9 11 11
9 12 47
9 13 9
9 14 31
9 15 38
9 16 62
9 17 6
9 18 24
9 19 58
9 20 45
9 21 30
9 22 69
9 23 39
9 24 26
9 25 12
9 26 21
9 27 25
9 28 0
9 29 6
9 30 50
9 31 46
9 32 61
9 33 42
9 34 53
9 35 53
9 36 24
9 37 38
9 38 43
9 39 22
9 40 55
9 41 69
9 42 30
9 43 20
9 44 3
9 45 15
9 46 9
9 47 50
9 48 37
9 49 37
9 50 13
9 51 51
9 52 39
9 53 11
9 54 5
9 55 38
9 56 23
9 57 58
9 58 61
9 59 41
9 60 16
9 61 63
9 62 15
9 63 47
9 64 31
9 65 59
9 66 55
9 67 55
9 68 25
