60 1770
1 2 15
1 3 57
1 4 32
1 5 46
1 6 46
1 7 36
1 8 32
1 9 45
1 10 20
1 11 34
1 12 25
1 13 37
1 14 52
1 15 30
1 16 21
1 17 12
1 18 46
1 19 13
1 20 36
1 21 58
1 22 12
1 23 53
1 24 18
1 25 35
1 26 37
1 27 51
1 28 47
1 29 34
1 30 59
1 31 48
1 32 2
1 33 48
1 34 36
1 35 27
1 36 5
1 37 52
1 38 49
1 39 13
1 40 37
1 41 28
1 42 7
1 43 58
1 44 56
1 45 33
1 46 29
1 47 10
1 48 40
1 49 53
1 50 10
1 51 15
1 52 45
1 53 31
1 54 45
1 55 35
1 56 12
1 57 28
1 58 4
1 59 23
1 60 6
2 3 5
2 4 16
2 5 25
2 6 11
2 7 2
2 8 59
2 9 55
2 10 37
2 11 35
2 12 31
2 13 12
2 14 48
2 15 7
2 16 54
2 17 32
2 18 14
2 19 36
2 20 58
2 21 27
2 22 35
2 23 41
2 24 21
2 25 22
2 26 21
2 27 0
2 28 7
2 29 6
2 30 34
2 31 40
2 32 59
2 33 5
2 34 44
2 35 11
2 36 39
2 37 17
2 38 3
2 39 53
2 40 13
2 41 54
2 42 40
2 43 58
2 44 12
2 45 22
2 46 50
2 47 32
2 48 23
2 49 50
2 50 26
2 51 40
2 52 46
2 53 29
2 54 48
2 55 9
2 56 0
2 57 48
2 58 39
2 59 42
2 60 23
3 4 43
3 5 33
3 6 10
3 7 4
3 8 20
3 9 58
3 10 1
3 11 48
3 12 29
3 13 20
3 14 10
3 15 48
3 16 50
3 17 47
3 18 27
3 19 33
3 20 12
3 21 3
3 22 28
3 23 30
3 24 33
3 25 18
3 26 42
3 27 36
3 28 48
3 29 51
3 30 58
3 31 15
3 32 15
3 33 7
3 34 34
3 35 42
3 36 51
3 37 40
3 38 47
3 39 18
3 40 12
3 41 5
3 42 59
3 43 28
3 44 30
3 45 5
3 46 29
3 47 29
3 48 37
3 49 5
3 50 39
3 51 29
3 52 22
3 53 46
3 54 18
3 55 23
3 56 53
3 57 41
3 58 6
3 59 33
3 60 32
4 5 6
4 6 38
4 7 57
4 8 58
4 9 5
4 10 11
4 11 1
4 12 22
4 13 21
4 14 33
4 15 21
4 16 41
4 17 15
4 18 25
4 19 24
4 20 43
4 21 34
4 22 41
4 23 30
4 24 46
4 25 12
4 26 49
4 27 37
4 28 47
4 29 14
4 30 18
4 31 50
4 32 4
4 33 26
4 34 37
4 35 48
4 36 13
4 37 54
4 38 46
4 39 30
4 40 40
4 41 19
4 42 7
4 43 7
4 44 46
4 45 47
4 46 29
4 47 34
4 48 24
4 49 42
4 50 29
4 51 55
4 52 48
4 53 19
4 54 8
4 55 37
4 56 7
4 57 46
4 58 50
4 59 31
4 60 3
5 6 53
5 7 8
5 8 50
5 9 52
5 10 29
5 11 41
5 12 12
5 13 5
5 14 35
5 15 2
5 16 4
5 17 20
5 18 29
5 19 39
5 20 38
5 21 12
5 22 48
5 23 4
5 24 4
5 25 29
5 26 30
5 27 50
5 28 28
5 29 27
5 30 35
5 31 26
5 32 45
5 33 41
5 34 22
5 35 51
5 36 0
5 37 10
5 38 44
5 39 8
5 40 12
5 41 50
5 42 33
5 43 20
5 44 1
5 45 11
5 46 49
5 47 58
5 48 7
5 49 36
5 50 49
5 51 3
5 52 10
5 53 50
5 54 49
5 55 1
5 56 57
5 57 24
5 58 26
5 59 5
5 60 58
6 7 35
6 8 34
6 9 27
6 10 11
6 11 17
6 12 55
6 13 11
6 14 13
6 15 41
6 16 6
6 17 35
6 18 47
6 19 18
6 20 9
6 21 5
6 22 57
6 23 27
6 24 0
6 25 20
6 26 27
6 27 43
6 28 22
6 29 15
6 30 22
6 31 53
6 32 30
6 33 44
6 34 58
6 35 12
6 36 57
6 37 0
6 38 29
6 39 6
6 40 31
6 41 7
6 42 16
6 43 13
6 44 18
6 45 38
6 46 46
6 47 15
6 48 16
6 49 10
6 50 13
6 51 32
6 52 9
6 53 11
6 54 37
6 55 7
6 56 38
6 57 32
6 58 15
6 59 30
6 60 39
7 8 5
7 9 23
7 10 56
7 11 54
7 12 25
7 13 15
7 14 44
7 15 52
7 16 45
7 17 51
7 18 20
7 19 47
7 20 15
7 21 58
7 22 25
7 23 37
7 24 36
7 25 21
7 26 25
7 27 18
7 28 17
7 29 29
7 30 14
7 31 59
7 32 53
7 33 50
7 34 23
7 35 11
7 36 47
7 37 30
7 38 49
7 39 45
7 40 18
7 41 3
7 42 10
7 43 16
7 44 58
7 45 52
7 46 36
7 47 37
7 48 17
7 49 24
7 50 51
7 51 34
7 52 47
7 53 11
7 54 30
7 55 33
7 56 0
7 57 50
7 58 17
7 59 40
7 60 4
8 9 37
8 10 21
8 11 54
8 12 47
8 13 17
8 14 31
8 15 35
8 16 7
8 17 1
8 18 24
8 19 1
8 20 14
8 21 7
8 22 46
8 23 0
8 24 27
8 25 49
8 26 27
8 27 1
8 28 50
8 29 45
8 30 39
8 31 33
8 32 42
8 33 52
8 34 4
8 35 58
8 36 15
8 37 32
8 38 41
8 39 56
8 40 52
8 41 8
8 42 45
8 43 36
8 44 9
8 45 30
8 46 32
8 47 16
8 48 15
8 49 27
8 50 4
8 51 43
8 52 37
8 53 31
8 54 24
8 55 37
8 56 42
8 57 39
8 58 35
8 59 32
8 60 30
9 10 7
9 11 49
9 12 16
9 13 29
9 14 40
9 15 3
9 16 58
9 17 42
9 18 28
9 19 34
9 20 7
9 21 5
9 22 53
9 23 55
9 24 49
9 25 19
9 26 33
9 27 27
9 28 28
9 29 21
9 30 49
9 31 48
9 32 46
9 33 5
9 34 53
9 35 20
9 36 56
9 37 3
9 38 13
9 39 3
9 40 15
9 41 17
9 42 29
9 43 36
9 44 41
9 45 57
9 46 49
9 47 51
9 48 36
9 49 16
9 50 56
9 51 13
9 52 6
9 53 39
9 54 39
9 55 46
9 56 49
9 57 39
9 58 53
9 59 24
9 60 45
10 11 25
10 12 34
10 13 5
10 14 14
10 15 36
10 16 12
10 17 38
10 18 51
10 19 21
10 20 4
10 21 24
10 22 32
10 23 34
10 24 0
10 25 2
10 26 21
10 27 3
10 28 42
10 29 54
10 30 20
10 31 20
10 32 16
10 33 36
10 34 48
10 35 36
10 36 59
10 37 55
10 38 47
10 39 52
10 40 25
10 41 2
10 42 55
10 43 26
10 44 33
10 45 48
10 46 48
10 47 26
10 48 29
10 49 13
10 50 9
10 51 2
10 52 31
10 53 24
10 54 45
10 55 2
10 56 33
10 57 36
10 58 53
10 59 47
10 60 42
11 12 35
11 13 44
11 14 13
11 15 25
11 16 31
11 17 15
11 18 30
11 19 36
11 20 12
11 21 5
11 22 20
11 23 46
11 24 1
11 25 24
11 26 39
11 27 9
11 28 10
11 29 31
11 30 54
11 31 27
11 32 16
11 33 22
11 34 41
11 35 55
11 36 37
11 37 57
11 38 3
11 39 10
11 40 31
11 41 54
11 42 14
11 43 15
11 44 28
11 45 51
11 46 42
11 47 6
11 48 1
11 49 46
11 50 52
11 51 35
11 52 41
11 53 42
11 54 44
11 55 37
11 56 41
11 57 46
11 58 26
11 59 17
11 60 32
12 13 31
12 14 39
12 15 50
12 16 15
12 17 34
12 18 37
12 19 28
12 20 49
12 21 35
12 22 17
12 23 17
12 24 10
12 25 33
12 26 8
12 27 44
12 28 49
12 29 49
12 30 28
12 31 4
12 32 43
12 33 29
12 34 12
12 35 34
12 36 19
12 37 22
12 38 51
12 39 32
12 40 31
12 41 26
12 42 47
12 43 41
12 44 17
12 45 20
12 46 54
12 47 57
12 48 4
12 49 0
12 50 28
12 51 43
12 52 11
12 53 24
12 54 58
12 55 43
12 56 7
12 57 27
12 58 26
12 59 52
12 60 33
13 14 40
13 15 52
13 16 22
13 17 8
13 18 27
13 19 41
13 20 15
13 21 28
13 22 30
13 23 14
13 24 32
13 25 25
13 26 55
13 27 54
13 28 8
13 29 11
13 30 55
13 31 56
13 32 36
13 33 53
13 34 57
13 35 43
13 36 32
13 37 37
13 38 6
13 39 26
13 40 48
13 41 24
13 42 39
13 43 10
13 44 3
13 45 35
13 46 47
13 47 33
13 48 4
13 49 48
13 50 27
13 51 12
13 52 33
13 53 52
13 54 52
13 55 24
13 56 21
13 57 8
13 58 12
13 59 42
13 60 34
14 15 54
14 16 11
14 17 57
14 18 18
14 19 16
14 20 41
14 21 13
14 22 49
14 23 56
14 24 24
14 25 50
14 26 13
14 27 46
14 28 2
14 29 24
14 30 49
14 31 24
14 32 36
14 33 8
14 34 28
14 35 29
14 36 9
14 37 14
14 38 30
14 39 23
14 40 35
14 41 58
14 42 18
14 43 43
14 44 18
14 45 41
14 46 52
14 47 57
14 48 41
14 49 45
14 50 32
14 51 18
14 52 46
14 53 55
14 54 59
14 55 40
14 56 54
14 57 20
14 58 24
14 59 57
14 60 25
15 16 46
15 17 18
15 18 36
15 19 12
15 20 6
15 21 6
15 22 39
15 23 27
15 24 58
15 25 8
15 26 8
15 27 7
15 28 10
15 29 52
15 30 55
15 31 49
15 32 50
15 33 0
15 34 44
15 35 37
15 36 26
15 37 38
15 38 59
15 39 12
15 40 12
15 41 13
15 42 37
15 43 5
15 44 16
15 45 48
15 46 3
15 47 39
15 48 54
15 49 9
15 50 0
15 51 45
15 52 35
15 53 28
15 54 8
15 55 31
15 56 52
15 57 56
15 58 27
15 59 21
15 60 33
16 17 0
16 18 27
16 19 52
16 20 58
16 21 38
16 22 54
16 23 4
16 24 22
16 25 0
16 26 36
16 27 0
16 28 59
16 29 7
16 30 16
16 31 33
16 32 4
16 33 47
16 34 30
16 35 15
16 36 17
16 37 26
16 38 24
16 39 58
16 40 15
16 41 2
16 42 23
16 43 35
16 44 16
16 45 3
16 46 1
16 47 39
16 48 48
16 49 22
16 50 1
16 51 44
16 52 2
16 53 46
16 54 0
16 55 9
16 56 6
16 57 24
16 58 8
16 59 11
16 60 45
17 18 11
17 19 59
17 20 41
17 21 38
17 22 2
17 23 47
17 24 15
17 25 42
17 26 39
17 27 29
17 28 20
17 29 40
17 30 58
17 31 8
17 32 36
17 33 20
17 34 45
17 35 54
17 36 48
17 37 45
17 38 45
17 39 13
17 40 22
17 41 25
17 42 5
17 43 52
17 44 21
17 45 4
17 46 36
17 47 52
17 48 48
17 49 42
17 50 35
17 51 7
17 52 57
17 53 9
17 54 59
17 55 14
17 56 17
17 57 11
17 58 37
17 59 0
17 60 2
18 19 39
18 20 8
18 21 48
18 22 52
18 23 35
18 24 28
18 25 5
18 26 23
18 27 30
18 28 47
18 29 28
18 30 42
18 31 5
18 32 1
18 33 23
18 34 41
18 35 33
18 36 22
18 37 42
18 38 19
18 39 53
18 40 4
18 41 56
18 42 33
18 43 17
18 44 28
18 45 43
18 46 20
18 47 25
18 48 58
18 49 42
18 50 37
18 51 33
18 52 22
18 53 1
18 54 54
18 55 25
18 56 1
18 57 46
18 58 33
18 59 28
18 60 32
19 20 42
19 21 2
19 22 43
19 23 1
19 24 8
19 25 11
19 26 31
19 27 22
19 28 20
19 29 44
19 30 24
19 31 48
19 32 53
19 33 55
19 34 53
19 35 58
19 36 31
19 37 47
19 38 38
19 39 6
19 40 14
19 41 31
19 42 47
19 43 51
19 44 54
19 45 30
19 46 7
19 47 37
19 48 33
19 49 14
19 50 19
19 51 39
19 52 20
19 53 41
19 54 27
19 55 15
19 56 23
19 57 38
19 58 46
19 59 10
19 60 31
20 21 59
20 22 35
20 23 2
20 24 55
20 25 59
20 26 27
20 27 58
20 28 8
20 29 2
20 30 36
20 31 57
20 32 43
20 33 1
20 34 2
20 35 37
20 36 4
20 37 19
20 38 4
20 39 48
20 40 46
20 41 46
20 42 19
20 43 2
20 44 53
20 45 11
20 46 58
20 47 11
20 48 3
20 49 6
20 50 17
20 51 4
20 52 40
20 53 24
20 54 45
20 55 11
20 56 35
20 57 6
20 58 48
20 59 21
20 60 32
21 22 59
21 23 26
21 24 54
21 25 40
21 26 6
21 27 21
21 28 4
21 29 24
21 30 18
21 31 45
21 32 29
21 33 53
21 34 50
21 35 13
21 36 12
21 37 16
21 38 4
21 39 6
21 40 27
