60 1770
1 2 55
1 3 8
1 4 56
1 5 4
1 6 51
1 7 46
1 8 38
1 9 33
1 10 4
1 11 15
1 12 7
1 13 48
1 14 45
1 15 10
1 16 15
1 17 16
1 18 46
1 19 0
1 20 59
1 21 52
1 22 29
1 23 12
1 24 24
1 25 16
1 26 46
1 27 22
1 28 2
1 29 39
1 30 27
1 31 22
1 32 33
1 33 46
1 34 28
1 35 53
1 36 56
1 37 23
1 38 9
1 39 31
1 40 22
1 41 59
1 42 41
1 43 41
1 44 45
1 45 29
1 46 30
1 47 44
1 48 3
1 49 26
1 50 36
1 51 2
1 52 49
1 53 8
1 54 26
1 55 19
1 56 32
1 57 18
1 58 20
1 59 31
1 60 59
2 3 44
2 4 9
2 5 16
2 6 47
2 7 59
2 8 28
2 9 40
2 10 43
2 11 31
2 12 6
2 13 22
2 14 25
2 15 4
2 16 54
2 17 10
2 18 57
2 19 1
2 20 13
2 21 47
2 22 18
2 23 14
2 24 36
2 25 55
2 26 5
2 27 42
2 28 55
2 29 24
2 30 38
2 31 42
2 32 32
2 33 23
2 34 25
2 35 30
2 36 42
2 37 32
2 38 27
2 39 10
2 40 26
2 41 42
2 42 35
2 43 1
2 44 36
2 45 22
2 46 26
2 47 17
2 48 19
2 49 26
2 50 41
2 51 18
2 52 42
2 53 23
2 54 22
2 55 30
2 56 4
2 57 21
2 58 48
2 59 46
2 60 27
3 4 34
3 5 6
3 6 12
3 7 25
3 8 0
3 9 43
3 10 26
3 11 33
3 12 15
3 13 36
3 14 46
3 15 2
3 16 39
3 17 31
3 18 7
3 19 21
3 20 59
3 21 28
3 22 5
3 23 34
3 24 56
3 25 41
3 26 3
3 27 4
3 28 2
3 29 2
3 30 36
3 31 12
3 32 38
3 33 19
3 34 42
3 35 50
3 36 33
3 37 1
3 38 24
3 39 6
3 40 5
3 41 37
3 42 3
3 43 19
3 44 19
3 45 13
3 46 6
3 47 3
3 48 9
3 49 43
3 50 35
3 51 6
3 52 7
3 53 5
3 54 7
3 55 14
3 56 53
3 57 58
3 58 22
3 59 45
3 60 27
4 5 8
4 6 24
4 7 31
4 8 45
4 9 47
4 10 49
4 11 43
4 12 14
4 13 8
4 14 34
4 15 13
4 16 37
4 17 51
4 18 57
4 19 25
4 20 19
4 21 54
4 22 54
4 23 50
4 24 21
4 25 43
4 26 21
4 27 27
4 28 28
4 29 56
4 30 38
4 31 41
4 32 49
4 33 25
4 34 56
4 35 32
4 36 19
4 37 46
4 38 29
4 39 34
4 40 57
4 41 25
4 42 59
4 43 0
4 44 23
4 45 10
4 46 29
4 47 54
4 48 10
4 49 58
4 50 18
4 51 59
4 52 23
4 53 48
4 54 18
4 55 45
4 56 25
4 57 57
4 58 6
4 59 29
4 60 43
5 6 58
5 7 39
5 8 56
5 9 30
5 10 16
5 11 10
5 12 17
5 13 3
5 14 4
5 15 40
5 16 15
5 17 14
5 18 41
5 19 14
5 20 59
5 21 3
5 22 52
5 23 21
5 24 15
5 25 47
5 26 13
5 27 18
5 28 32
5 29 6
5 30 13
5 31 17
5 32 16
5 33 34
5 34 10
5 35 21
5 36 54
5 37 12
5 38 17
5 39 59
5 40 38
5 41 54
5 42 4
5 43 22
5 44 34
5 45 26
5 46 18
5 47 29
5 48 30
5 49 17
5 50 26
5 51 11
5 52 26
5 53 34
5 54 4
5 55 11
5 56 26
5 57 19
5 58 37
5 59 3
5 60 44
6 7 2
6 8 11
6 9 39
6 10 15
6 11 27
6 12 26
6 13 30
6 14 55
6 15 5
6 16 35
6 17 32
6 18 5
6 19 36
6 20 58
6 21 53
6 22 48
6 23 38
6 24 57
6 25 42
6 26 37
6 27 6
6 28 45
6 29 49
6 30 43
6 31 17
6 32 18
6 33 33
6 34 33
6 35 58
6 36 9
6 37 17
6 38 10
6 39 15
6 40 37
6 41 56
6 42 53
6 43 15
6 44 53
6 45 32
6 46 24
6 47 34
6 48 29
6 49 54
6 50 38
6 51 22
6 52 40
6 53 33
6 54 10
6 55 59
6 56 9
6 57 46
6 58 40
6 59 2
6 60 56
7 8 11
7 9 50
7 10 38
7 11 46
7 12 46
7 13 45
7 14 11
7 15 53
7 16 22
7 17 2
7 18 8
7 19 46
7 20 7
7 21 30
7 22 32
7 23 56
7 24 37
7 25 56
7 26 46
7 27 54
7 28 46
7 29 5
7 30 3
7 31 45
7 32 26
7 33 3
7 34 8
7 35 28
7 36 49
7 37 45
7 38 5
7 39 0
7 40 21
7 41 14
7 42 4
7 43 9
7 44 55
7 45 42
7 46 24
7 47 25
7 48 57
7 49 3
7 50 47
7 51 0
7 52 29
7 53 31
7 54 40
7 55 14
7 56 32
7 57 2
7 58 0
7 59 46
7 60 41
8 9 17
8 10 39
8 11 16
8 12 34
8 13 38
8 14 22
8 15 23
8 16 16
8 17 35
8 18 56
8 19 7
8 20 13
8 21 31
8 22 5
8 23 3
8 24 57
8 25 26
8 26 12
8 27 35
8 28 17
8 29 33
8 30 6
8 31 13
8 32 44
8 33 34
8 34 18
8 35 13
8 36 1
8 37 13
8 38 37
8 39 54
8 40 48
8 41 35
8 42 15
8 43 48
8 44 38
8 45 42
8 46 31
8 47 57
8 48 17
8 49 40
8 50 34
8 51 39
8 52 31
8 53 27
8 54 11
8 55 33
8 56 21
8 57 3
8 58 21
8 59 25
8 60 49
9 10 49
9 11 11
9 12 29
9 13 9
9 14 47
9 15 9
9 16 44
9 17 43
9 18 56
9 19 18
9 20 0
9 21 58
9 22 1
9 23 10
9 24 17
9 25 1
9 26 31
9 27 28
9 28 57
9 29 33
9 30 27
9 31 40
9 32 13
9 33 58
9 34 29
9 35 58
9 36 21
9 37 26
9 38 7
9 39 39
9 40 44
9 41 50
9 42 10
9 43 56
9 44 7
9 45 39
9 46 46
9 47 17
9 48 54
9 49 25
9 50 2
9 51 54
9 52 58
9 53 32
9 54 8
9 55 47
9 56 16
9 57 22
9 58 54
9 59 7
9 60 42
10 11 4
10 12 4
10 13 12
10 14 29
10 15 38
10 16 4
10 17 9
10 18 27
10 19 42
10 20 45
10 21 1
10 22 14
10 23 36
10 24 49
10 25 26
10 26 7
10 27 13
10 28 50
10 29 24
10 30 58
10 31 0
10 32 42
10 33 17
10 34 57
10 35 10
10 36 3
10 37 2
10 38 22
10 39 48
10 40 31
10 41 42
10 42 20
10 43 22
10 44 54
10 45 43
10 46 25
10 47 9
10 48 16
10 49 39
10 50 33
10 51 21
10 52 0
10 53 18
10 54 46
10 55 50
10 56 40
10 57 8
10 58 47
10 59 27
10 60 31
11 12 24
11 13 24
11 14 57
11 15 34
11 16 59
11 17 16
11 18 21
11 19 1
11 20 18
11 21 5
11 22 12
11 23 21
11 24 47
11 25 9
11 26 45
11 27 31
11 28 0
11 29 45
11 30 53
11 31 27
11 32 47
11 33 24
11 34 9
11 35 11
11 36 50
11 37 59
11 38 44
11 39 31
11 40 21
11 41 31
11 42 9
11 43 55
11 44 44
11 45 55
11 46 23
11 47 53
11 48 40
11 49 30
11 50 43
11 51 42
11 52 19
11 53 32
11 54 39
11 55 50
11 56 1
11 57 53
11 58 27
11 59 2
11 60 12
12 13 21
12 14 58
12 15 54
12 16 1
12 17 11
12 18 2
12 19 19
12 20 6
12 21 38
12 22 2
12 23 45
12 24 3
12 25 53
12 26 24
12 27 33
12 28 59
12 29 46
12 30 7
12 31 38
12 32 59
12 33 12
12 34 15
12 35 12
12 36 26
12 37 8
12 38 33
12 39 24
12 40 17
12 41 36
12 42 5
12 43 50
12 44 23
12 45 41
12 46 41
12 47 42
12 48 58
12 49 47
12 50 39
12 51 12
12 52 56
12 53 9
12 54 46
12 55 14
12 56 22
12 57 37
12 58 0
12 59 52
12 60 34
13 14 18
13 15 34
13 16 17
13 17 18
13 18 44
13 19 44
13 20 4
13 21 54
13 22 30
13 23 56
13 24 8
13 25 4
13 26 55
13 27 55
13 28 51
13 29 45
13 30 21
13 31 14
13 32 22
13 33 30
13 34 51
13 35 9
13 36 24
13 37 36
13 38 9
13 39 27
13 40 3
13 41 37
13 42 0
13 43 11
13 44 47
13 45 14
13 46 44
13 47 57
13 48 49
13 49 22
13 50 3
13 51 53
13 52 59
13 53 47
13 54 38
13 55 57
13 56 53
13 57 34
13 58 32
13 59 3
13 60 45
14 15 31
14 16 29
14 17 39
14 18 28
14 19 56
14 20 52
14 21 12
14 22 54
14 23 44
14 24 45
14 25 57
14 26 29
14 27 31
14 28 13
14 29 16
14 30 23
14 31 15
14 32 15
14 33 0
14 34 44
14 35 50
14 36 57
14 37 16
14 38 52
14 39 16
14 40 54
14 41 21
14 42 40
14 43 42
14 44 58
14 45 21
14 46 44
14 47 24
14 48 19
14 49 9
14 50 14
14 51 36
14 52 12
14 53 28
14 54 21
14 55 13
14 56 12
14 57 16
14 58 46
14 59 41
14 60 51
15 16 7
15 17 21
15 18 9
15 19 52
15 20 27
15 21 35
15 22 27
15 23 23
15 24 43
15 25 22
15 26 3
15 27 8
15 28 52
15 29 54
15 30 45
15 31 45
15 32 18
15 33 53
15 34 1
15 35 51
15 36 10
15 37 57
15 38 51
15 39 35
15 40 33
15 41 18
15 42 0
15 43 34
15 44 0
15 45 42
15 46 2
15 47 31
15 48 4
15 49 5
15 50 47
15 51 53
15 52 46
15 53 42
15 54 14
15 55 54
15 56 1
15 57 17
15 58 23
15 59 18
15 60 58
16 17 19
16 18 43
16 19 36
16 20 7
16 21 8
16 22 44
16 23 57
16 24 47
16 25 59
16 26 38
16 27 6
16 28 58
16 29 6
16 30 39
16 31 44
16 32 48
16 33 3
16 34 47
16 35 48
16 36 44
16 37 13
16 38 3
16 39 18
16 40 12
16 41 40
16 42 44
16 43 13
16 44 53
16 45 4
16 46 8
16 47 24
16 48 1
16 49 41
16 50 54
16 51 56
16 52 18
16 53 19
16 54 18
16 55 14
16 56 48
16 57 22
16 58 34
16 59 9
16 60 58
17 18 0
17 19 16
17 20 37
17 21 45
17 22 33
17 23 36
17 24 4
17 25 26
17 26 2
17 27 11
17 28 33
17 29 31
17 30 51
17 31 33
17 32 0
17 33 10
17 34 46
17 35 44
17 36 8
17 37 30
17 38 30
17 39 55
17 40 19
17 41 39
17 42 2
17 43 34
17 44 10
17 45 27
17 46 28
17 47 51
17 48 5
17 49 12
17 50 56
17 51 48
17 52 40
17 53 40
17 54 36
17 55 2
17 56 43
17 57 10
17 58 1
17 59 6
17 60 32
18 19 21
18 20 17
18 21 14
18 22 21
18 23 2
18 24 20
18 25 35
18 26 8
18 27 24
18 28 28
18 29 54
18 30 10
18 31 40
18 32 36
18 33 38
18 34 59
18 35 37
18 36 50
18 37 34
18 38 28
18 39 53
18 40 42
18 41 34
18 42 57
18 43 48
18 44 24
18 45 8
18 46 12
18 47 37
18 48 35
18 49 44
18 50 7
18 51 58
18 52 51
18 53 53
18 54 29
18 55 7
18 56 21
18 57 53
18 58 54
18 59 42
18 60 15
19 20 55
19 21 24
19 22 5
19 23 56
19 24 51
19 25 45
19 26 41
19 27 32
19 28 15
19 29 33
19 30 57
19 31 32
19 32 35
19 33 44
19 34 52
19 35 49
19 36 30
19 37 43
19 38 33
19 39 21
19 40 35
19 41 59
19 42 1
19 43 14
19 44 43
19 45 35
19 46 50
19 47 56
19 48 46
19 49 45
19 50 37
19 51 24
19 52 55
19 53 54
19 54 42
19 55 46
19 56 5
19 57 18
19 58 51
19 59 35
19 60 17
20 21 59
20 22 58
20 23 47
20 24 22
20 25 37
20 26 40
20 27 24
20 28 21
20 29 17
20 30 47
20 31 32
20 32 48
20 33 58
20 34 11
20 35 34
20 36 28
20 37 40
20 38 30
20 39 58
20 40 20
20 41 53
20 42 54
20 43 36
20 44 40
20 45 8
20 46 38
20 47 12
20 48 2
20 49 0
20 50 8
20 51 26
20 52 22
20 53 23
20 54 33
20 55 45
20 56 46
20 57 59
20 58 18
20 59 8
20 60 1
21 22 16
21 23 30
21 24 25
21 25 55
21 26 58
21 27 4
21 28 31
21 29 31
21 30 25
21 31 13
21 32 51
21 33 22
21 34 33
21 35 56
21 36 53
21 37 37
21 38 12
21 39 27
21 40 56
21 41 23
21 42 18
21 43 55
21 44 45
21 45 48
21 46 48
21 47 36
21 48 35
21 49 19
21 50 34
21 51 41
21 52 52
21 53 54
21 54 32
21 55 19
21 56 57
21 57 12
21 58 37
21 59 27
21 60 31
22 23 44
22 24 44
22 25 40
22 26 17
22 27 48
22 28 4
22 29 15
22 30 1
22 31 20
22 32 4
22 33 40
22 34 21
22 35 50
22 36 41
22 37 27
22 38 27
22 39 31
22 40 47
22 41 44
22 42 32
22 43 15
22 44 41
22 45 42
22 46 34
22 47 8
22 48 33
22 49 25
22 50 36
22 51 47
22 52 44
22 53 38
22 54 15
22 55 17
22 56 28
22 57 20
22 58 37
22 59 20
22 60 38
23 24 27
23 25 24
23 26 40
23 27 22
23 28 16
23 29 44
23 30 48
23 31 46
23 32 20
23 33 12
23 34 53
23 35 25
23 36 1
23 37 24
23 38 1
23 39 12
23 40 8
23 41 46
23 42 47
23 43 58
23 44 2
23 45 44
23 46 4
23 47 12
23 48 49
23 49 16
23 50 8
23 51 57
23 52 11
23 53 54
23 54 25
23 55 17
23 56 3
23 57 17
23 58 50
23 59 49
23 60 52
24 25 3
24 26 50
24 27 49
24 28 32
24 29 9
24 30 35
24 31 49
24 32 20
24 33 9
24 34 30
24 35 35
24 36 31
24 37 21
24 38 52
24 39 48
24 40 11
24 41 52
24 42 32
24 43 33
24 44 51
24 45 33
24 46 34
24 47 24
24 48 34
24 49 31
24 50 58
24 51 28
24 52 10
24 53 3
24 54 34
24 55 54
24 56 7
24 57 23
24 58 12
24 59 34
24 60 44
25 26 3
25 27 52
25 28 49
25 29 10
25 30 37
25 31 13
25 32 38
25 33 0
25 34 15
25 35 1
25 36 51
25 37 12
25 38 43
25 39 16
25 40 52
25 41 52
25 42 2
25 43 9
25 44 9
25 45 34
25 46 43
25 47 18
25 48 56
25 49 55
25 50 46
25 51 50
25 52 23
25 53 37
25 54 36
25 55 46
25 56 10
25 57 2
25 58 49
25 59 24
25 60 45
26 27 51
26 28 37
26 29 46
26 30 39
26 31 17
26 32 51
26 33 39
26 34 13
26 35 15
26 36 1
26 37 41
26 38 22
26 39 24
26 40 20
26 41 38
