40 780
1 2 32
1 3 19
1 4 10
1 5 3
1 6 14
1 7 13
1 8 35
1 9 28
1 10 17
1 11 15
1 12 10
1 13 39
1 14 21
1 15 24
1 16 35
1 17 6
1 18 24
1 19 13
1 20 6
1 21 26
1 22 22
1 23 0
1 24 21
1 25 18
1 26 32
1 27 2
1 28 26
1 29 0
1 30 21
1 31 26
1 32 12
1 33 30
1 34 30
1 35 16
1 36 11
1 37 39
1 38 14
1 39 16
1 40 36
2 3 32
2 4 14
2 5 15
2 6 36
2 7 29
2 8 21
2 9 26
2 10 2
2 11 35
2 12 7
2 13 4
2 14 1
2 15 8
2 16 22
2 17 13
2 18 24
2 19 35
2 20 15
2 21 10
2 22 34
2 23 36
2 24 23
2 25 11
2 26 3
2 27 3
2 28 18
2 29 9
2 30 2
2 31 8
2 32 14
2 33 13
2 34 34
2 35 2
2 36 16
2 37 34
2 38 13
2 39 35
2 40 4
3 4 1
3 5 15
3 6 18
3 7 11
3 8 13
3 9 38
3 10 24
3 11 5
3 12 38
3 13 30
3 14 16
3 15 8
3 16 25
3 17 35
3 18 27
3 19 35
3 20 29
3 21 23
3 22 3
3 23 30
3 24 16
3 25 4
3 26 39
3 27 7
3 28 12
3 29 28
3 30 34
3 31 20
3 32 2
3 33 29
3 34 12
3 35 19
3 36 21
3 37 13
3 38 22
3 39 26
3 40 19
4 5 28
4 6 3
4 7 16
4 8 11
4 9 1
4 10 18
4 11 37
4 12 5
4 13 32
4 14 15
4 15 3
4 16 6
4 17 27
4 18 28
4 19 31
4 20 4
4 21 26
4 22 39
4 23 36
4 24 29
4 25 21
4 26 5
4 27 30
4 28 34
4 29 27
4 30 12
4 31 37
4 32 12
4 33 34
4 34 27
4 35 39
4 36 20
4 37 31
4 38 18
4 39 22
4 40 25
5 6 1
5 7 32
5 8 22
5 9 30
5 10 38
5 11 10
5 12 1
5 13 24
5 14 18
5 15 1
5 16 8
5 17 0
5 18 32
5 19 11
5 20 4
5 21 20
5 22 18
5 23 16
5 24 31
5 25 19
5 26 34
5 27 11
5 28 36
5 29 14
5 30 8
5 31 28
5 32 7
5 33 6
5 34 5
5 35 33
5 36 12
5 37 25
5 38 7
5 39 4
5 40 3
6 7 13
6 8 25
6 9 21
6 10 26
6 11 17
6 12 24
6 13 1
6 14 22
6 15 19
6 16 1
6 17 15
6 18 31
6 19 30
6 20 27
6 21 14
6 22 14
6 23 11
6 24 39
6 25 35
6 26 11
6 27 2
6 28 15
6 29 27
6 30 22
6 31 23
6 32 19
6 33 28
6 34 0
6 35 32
6 36 0
6 37 25
6 38 23
6 39 13
6 40 37
7 8 19
7 9 26
7 10 25
7 11 3
7 12 13
7 13 13
7 14 35
7 15 39
7 16 36
7 17 13
7 18 13
7 19 9
7 20 5
7 21 14
7 22 6
7 23 1
7 24 25
7 25 9
7 26 18
7 27 9
7 28 22
7 29 12
7 30 26
7 31 36
7 32 12
7 33 35
7 34 20
7 35 36
7 36 22
7 37 23
7 38 35
7 39 15
7 40 24
8 9 7
8 10 7
8 11 10
8 12 35
8 13 15
8 14 13
8 15 30
8 16 6
8 17 33
8 18 13
8 19 20
8 20 12
8 21 36
8 22 34
8 23 22
8 24 13
8 25 39
8 26 35
8 27 28
8 28 22
8 29 6
8 30 25
8 31 17
8 32 18
8 33 6
8 34 26
8 35 18
8 36 14
8 37 25
8 38 17
8 39 32
8 40 14
9 10 18
9 11 6
9 12 13
9 13 26
9 14 11
9 15 2
9 16 39
9 17 27
9 18 9
9 19 14
9 20 18
9 21 12
9 22 38
9 23 21
9 24 4
9 25 1
9 26 13
9 27 22
9 28 22
9 29 9
9 30 5
9 31 32
9 32 21
9 33 10
9 34 3
9 35 6
9 36 31
9 37 25
9 38 17
9 39 28
9 40 30
10 11 7
10 12 1
10 13 27
10 14 34
10 15 5
10 16 14
10 17 12
10 18 0
10 19 1
10 20 28
10 21 25
10 22 18
10 23 38
10 24 14
10 25 6
10 26 24
10 27 37
10 28 26
10 29 24
10 30 4
10 31 30
10 32 28
10 33 29
10 34 38
10 35 14
10 36 24
10 37 12
10 38 1
10 39 0
10 40 39
11 12 1
11 13 37
11 14 9
11 15 17
11 16 1
11 17 38
11 18 23
11 19 26
11 20 29
11 21 15
11 22 3
11 23 33
11 24 2
11 25 27
11 26 32
11 27 35
11 28 16
11 29 22
11 30 33
11 31 4
11 32 21
11 33 4
11 34 7
11 35 8
11 36 27
11 37 30
11 38 26
11 39 26
11 40 39
12 13 5
12 14 14
12 15 24
12 16 26
12 17 20
12 18 4
12 19 23
12 20 39
12 21 39
12 22 0
12 23 17
12 24 8
12 25 11
12 26 9
12 27 10
12 28 33
12 29 8
12 30 34
12 31 16
12 32 23
12 33 30
12 34 8
12 35 10
12 36 8
12 37 34
12 38 39
12 39 37
12 40 10
13 14 25
13 15 9
13 16 9
13 17 34
13 18 30
13 19 20
13 20 10
13 21 18
13 22 27
13 23 15
13 24 35
13 25 14
13 26 13
13 27 17
13 28 8
13 29 26
13 30 36
13 31 19
13 32 35
13 33 4
13 34 29
13 35 37
13 36 0
13 37 20
13 38 36
13 39 6
13 40 10
14 15 1
14 16 4
14 17 35
14 18 4
14 19 6
14 20 20
14 21 21
14 22 23
14 23 32
14 24 5
14 25 5
14 26 37
14 27 33
14 28 13
14 29 29
14 30 1
14 31 19
14 32 13
14 33 11
14 34 24
14 35 32
14 36 5
14 37 22
14 38 27
14 39 10
14 40 30
15 16 15
15 17 20
15 18 29
15 19 0
15 20 6
15 21 9
15 22 37
15 23 34
15 24 37
15 25 36
15 26 23
15 27 35
15 28 1
15 29 25
15 30 32
15 31 26
15 32 27
15 33 8
15 34 36
15 35 6
15 36 7
15 37 34
15 38 10
15 39 9
15 40 0
16 17 26
16 18 14
16 19 37
16 20 39
16 21 5
16 22 39
16 23 20
16 24 18
16 25 31
16 26 2
16 27 28
16 28 8
16 29 3
16 30 27
16 31 34
16 32 6
16 33 26
16 34 19
16 35 36
16 36 0
16 37 18
16 38 22
16 39 23
16 40 28
17 18 35
17 19 31
17 20 14
17 21 7
17 22 21
17 23 16
17 24 14
17 25 34
17 26 7
17 27 24
17 28 13
17 29 25
17 30 20
17 31 33
17 32 36
17 33 36
17 34 36
17 35 36
17 36 4
17 37 26
17 38 16
17 39 30
17 40 1
18 19 0
18 20 20
18 21 8
18 22 19
18 23 34
18 24 36
18 25 6
18 26 2
18 27 34
18 28 3
18 29 37
18 30 13
18 31 24
18 32 34
18 33 19
18 34 36
18 35 38
18 36 32
18 37 12
18 38 26
18 39 24
18 40 2
19 20 8
19 21 37
19 22 9
19 23 12
19 24 31
19 25 14
19 26 1
19 27 30
19 28 3
19 29 38
19 30 38
19 31 28
19 32 34
19 33 38
19 34 1
19 35 35
19 36 27
19 37 30
19 38 24
19 39 3
19 40 18
20 21 8
20 22 35
20 23 6
20 24 30
20 25 14
20 26 12
20 27 16
20 28 38
20 29 16
20 30 35
20 31 13
20 32 17
20 33 30
20 34 11
20 35 29
20 36 34
20 37 34
20 38 36
20 39 1
20 40 10
21 22 20
21 23 2
21 24 13
21 25 17
21 26 17
21 27 26
21 28 34
21 29 33
21 30 38
21 31 24
21 32 13
21 33 27
21 34 29
21 35 27
21 36 1
21 37 19
21 38 19
21 39 25
21 40 28
22 23 11
22 24 6
22 25 22
22 26 30
22 27 28
22 28 35
22 29 32
22 30 33
22 31 4
22 32 7
22 33 25
22 34 26
22 35 29
22 36 16
22 37 37
22 38 37
22 39 29
22 40 35
23 24 23
23 25 9
23 26 12
23 27 25
23 28 27
23 29 31
23 30 39
23 31 32
23 32 35
23 33 29
23 34 9
23 35 10
23 36 16
23 37 5
23 38 25
23 39 31
23 40 29
24 25 11
24 26 3
24 27 20
24 28 11
24 29 6
24 30 20
24 31 24
24 32 0
24 33 17
24 34 24
24 35 25
24 36 28
24 37 13
24 38 9
24 39 16
24 40 25
25 26 20
25 27 21
25 28 34
25 29 21
25 30 15
25 31 28
25 32 1
25 33 16
25 34 20
25 35 0
25 36 0
25 37 24
25 38 27
25 39 32
25 40 31
26 27 22
