30 435
1 2 28
1 3 23
1 4 2
1 5 10
1 6 9
1 7 3
1 8 26
1 9 3
1 10 18
1 11 22
1 12 18
1 13 25
1 14 15
1 15 29
1 16 10
1 17 0
1 18 29
1 19 29
1 20 4
1 21 13
1 22 27
1 23 25
1 24 21
1 25 9
1 26 10
1 27 10
1 28 8
1 29 10
1 30 10
2 3 3
2 4 4
2 5 1
2 6 14
2 7 19
2 8 25
2 9 2
2 10 29
2 11 21
2 12 27
2 13 12
2 14 3
2 15 8
2 16 7
2 17 3
2 18 13
2 19 7
2 20 16
2 21 7
2 22 2
2 23 15
2 24 23
2 25 15
2 26 17
2 27 21
2 28 4
2 29 14
2 30 10
3 4 11
3 5 20
3 6 1
3 7 19
3 8 11
3 9 21
3 10 29
3 11 16
3 12 10
3 13 21
3 14 0
3 15 25
3 16 9
3 17 17
3 18 25
3 19 16
3 20 1
3 21 21
3 22 19
3 23 18
3 24 17
3 25 27
3 26 9
3 27 15
3 28 23
3 29 21
3 30 0
4 5 16
4 6 23
4 7 29
4 8 21
4 9 28
4 10 19
4 11 2
4 12 2
4 13 18
4 14 16
4 15 21
4 16 11
4 17 8
4 18 27
4 19 27
4 20 0
4 21 3
4 22 24
4 23 17
4 24 11
4 25 23
4 26 13
4 27 19
4 28 7
4 29 0
4 30 29
5 6 8
5 7 25
5 8 12
5 9 13
5 10 11
5 11 24
5 12 18
5 13 26
5 14 28
5 15 3
5 16 6
5 17 2
5 18 18
5 19 18
5 20 3
5 21 19
5 22 8
5 23 5
5 24 12
5 25 7
5 26 3
5 27 1
5 28 6
5 29 26
5 30 8
6 7 25
6 8 19
6 9 10
6 10 24
6 11 20
6 12 3
6 13 4
6 14 10
6 15 19
6 16 6
6 17 7
6 18 23
6 19 11
6 20 2
6 21 25
6 22 21
6 23 11
6 24 20
6 25 22
6 26 1
6 27 15
6 28 26
6 29 15
6 30 23
7 8 25
7 9 15
7 10 27
7 11 3
7 12 14
7 13 12
7 14 5
7 15 11
7 16 9
7 17 12
7 18 19
7 19 6
7 20 23
7 21 17
7 22 23
7 23 19
7 24 5
7 25 20
7 26 22
7 27 29
7 28 14
7 29 26
7 30 15
8 9 18
8 10 21
8 11 2
8 12 26
8 13 27
8 14 21
8 15 29
8 16 3
8 17 12
8 18 14
8 19 0
8 20 17
8 21 8
8 22 25
8 23 1
8 24 0
8 25 24
8 26 5
8 27 27
8 28 26
8 29 19
8 30 25
9 10 12
9 11 15
9 12 9
9 13 21
9 14 17
9 15 6
9 16 15
9 17 0
9 18 28
9 19 6
9 20 23
9 21 0
9 22 7
9 23 19
9 24 6
9 25 28
9 26 22
9 27 29
9 28 17
9 29 16
9 30 18
10 11 0
10 12 17
10 13 17
10 14 0
10 15 29
10 16 21
10 17 29
10 18 22
10 19 18
10 20 23
10 21 18
10 22 19
10 23 13
10 24 27
10 25 17
10 26 11
10 27 24
10 28 19
10 29 16
10 30 4
11 12 19
11 13 29
11 14 6
11 15 11
11 16 6
11 17 10
11 18 18
11 19 17
11 20 13
11 21 25
11 22 10
11 23 20
11 24 28
11 25 1
11 26 13
11 27 2
11 28 17
11 29 2
11 30 8
12 13 27
12 14 21
12 15 5
12 16 23
12 17 20
12 18 4
12 19 20
12 20 7
12 21 16
12 22 27
12 23 6
12 24 10
12 25 18
12 26 3
12 27 16
12 28 28
12 29 19
12 30 16
13 14 3
13 15 23
13 16 5
13 17 5
13 18 22
13 19 11
13 20 9
13 21 0
13 22 3
13 23 2
13 24 10
13 25 14
13 26 7
13 27 8
13 28 29
13 29 7
13 30 12
14 15 5
14 16 27
14 17 5
14 18 25
14 19 15
14 20 18
14 21 22
14 22 3
14 23 13
14 24 26
14 25 6
14 26 8
14 27 0
14 28 19
14 29 29
14 30 3
15 16 25
15 17 1
15 18 8
15 19 25
15 20 13
15 21 5
15 22 7
15 23 13
15 24 8
15 25 22
15 26 27
15 27 24
15 28 28
15 29 12
15 30 26
16 17 5
16 18 18
16 19 12
16 20 6
16 21 1
16 22 12
16 23 8
16 24 21
16 25 26
16 26 29
16 27 5
16 28 11
16 29 21
16 30 1
17 18 29
17 19 11
17 20 4
17 21 7
17 22 10
17 23 21
17 24 10
17 25 14
17 26 8
17 27 1
17 28 17
17 29 0
17 30 29
18 19 1
18 20 22
18 21 29
18 22 26
18 23 23
18 24 8
18 25 11
18 26 4
18 27 26
18 28 18
18 29 29
18 30 5
19 20 28
19 21 8
19 22 15
19 23 2
19 24 23
19 25 22
19 26 18
19 27 17
19 28 14
19 29 13
19 30 5
20 21 10
20 22 19
20 23 29
20 24 13
20 25 18
20 26 11
20 27 15
20 28 14
20 29 21
20 30 23
21 22 26
21 23 3
21 24 14
21 25 7
21 26 4
21 27 14
21 28 11
21 29 3
21 30 9
22 23 21
22 24 13
22 25 1
22 26 27
22 27 7
22 28 18
22 29 23
22 30 19
23 24 28
23 25 3
23 26 29
23 27 22
23 28 28
23 29 17
23 30 2
24 25 22
24 26 19
24 27 6
24 28 25
24 29 7
24 30 7
25 26 16
25 27 8
25 28 8
25 29 7
25 30 19
26 27 0
26 28 16
26 29 23
26 30 13
27 28 10
27 29 7
27 30 0
28 29 19
28 30 2
29 30 26
