90 4005
1 2 67
1 3 9
1 4 34
1 5 15
1 6 19
1 7 61
1 8 1
1 9 42
1 10 65
1 11 84
1 12 51
1 13 34
1 14 38
1 15 9
1 16 19
1 17 62
1 18 27
1 19 66
1 20 76
1 21 53
1 22 87
1 23 69
1 24 53
1 25 83
1 26 1
1 27 25
1 28 62
1 29 4
1 30 32
1 31 21
1 32 42
1 33 6
1 34 45
1 35 44
1 36 85
1 37 18
1 38 74
1 39 72
1 40 49
1 41 44
1 42 23
1 43 87
1 44 3
1 45 70
1 46 63
1 47 57
1 48 12
1 49 7
1 50 16
1 51 33
1 52 31
1 53 59
1 54 5
1 55 45
1 56 2
1 57 78
1 58 37
1 59 46
1 60 69
1 61 83
1 62 30
1 63 87
1 64 70
1 65 25
1 66 36
1 67 4
1 68 46
1 69 19
1 70 34
1 71 41
1 72 35
1 73 71
1 74 42
1 75 41
1 76 5
1 77 22
1 78 12
1 79 12
1 80 12
1 81 36
1 82 22
1 83 46
1 84 27
1 85 73
1 86 5
1 87 55
1 88 84
1 89 6
1 90 84
2 3 39
2 4 10
2 5 47
2 6 69
2 7 59
2 8 24
2 9 83
2 10 17
2 11 76
2 12 30
2 13 60
2 14 71
2 15 50
2 16 11
2 17 4
2 18 81
2 19 23
2 20 28
2 21 39
2 22 16
2 23 37
2 24 13
2 25 45
2 26 58
2 27 21
2 28 42
2 29 44
2 30 6
2 31 73
2 32 6
2 33 63
2 34 80
2 35 0
2 36 66
2 37 59
2 38 61
2 39 58
2 40 29
2 41 7
2 42 49
2 43 2
2 44 38
2 45 40
2 46 86
2 47 62
2 48 69
2 49 20
2 50 44
2 51 42
2 52 37
2 53 69
2 54 24
2 55 30
2 56 24
2 57 14
2 58 2
2 59 42
2 60 36
2 61 27
2 62 54
2 63 18
2 64 20
2 65 20
2 66 78
2 67 35
2 68 58
2 69 28
2 70 73
2 71 25
2 72 63
2 73 60
2 74 61
2 75 70
2 76 27
2 77 52
2 78 36
2 79 60
2 80 24
2 81 64
2 82 77
2 83 3
2 84 79
2 85 35
2 86 5
2 87 82
2 88 87
2 89 54
2 90 82
3 4 89
3 5 86
3 6 57
3 7 21
3 8 68
3 9 24
3 10 32
3 11 47
3 12 57
3 13 37
3 14 48
3 15 32
3 16 12
3 17 48
3 18 45
3 19 15
3 20 62
3 21 26
3 22 73
3 23 51
3 24 86
3 25 56
3 26 16
3 27 31
3 28 43
3 29 29
3 30 64
3 31 56
3 32 2
3 33 25
3 34 79
3 35 67
3 36 82
3 37 13
3 38 7
3 39 4
3 40 63
3 41 9
3 42 15
3 43 86
3 44 50
3 45 12
3 46 51
3 47 62
3 48 80
3 49 26
3 50 16
3 51 81
3 52 27
3 53 46
3 54 25
3 55 30
3 56 50
3 57 48
3 58 88
3 59 3
3 60 65
3 61 85
3 62 21
3 63 40
3 64 40
3 65 78
3 66 76
3 67 55
3 68 24
3 69 69
3 70 84
3 71 68
3 72 4
3 73 50
3 74 4
3 75 19
3 76 29
3 77 59
3 78 51
3 79 70
3 80 20
3 81 74
3 82 88
3 83 85
3 84 15
3 85 48
3 86 61
3 87 59
3 88 6
3 89 63
3 90 45
4 5 72
4 6 65
4 7 52
4 8 51
4 9 53
4 10 6
4 11 75
4 12 11
4 13 14
4 14 86
4 15 83
4 16 78
4 17 61
4 18 40
4 19 75
4 20 38
4 21 45
4 22 70
