30 435
1 2 7
1 3 29
1 4 12
1 5 26
1 6 20
1 7 10
1 8 2
1 9 0
1 10 3
1 11 18
1 12 5
1 13 18
1 14 17
1 15 9
1 16 0
1 17 1
1 18 23
1 19 24
1 20 27
1 21 5
1 22 22
1 23 7
1 24 14
1 25 26
1 26 29
1 27 20
1 28 17
1 29 19
1 30 9
2 3 28
2 4 4
2 5 21
2 6 13
2 7 18
2 8 5
2 9 9
2 10 26
2 11 3
2 12 4
2 13 5
2 14 1
2 15 6
2 16 14
2 17 13
2 18 14
2 19 2
2 20 9
2 21 26
2 22 18
2 23 16
2 24 7
2 25 18
2 26 18
2 27 13
2 28 4
2 29 7
2 30 5
3 4 25
3 5 13
3 6 27
3 7 17
3 8 16
3 9 5
3 10 14
3 11 17
3 12 28
3 13 5
3 14 0
3 15 12
3 16 16
3 17 10
3 18 21
3 19 5
3 20 25
3 21 16
3 22 8
3 23 25
3 24 17
3 25 9
3 26 11
3 27 6
3 28 24
3 29 11
3 30 12
4 5 9
4 6 28
4 7 24
4 8 12
4 9 8
4 10 6
4 11 25
4 12 9
4 13 6
4 14 14
4 15 16
4 16 26
4 17 21
4 18 17
4 19 17
4 20 6
4 21 23
4 22 23
4 23 2
4 24 11
4 25 5
4 26 9
4 27 24
4 28 19
4 29 4
4 30 4
5 6 22
5 7 12
5 8 29
5 9 11
5 10 29
5 11 16
5 12 0
5 13 12
5 14 23
5 15 4
5 16 21
5 17 4
5 18 24
5 19 26
5 20 5
5 21 24
5 22 18
5 23 11
5 24 14
5 25 11
5 26 13
5 27 0
5 28 9
5 29 10
5 30 2
6 7 23
6 8 27
6 9 25
6 10 11
6 11 8
6 12 13
6 13 28
6 14 10
6 15 6
6 16 28
6 17 18
6 18 20
6 19 20
6 20 0
6 21 22
6 22 19
6 23 28
6 24 11
6 25 25
6 26 14
6 27 24
6 28 24
6 29 8
6 30 14
7 8 15
7 9 0
7 10 19
7 11 20
7 12 17
7 13 29
7 14 4
7 15 25
7 16 20
7 17 19
7 18 22
7 19 22
7 20 21
7 21 27
7 22 19
7 23 10
7 24 4
7 25 13
7 26 23
7 27 14
7 28 27
7 29 13
7 30 6
8 9 7
8 10 27
8 11 27
8 12 26
8 13 14
8 14 17
8 15 6
8 16 23
8 17 17
8 18 11
8 19 24
8 20 16
8 21 26
8 22 21
8 23 9
8 24 29
8 25 10
8 26 4
8 27 29
8 28 28
8 29 14
8 30 13
9 10 3
9 11 8
9 12 7
9 13 28
9 14 6
9 15 4
9 16 16
9 17 1
9 18 14
9 19 8
9 20 20
9 21 8
9 22 23
9 23 21
9 24 5
9 25 13
9 26 13
9 27 2
9 28 27
9 29 22
9 30 26
10 11 22
10 12 11
10 13 18
10 14 29
10 15 22
10 16 3
10 17 22
10 18 3
10 19 0
10 20 1
10 21 6
10 22 22
10 23 5
10 24 4
10 25 12
10 26 14
10 27 2
10 28 10
10 29 21
10 30 20
11 12 20
11 13 6
11 14 24
11 15 18
11 16 0
11 17 1
11 18 19
11 19 1
11 20 20
11 21 16
11 22 25
11 23 11
11 24 21
11 25 18
11 26 15
11 27 23
11 28 10
11 29 17
11 30 12
12 13 23
12 14 12
12 15 24
12 16 24
12 17 12
12 18 0
12 19 19
12 20 26
12 21 3
12 22 5
12 23 19
12 24 7
12 25 27
12 26 20
12 27 10
12 28 4
12 29 5
12 30 5
13 14 2
13 15 3
13 16 1
13 17 11
13 18 15
13 19 1
13 20 0
13 21 11
13 22 27
13 23 19
13 24 7
13 25 24
13 26 20
13 27 23
13 28 4
13 29 14
13 30 27
14 15 28
14 16 12
14 17 18
14 18 15
14 19 14
14 20 14
14 21 5
14 22 19
14 23 8
14 24 18
14 25 6
14 26 28
14 27 10
14 28 17
14 29 23
14 30 7
15 16 15
15 17 1
15 18 21
15 19 24
15 20 11
15 21 4
15 22 4
15 23 18
15 24 25
15 25 12
15 26 19
15 27 27
15 28 22
15 29 19
15 30 16
16 17 3
16 18 9
16 19 21
16 20 2
16 21 2
16 22 28
16 23 6
16 24 0
16 25 10
16 26 13
16 27 8
16 28 19
16 29 20
16 30 2
17 18 12
17 19 5
17 20 9
17 21 19
17 22 18
17 23 14
17 24 19
17 25 3
17 26 2
17 27 14
17 28 16
17 29 24
17 30 21
18 19 22
18 20 28
18 21 25
18 22 27
18 23 20
18 24 10
18 25 10
18 26 4
18 27 2
18 28 2
18 29 4
18 30 23
19 20 3
19 21 12
19 22 29
19 23 29
19 24 3
19 25 0
19 26 28
19 27 15
19 28 21
19 29 7
19 30 6
20 21 22
20 22 27
20 23 18
20 24 24
20 25 17
20 26 12
20 27 14
20 28 12
20 29 3
20 30 5
21 22 8
21 23 1
21 24 8
21 25 5
21 26 20
21 27 24
21 28 26
21 29 14
21 30 8
22 23 9
22 24 7
22 25 16
22 26 12
22 27 11
22 28 14
22 29 8
22 30 7
23 24 5
23 25 19
23 26 9
23 27 26
23 28 2
23 29 27
23 30 9
24 25 9
24 26 8
24 27 26
24 28 19
24 29 23
24 30 14
25 26 5
25 27 22
25 28 13
25 29 16
25 30 15
26 27 20
26 28 8
26 29 12
26 30 29
27 28 6
27 29 14
27 30 9
28 29 22
28 30 18
29 30 25
