40 780
1 2 35
1 3 24
1 4 20
1 5 3
1 6 20
1 7 34
1 8 15
1 9 5
1 10 27
1 11 9
1 12 31
1 13 7
1 14 21
1 15 0
1 16 27
1 17 35
1 18 20
1 19 34
1 20 25
1 21 31
1 22 1
1 23 31
1 24 11
1 25 15
1 26 24
1 27 10
1 28 30
1 29 0
1 30 1
1 31 31
1 32 36
1 33 28
1 34 33
1 35 3
1 36 22
1 37 14
1 38 9
1 39 9
1 40 33
2 3 15
2 4 2
2 5 37
2 6 31
2 7 32
2 8 33
2 9 19
2 10 12
2 11 35
2 12 24
2 13 15
2 14 12
2 15 12
2 16 32
2 17 31
2 18 6
2 19 0
2 20 27
2 21 12
2 22 14
2 23 16
2 24 17
2 25 16
2 26 26
2 27 3
2 28 4
2 29 6
2 30 0
2 31 33
2 32 21
2 33 30
2 34 7
2 35 29
2 36 18
2 37 28
2 38 23
2 39 34
2 40 3
3 4 13
3 5 19
3 6 9
3 7 6
3 8 29
3 9 26
3 10 28
3 11 32
3 12 10
3 13 19
3 14 27
3 15 1
3 16 20
3 17 27
3 18 14
3 19 23
3 20 11
3 21 23
3 22 22
3 23 23
3 24 39
3 25 21
3 26 23
3 27 39
3 28 7
3 29 25
3 30 24
3 31 7
3 32 6
3 33 5
3 34 29
3 35 11
3 36 9
3 37 30
3 38 10
3 39 35
3 40 25
4 5 5
4 6 34
4 7 3
4 8 35
4 9 26
4 10 9
4 11 21
4 12 35
4 13 16
4 14 8
4 15 3
4 16 27
4 17 11
4 18 15
4 19 28
4 20 1
4 21 22
4 22 15
4 23 1
4 24 20
4 25 30
4 26 38
4 27 39
4 28 1
4 29 21
4 30 15
4 31 33
4 32 11
4 33 14
4 34 18
4 35 32
4 36 34
4 37 20
4 38 17
4 39 26
4 40 13
5 6 10
5 7 4
5 8 37
5 9 10
5 10 19
5 11 35
5 12 8
5 13 31
5 14 19
5 15 20
5 16 13
5 17 23
5 18 11
5 19 38
5 20 19
5 21 26
5 22 34
5 23 36
5 24 28
5 25 32
5 26 19
5 27 34
5 28 38
5 29 20
5 30 19
5 31 0
5 32 25
5 33 2
5 34 16
5 35 13
5 36 12
5 37 37
5 38 10
5 39 31
5 40 15
6 7 30
6 8 36
6 9 36
6 10 23
6 11 2
6 12 16
6 13 35
6 14 15
6 15 8
6 16 18
6 17 39
6 18 0
6 19 1
6 20 11
6 21 16
6 22 16
6 23 21
6 24 27
6 25 24
6 26 8
6 27 8
6 28 26
6 29 9
6 30 10
6 31 22
6 32 5
6 33 16
6 34 22
6 35 17
6 36 28
6 37 8
6 38 22
6 39 13
6 40 18
7 8 39
7 9 4
7 10 12
7 11 13
7 12 24
7 13 34
7 14 28
7 15 38
7 16 14
7 17 23
7 18 30
7 19 27
7 20 5
7 21 10
7 22 12
7 23 28
7 24 12
7 25 10
7 26 16
7 27 8
7 28 30
7 29 2
7 30 24
7 31 38
7 32 36
7 33 12
7 34 33
7 35 34
7 36 30
7 37 28
7 38 30
7 39 22
7 40 28
8 9 38
8 10 32
8 11 4
8 12 6
8 13 5
8 14 21
8 15 10
8 16 1
8 17 1
8 18 25
8 19 19
8 20 19
8 21 39
8 22 38
8 23 36
8 24 17
8 25 17
8 26 8
8 27 14
8 28 16
8 29 23
8 30 26
8 31 13
8 32 36
8 33 33
8 34 7
8 35 17
8 36 21
8 37 11
8 38 39
8 39 9
8 40 22
9 10 22
9 11 5
9 12 27
9 13 4
9 14 30
9 15 31
9 16 23
9 17 22
9 18 17
9 19 4
9 20 8
9 21 33
9 22 13
9 23 7
9 24 3
9 25 31
9 26 32
9 27 14
9 28 38
9 29 38
9 30 20
9 31 20
9 32 24
9 33 25
9 34 12
9 35 36
9 36 17
9 37 31
9 38 3
9 39 22
9 40 22
10 11 36
10 12 30
10 13 4
10 14 22
10 15 22
10 16 1
10 17 0
10 18 1
10 19 32
10 20 37
10 21 6
10 22 4
10 23 22
10 24 2
10 25 35
10 26 26
10 27 18
10 28 27
10 29 19
10 30 36
10 31 33
10 32 17
10 33 13
10 34 1
10 35 13
10 36 39
10 37 39
10 38 13
10 39 39
10 40 27
11 12 2
11 13 37
11 14 35
11 15 9
11 16 10
11 17 19
11 18 30
11 19 8
11 20 21
11 21 25
11 22 29
11 23 15
11 24 6
11 25 33
11 26 27
11 27 8
11 28 38
11 29 36
11 30 21
11 31 28
11 32 14
11 33 25
11 34 6
11 35 11
11 36 11
11 37 27
11 38 31
11 39 4
11 40 31
12 13 29
12 14 29
12 15 35
12 16 34
12 17 23
12 18 26
12 19 12
12 20 14
12 21 14
12 22 32
12 23 25
12 24 0
12 25 25
12 26 3
12 27 0
12 28 23
12 29 11
12 30 7
12 31 27
12 32 37
12 33 3
12 34 37
12 35 33
12 36 32
12 37 23
12 38 22
12 39 8
12 40 17
13 14 27
13 15 2
13 16 25
13 17 4
13 18 6
13 19 12
13 20 32
13 21 26
13 22 4
13 23 16
13 24 34
13 25 27
13 26 38
13 27 26
13 28 12
13 29 9
13 30 14
13 31 31
13 32 32
13 33 22
13 34 19
13 35 6
13 36 19
13 37 2
13 38 12
13 39 10
13 40 12
14 15 9
14 16 18
14 17 1
14 18 11
14 19 21
14 20 26
14 21 23
14 22 25
14 23 1
14 24 24
14 25 4
14 26 23
14 27 35
14 28 27
14 29 27
14 30 34
14 31 3
14 32 28
14 33 33
14 34 11
14 35 4
14 36 37
14 37 32
14 38 7
14 39 22
14 40 36
15 16 22
15 17 25
15 18 7
15 19 23
15 20 15
15 21 29
15 22 19
15 23 6
15 24 18
15 25 17
15 26 38
15 27 14
15 28 0
15 29 0
15 30 21
15 31 7
15 32 9
15 33 14
15 34 28
15 35 37
15 36 5
15 37 14
15 38 20
15 39 25
15 40 39
16 17 23
16 18 3
16 19 22
16 20 16
16 21 37
16 22 25
16 23 20
16 24 13
16 25 25
16 26 37
16 27 18
16 28 12
16 29 0
16 30 18
16 31 26
16 32 37
16 33 7
16 34 22
16 35 4
16 36 34
16 37 12
16 38 25
16 39 3
16 40 34
17 18 1
17 19 13
17 20 16
17 21 4
17 22 22
17 23 20
17 24 33
17 25 38
17 26 15
17 27 12
17 28 21
17 29 21
17 30 16
17 31 35
17 32 31
17 33 14
17 34 19
17 35 17
17 36 13
17 37 0
17 38 19
17 39 38
17 40 9
18 19 15
18 20 33
18 21 4
18 22 27
18 23 36
18 24 3
18 25 27
18 26 24
18 27 39
18 28 5
18 29 17
