50 1225
1 2 1
1 3 38
1 4 9
1 5 0
1 6 10
1 7 13
1 8 39
1 9 18
1 10 48
1 11 1
1 12 17
1 13 39
1 14 12
1 15 22
1 16 26
1 17 41
1 18 28
1 19 13
1 20 3
1 21 22
1 22 23
1 23 13
1 24 43
1 25 3
1 26 49
1 27 34
1 28 19
1 29 47
1 30 23
1 31 6
1 32 5
1 33 18
1 34 14
1 35 0
1 36 44
1 37 1
1 38 33
1 39 5
1 40 23
1 41 27
1 42 6
1 43 22
1 44 6
1 45 35
1 46 42
1 47 28
1 48 36
1 49 22
1 50 4
2 3 10
2 4 10
2 5 10
2 6 29
2 7 33
2 8 34
2 9 6
2 10 47
2 11 49
2 12 33
2 13 20
2 14 36
2 15 22
2 16 46
2 17 44
2 18 44
2 19 46
2 20 39
2 21 48
2 22 3
2 23 34
2 24 2
2 25 31
2 26 11
2 27 45
2 28 22
2 29 23
2 30 21
2 31 36
2 32 15
2 33 16
2 34 10
2 35 19
2 36 27
2 37 7
2 38 1
2 39 21
2 40 19
2 41 43
2 42 47
2 43 22
2 44 21
2 45 17
2 46 44
2 47 41
2 48 37
2 49 25
2 50 0
3 4 5
3 5 25
3 6 21
3 7 40
3 8 23
3 9 47
3 10 20
3 11 23
3 12 13
3 13 48
3 14 7
3 15 7
3 16 10
3 17 21
3 18 0
3 19 27
3 20 21
3 21 18
3 22 42
3 23 18
3 24 39
3 25 5
3 26 17
3 27 1
3 28 27
3 29 8
3 30 38
3 31 45
3 32 4
3 33 38
3 34 5
3 35 25
3 36 19
3 37 8
3 38 35
3 39 13
3 40 9
3 41 46
3 42 19
3 43 45
3 44 46
3 45 21
3 46 7
3 47 29
3 48 11
3 49 16
3 50 12
4 5 48
4 6 36
4 7 3
4 8 49
4 9 0
4 10 43
4 11 24
4 12 3
4 13 1
4 14 24
4 15 10
4 16 12
4 17 31
4 18 26
4 19 2
4 20 0
4 21 6
4 22 10
4 23 1
4 24 47
4 25 0
4 26 33
4 27 39
4 28 15
4 29 40
4 30 11
4 31 31
4 32 3
4 33 35
4 34 25
4 35 0
4 36 3
4 37 31
4 38 38
4 39 43
4 40 19
4 41 11
4 42 40
4 43 25
4 44 48
4 45 39
4 46 13
4 47 35
4 48 42
4 49 7
4 50 41
5 6 17
5 7 3
5 8 35
5 9 40
5 10 23
5 11 22
5 12 1
5 13 29
5 14 31
5 15 23
5 16 45
5 17 22
5 18 19
5 19 40
5 20 48
5 21 2
5 22 31
5 23 41
5 24 33
5 25 15
5 26 29
5 27 38
5 28 1
5 29 44
5 30 26
5 31 11
5 32 1
5 33 47
5 34 29
5 35 8
5 36 5
5 37 9
5 38 27
5 39 29
5 40 24
5 41 17
5 42 29
5 43 37
5 44 31
5 45 16
5 46 18
5 47 9
5 48 6
5 49 12
5 50 16
6 7 19
6 8 36
6 9 0
6 10 28
6 11 17
6 12 25
6 13 2
6 14 32
6 15 1
6 16 6
6 17 3
6 18 7
6 19 17
6 20 4
6 21 42
6 22 34
6 23 41
6 24 2
6 25 2
6 26 17
6 27 19
6 28 1
6 29 46
6 30 2
6 31 30
6 32 25
6 33 16
6 34 43
6 35 20
6 36 17
6 37 14
6 38 4
6 39 16
6 40 38
6 41 13
6 42 44
6 43 29
6 44 14
6 45 18
6 46 18
6 47 29
6 48 17
6 49 7
6 50 21
7 8 45
7 9 46
7 10 41
7 11 25
7 12 41
7 13 47
7 14 47
7 15 11
7 16 14
7 17 4
7 18 45
7 19 49
7 20 23
7 21 4
7 22 26
7 23 20
7 24 28
7 25 18
7 26 36
7 27 2
7 28 30
7 29 17
7 30 24
7 31 15
7 32 37
7 33 22
7 34 19
7 35 23
7 36 15
7 37 7
7 38 13
7 39 15
7 40 38
7 41 9
7 42 37
7 43 23
7 44 3
7 45 48
7 46 41
7 47 34
7 48 6
7 49 37
7 50 37
8 9 13
8 10 39
8 11 32
8 12 49
8 13 23
8 14 42
8 15 14
8 16 33
8 17 48
8 18 7
8 19 19
8 20 4
8 21 26
8 22 7
8 23 45
8 24 13
8 25 14
8 26 40
8 27 11
8 28 29
8 29 1
8 30 24
8 31 45
8 32 44
8 33 0
8 34 5
8 35 23
8 36 7
8 37 36
8 38 26
8 39 38
8 40 48
8 41 3
8 42 38
8 43 1
8 44 5
8 45 3
8 46 34
8 47 9
8 48 30
8 49 23
8 50 38
9 10 37
9 11 18
9 12 46
9 13 38
9 14 8
9 15 39
9 16 13
9 17 36
9 18 27
9 19 25
9 20 23
9 21 13
9 22 16
9 23 20
9 24 32
9 25 18
9 26 28
9 27 47
9 28 3
9 29 24
9 30 41
9 31 47
9 32 25
9 33 27
9 34 14
9 35 9
9 36 18
9 37 40
9 38 2
9 39 38
9 40 33
9 41 10
9 42 5
9 43 24
9 44 39
9 45 48
9 46 13
9 47 0
9 48 41
9 49 23
9 50 40
10 11 48
10 12 21
10 13 5
10 14 47
10 15 37
10 16 13
10 17 37
10 18 10
10 19 37
10 20 26
10 21 31
10 22 38
10 23 4
10 24 46
10 25 40
10 26 29
10 27 7
10 28 19
10 29 33
10 30 17
10 31 5
10 32 3
10 33 34
10 34 33
10 35 32
10 36 25
10 37 29
10 38 6
10 39 35
10 40 21
10 41 34
10 42 25
10 43 43
10 44 48
10 45 33
10 46 41
10 47 34
10 48 39
10 49 42
10 50 8
11 12 4
11 13 46
11 14 2
11 15 30
11 16 46
11 17 23
11 18 33
11 19 11
11 20 33
11 21 40
11 22 20
11 23 39
11 24 20
11 25 46
11 26 20
11 27 31
11 28 30
11 29 49
11 30 8
11 31 21
11 32 26
11 33 17
11 34 0
11 35 41
11 36 36
11 37 23
11 38 23
11 39 28
11 40 19
11 41 46
11 42 0
11 43 31
11 44 31
11 45 46
11 46 3
11 47 36
11 48 39
11 49 34
11 50 46
12 13 45
12 14 19
12 15 23
12 16 15
12 17 34
12 18 12
12 19 19
12 20 6
12 21 33
12 22 35
12 23 6
12 24 31
12 25 12
12 26 11
12 27 31
12 28 18
12 29 8
12 30 17
12 31 1
12 32 34
12 33 29
12 34 41
12 35 39
12 36 46
12 37 29
12 38 40
12 39 47
12 40 13
12 41 27
12 42 36
12 43 3
12 44 45
12 45 24
12 46 29
12 47 5
12 48 45
12 49 32
12 50 21
13 14 22
13 15 49
13 16 48
13 17 9
13 18 14
13 19 3
13 20 2
13 21 31
13 22 8
13 23 36
13 24 3
13 25 8
13 26 49
13 27 47
13 28 32
13 29 0
13 30 36
13 31 12
13 32 44
13 33 10
13 34 44
13 35 38
13 36 29
13 37 13
13 38 44
13 39 6
13 40 37
13 41 24
13 42 12
13 43 16
13 44 11
13 45 40
13 46 47
13 47 1
13 48 8
13 49 37
13 50 4
