50 1225
1 2 17
1 3 45
1 4 26
1 5 23
1 6 22
1 7 17
1 8 42
1 9 2
1 10 31
1 11 15
1 12 18
1 13 31
1 14 41
1 15 24
1 16 48
1 17 19
1 18 5
1 19 42
1 20 22
1 21 24
1 22 46
1 23 33
1 24 17
1 25 26
1 26 15
1 27 9
1 28 22
1 29 43
1 30 42
1 31 9
1 32 2
1 33 28
1 34 42
1 35 33
1 36 32
1 37 27
1 38 39
1 39 34
1 40 47
1 41 1
1 42 31
1 43 35
1 44 3
1 45 27
1 46 10
1 47 44
1 48 16
1 49 0
1 50 31
2 3 34
2 4 48
2 5 13
2 6 41
2 7 8
2 8 7
2 9 21
2 10 18
2 11 30
2 12 21
2 13 13
2 14 40
2 15 34
2 16 16
2 17 7
2 18 0
2 19 10
2 20 7
2 21 12
2 22 3
2 23 10
2 24 37
2 25 15
2 26 41
2 27 14
2 28 19
2 29 28
2 30 5
2 31 23
2 32 32
2 33 45
2 34 9
2 35 31
2 36 49
2 37 11
2 38 24
2 39 39
2 40 32
2 41 1
2 42 27
2 43 22
2 44 42
2 45 17
2 46 32
2 47 21
2 48 47
2 49 1
2 50 45
3 4 1
3 5 14
3 6 30
3 7 47
3 8 40
3 9 36
3 10 41
3 11 21
3 12 42
3 13 38
3 14 11
3 15 47
3 16 41
3 17 21
3 18 17
3 19 47
3 20 25
3 21 10
3 22 46
3 23 12
3 24 46
3 25 40
3 26 23
3 27 30
3 28 22
3 29 25
3 30 2
3 31 14
3 32 12
3 33 10
3 34 24
3 35 12
3 36 15
3 37 46
3 38 12
3 39 38
3 40 30
3 41 45
3 42 25
3 43 32
3 44 49
3 45 31
3 46 6
3 47 14
3 48 43
3 49 13
3 50 3
4 5 28
4 6 26
4 7 0
4 8 25
4 9 3
4 10 35
4 11 22
4 12 28
4 13 11
4 14 32
4 15 32
4 16 37
4 17 18
4 18 40
4 19 11
4 20 3
4 21 38
4 22 42
4 23 16
4 24 47
4 25 22
4 26 36
4 27 10
4 28 49
4 29 8
4 30 0
4 31 45
4 32 32
4 33 32
4 34 39
4 35 15
4 36 45
4 37 23
4 38 31
4 39 35
4 40 13
4 41 24
4 42 41
4 43 41
4 44 10
4 45 43
4 46 1
4 47 2
4 48 27
4 49 14
4 50 48
5 6 6
5 7 25
5 8 13
5 9 38
5 10 20
5 11 39
5 12 21
5 13 36
5 14 29
5 15 23
5 16 18
5 17 8
5 18 8
5 19 34
5 20 8
5 21 19
5 22 21
5 23 16
5 24 40
5 25 31
5 26 6
5 27 2
5 28 40
5 29 39
5 30 13
5 31 46
5 32 27
5 33 40
5 34 36
5 35 24
5 36 29
5 37 11
5 38 21
5 39 17
5 40 3
5 41 26
5 42 49
5 43 12
5 44 40
5 45 43
5 46 29
5 47 11
5 48 0
5 49 21
5 50 27
6 7 0
6 8 20
6 9 25
6 10 22
6 11 40
6 12 43
6 13 45
6 14 0
6 15 2
6 16 47
6 17 41
6 18 39
6 19 7
6 20 23
6 21 35
6 22 46
6 23 14
6 24 32
6 25 7
6 26 42
6 27 41
6 28 38
6 29 3
6 30 18
6 31 39
6 32 4
6 33 38
6 34 36
6 35 39
6 36 46
6 37 24
6 38 34
6 39 25
6 40 9
6 41 29
6 42 37
6 43 40
6 44 22
6 45 30
6 46 22
6 47 9
6 48 47
6 49 49
6 50 40
7 8 47
7 9 38
7 10 48
7 11 17
7 12 24
7 13 1
7 14 17
7 15 34
7 16 37
7 17 13
7 18 47
7 19 46
7 20 39
7 21 47
7 22 10
7 23 36
7 24 32
7 25 48
7 26 29
7 27 5
7 28 24
7 29 21
7 30 38
7 31 31
7 32 43
7 33 43
7 34 46
7 35 18
7 36 29
7 37 34
7 38 38
7 39 11
7 40 47
7 41 31
7 42 38
7 43 45
7 44 25
7 45 45
7 46 2
7 47 16
7 48 39
7 49 6
7 50 48
8 9 38
8 10 4
8 11 16
8 12 4
8 13 41
8 14 15
8 15 15
8 16 13
8 17 3
8 18 42
8 19 22
8 20 17
8 21 13
8 22 49
8 23 31
8 24 9
8 25 31
8 26 44
8 27 39
8 28 40
8 29 7
8 30 34
8 31 10
8 32 49
8 33 49
8 34 26
8 35 43
8 36 40
8 37 31
8 38 22
8 39 19
8 40 45
8 41 41
8 42 22
8 43 34
8 44 2
8 45 48
8 46 5
8 47 19
8 48 7
8 49 26
8 50 21
9 10 40
9 11 40
9 12 46
9 13 36
9 14 49
9 15 19
9 16 2
9 17 46
9 18 8
9 19 21
9 20 3
9 21 39
9 22 21
9 23 0
9 24 33
9 25 12
9 26 28
9 27 19
9 28 40
9 29 10
9 30 48
9 31 41
9 32 38
9 33 22
9 34 15
9 35 6
9 36 21
9 37 23
9 38 27
9 39 8
9 40 37
9 41 1
9 42 31
9 43 0
9 44 7
9 45 18
9 46 28
9 47 3
9 48 7
9 49 15
9 50 20
10 11 39
10 12 42
10 13 38
10 14 7
10 15 45
10 16 19
10 17 4
10 18 14
10 19 24
10 20 6
10 21 28
10 22 28
10 23 44
10 24 26
10 25 42
10 26 39
10 27 17
10 28 6
10 29 45
10 30 14
10 31 32
10 32 48
10 33 28
10 34 14
10 35 44
10 36 42
10 37 20
10 38 32
10 39 30
10 40 45
10 41 22
10 42 37
10 43 39
10 44 26
10 45 40
10 46 22
10 47 25
10 48 27
10 49 31
10 50 17
11 12 25
11 13 31
11 14 0
11 15 48
11 16 22
11 17 13
11 18 28
11 19 4
11 20 2
11 21 38
11 22 22
11 23 32
11 24 4
11 25 32
11 26 18
11 27 41
11 28 23
11 29 25
11 30 3
11 31 0
11 32 47
11 33 19
11 34 4
11 35 11
11 36 25
11 37 42
11 38 46
11 39 43
11 40 33
11 41 26
11 42 26
11 43 19
11 44 37
11 45 25
11 46 2
11 47 47
11 48 28
11 49 32
11 50 47
12 13 30
12 14 3
12 15 12
12 16 38
12 17 21
12 18 45
12 19 14
12 20 28
12 21 31
12 22 3
12 23 8
12 24 23
12 25 6
12 26 13
12 27 24
12 28 29
12 29 12
12 30 41
12 31 6
12 32 28
12 33 49
12 34 4
12 35 15
12 36 13
12 37 5
12 38 47
12 39 16
12 40 6
12 41 27
12 42 2
12 43 13
12 44 48
12 45 2
12 46 6
12 47 0
12 48 22
12 49 46
12 50 32
13 14 32
13 15 43
13 16 20
13 17 15
13 18 11
13 19 32
13 20 29
13 21 29
13 22 15
13 23 36
13 24 15
13 25 35
13 26 19
13 27 7
13 28 39
13 29 30
13 30 39
13 31 20
13 32 36
13 33 47
13 34 16
13 35 42
13 36 14
13 37 12
13 38 2
13 39 35
13 40 41
13 41 8
13 42 28
13 43 14
13 44 32
13 45 42
13 46 29
13 47 24
13 48 27
13 49 46
13 50 19
14 15 12
14 16 23
14 17 49
14 18 12
14 19 28
14 20 9
14 21 7
14 22 30
14 23 41
14 24 43
14 25 26
14 26 1
14 27 23
14 28 30
14 29 39
14 30 33
14 31 34
14 32 23
14 33 42
14 34 29
14 35 49
14 36 47
14 37 11
14 38 5
14 39 30
14 40 47
14 41 6
14 42 2
14 43 39
14 44 7
14 45 45
14 46 28
14 47 24
14 48 5
14 49 32
14 50 15
15 16 44
15 17 36
15 18 48
15 19 46
15 20 16
15 21 20
15 22 24
15 23 35
15 24 33
15 25 22
15 26 37
15 27 20
15 28 15
15 29 8
15 30 34
15 31 2
15 32 12
15 33 36
15 34 24
15 35 4
15 36 42
15 37 37
15 38 6
15 39 24
15 40 6
15 41 46
15 42 20
15 43 31
15 44 10
15 45 5
15 46 40
15 47 24
15 48 22
15 49 30
15 50 43
16 17 18
16 18 25
16 19 25
16 20 34
16 21 46
16 22 49
16 23 19
16 24 46
16 25 10
16 26 43
16 27 17
16 28 23
16 29 12
16 30 27
16 31 47
16 32 35
16 33 20
16 34 37
16 35 32
16 36 32
16 37 18
16 38 4
16 39 33
16 40 33
16 41 37
16 42 45
16 43 2
16 44 24
16 45 3
16 46 38
16 47 13
16 48 39
16 49 5
16 50 12
17 18 48
17 19 2
17 20 43
17 21 6
17 22 3
17 23 35
17 24 22
17 25 28
17 26 48
17 27 29
17 28 15
17 29 35
17 30 42
17 31 9
17 32 34
17 33 6
17 34 8
17 35 11
17 36 31
17 37 14
17 38 8
17 39 44
17 40 33
17 41 43
17 42 40
17 43 16
17 44 29
17 45 2
17 46 3
17 47 44
17 48 31
17 49 11
17 50 32
18 19 26
18 20 25
18 21 5
18 22 17
18 23 13
18 24 2
18 25 1
18 26 49
18 27 30
18 28 29
18 29 19
18 30 15
18 31 49
18 32 48
18 33 16
18 34 16
18 35 5
18 36 35
18 37 38
18 38 15
18 39 33
18 40 47
18 41 27
18 42 8
18 43 0
18 44 18
18 45 2
18 46 36
18 47 1
18 48 45
18 49 18
18 50 29
19 20 20
19 21 18
19 22 2
19 23 13
19 24 29
19 25 9
19 26 22
19 27 26
19 28 6
19 29 2
19 30 27
19 31 38
19 32 37
19 33 7
19 34 5
19 35 19
19 36 31
19 37 24
19 38 42
19 39 8
19 40 7
19 41 48
19 42 29
19 43 14
19 44 44
19 45 21
19 46 0
19 47 8
19 48 2
19 49 42
19 50 24
20 21 24
20 22 49
20 23 6
20 24 29
20 25 9
20 26 35
20 27 34
20 28 7
20 29 21
20 30 32
20 31 39
20 32 48
20 33 43
20 34 6
20 35 7
20 36 34
20 37 39
20 38 35
20 39 14
20 40 25
20 41 34
20 42 22
20 43 45
20 44 35
20 45 21
20 46 16
20 47 25
20 48 6
20 49 1
20 50 6
21 22 17
21 23 41
21 24 22
21 25 33
21 26 35
21 27 46
21 28 29
21 29 30
21 30 49
21 31 3
21 32 17
21 33 8
21 34 3
21 35 37
21 36 42
21 37 11
21 38 19
21 39 8
21 40 39
21 41 14
21 42 38
21 43 12
21 44 14
21 45 28
21 46 24
21 47 33
21 48 7
21 49 27
21 50 0
22 23 7
22 24 9
22 25 33
22 26 24
22 27 28
22 28 10
22 29 10
22 30 44
22 31 31
22 32 5
22 33 6
22 34 38
22 35 12
22 36 19
22 37 42
22 38 17
22 39 4
22 40 42
22 41 4
22 42 23
22 43 37
22 44 41
22 45 14
22 46 20
22 47 1
22 48 41
22 49 22
22 50 29
23 24 5
23 25 2
23 26 47
23 27 2
23 28 22
23 29 39
23 30 23
23 31 22
23 32 25
23 33 6
23 34 19
23 35 40
23 36 10
23 37 15
23 38 45
23 39 33
23 40 29
23 41 41
23 42 16
23 43 2
23 44 37
23 45 27
23 46 41
23 47 24
23 48 38
23 49 43
23 50 25
24 25 37
24 26 43
24 27 2
24 28 5
24 29 34
24 30 44
24 31 12
24 32 14
24 33 38
24 34 28
24 35 44
24 36 23
24 37 9
24 38 23
24 39 10
24 40 31
24 41 44
24 42 11
24 43 27
24 44 22
24 45 41
24 46 3
24 47 36
24 48 0
24 49 10
24 50 32
25 26 24
25 27 37
25 28 9
25 29 13
25 30 46
25 31 6
25 32 19
25 33 9
25 34 3
25 35 45
25 36 31
25 37 15
25 38 3
25 39 14
25 40 23
25 41 46
25 42 4
25 43 25
25 44 40
25 45 11
25 46 42
25 47 19
25 48 42
25 49 29
25 50 4
26 27 22
26 28 38
26 29 11
26 30 0
26 31 23
26 32 33
26 33 25
26 34 35
26 35 5
26 36 0
26 37 11
26 38 17
26 39 18
26 40 43
26 41 33
26 42 26
26 43 47
26 44 27
26 45 36
26 46 11
26 47 46
26 48 19
26 49 46
26 50 18
27 28 21
27 29 31
27 30 8
27 31 8
27 32 44
27 33 10
27 34 38
27 35 3
27 36 38
27 37 43
27 38 44
27 39 31
27 40 19
27 41 35
27 42 21
27 43 11
27 44 38
27 45 2
27 46 46
27 47 12
27 48 5
27 49 10
27 50 30
28 29 24
28 30 44
28 31 16
28 32 34
28 33 11
28 34 6
28 35 27
28 36 9
28 37 16
28 38 14
28 39 16
28 40 3
28 41 21
28 42 14
28 43 30
28 44 43
28 45 49
28 46 42
28 47 6
28 48 0
28 49 36
28 50 24
29 30 49
29 31 0
29 32 3
29 33 25
29 34 18
29 35 34
29 36 20
29 37 29
29 38 2
29 39 37
29 40 29
29 41 27
29 42 34
29 43 6
29 44 21
29 45 36
29 46 6
29 47 35
29 48 40
29 49 39
29 50 48
30 31 14
30 32 3
30 33 8
30 34 47
30 35 46
30 36 24
30 37 33
30 38 17
30 39 42
30 40 48
30 41 47
30 42 38
30 43 48
30 44 25
30 45 40
30 46 21
30 47 13
30 48 11
30 49 34
30 50 42
31 32 28
31 33 7
31 34 23
31 35 45
31 36 45
31 37 14
31 38 29
31 39 29
31 40 36
31 41 22
31 42 44
31 43 8
31 44 41
31 45 33
31 46 18
31 47 4
31 48 1
31 49 29
31 50 28
32 33 16
32 34 3
32 35 3
32 36 28
32 37 33
32 38 30
32 39 6
32 40 0
32 41 5
32 42 11
32 43 17
32 44 16
32 45 1
32 46 49
32 47 40
32 48 11
32 49 9
32 50 40
33 34 6
33 35 29
33 36 2
33 37 49
33 38 26
33 39 7
33 40 43
33 41 37
33 42 8
33 43 6
33 44 1
33 45 38
33 46 49
33 47 30
33 48 5
33 49 34
33 50 34
34 35 7
34 36 41
34 37 11
34 38 42
34 39 4
34 40 36
34 41 25
34 42 36
34 43 23
34 44 25
34 45 8
34 46 1
34 47 41
34 48 12
34 49 37
34 50 38
