30 435
1 2 4
1 3 5
1 4 29
1 5 7
1 6 29
1 7 23
1 8 28
1 9 0
1 10 28
1 11 7
1 12 19
1 13 3
1 14 15
1 15 2
1 16 4
1 17 13
1 18 19
1 19 5
1 20 13
1 21 8
1 22 6
1 23 19
1 24 14
1 25 18
1 26 26
1 27 14
1 28 10
1 29 11
1 30 2
2 3 18
2 4 26
2 5 16
2 6 2
2 7 16
2 8 11
2 9 12
2 10 9
2 11 21
2 12 3
2 13 19
2 14 19
2 15 5
2 16 28
2 17 14
2 18 24
2 19 11
2 20 26
2 21 20
2 22 14
2 23 22
2 24 9
2 25 15
2 26 28
2 27 15
2 28 25
2 29 5
2 30 15
3 4 9
3 5 10
3 6 18
3 7 6
3 8 28
3 9 12
3 10 3
3 11 23
3 12 2
3 13 10
3 14 22
3 15 21
3 16 21
3 17 9
3 18 29
3 19 12
3 20 25
3 21 14
3 22 10
3 23 25
3 24 27
3 25 27
3 26 24
3 27 13
3 28 2
3 29 2
3 30 28
4 5 8
4 6 26
4 7 19
4 8 6
4 9 10
4 10 1
4 11 28
4 12 13
4 13 22
4 14 13
4 15 12
4 16 1
4 17 17
4 18 15
4 19 14
4 20 5
4 21 5
4 22 13
4 23 29
4 24 11
4 25 22
4 26 10
4 27 2
4 28 0
4 29 17
4 30 6
5 6 20
5 7 23
5 8 15
5 9 21
5 10 16
5 11 14
5 12 17
5 13 26
5 14 22
5 15 19
5 16 1
5 17 2
5 18 22
5 19 0
5 20 5
5 21 3
5 22 3
5 23 0
5 24 21
5 25 2
5 26 27
5 27 22
5 28 9
5 29 16
5 30 11
6 7 6
6 8 7
6 9 4
6 10 11
6 11 29
6 12 28
6 13 2
6 14 1
6 15 20
6 16 21
6 17 13
6 18 17
6 19 5
6 20 27
6 21 25
6 22 16
6 23 21
6 24 21
6 25 11
6 26 27
6 27 15
6 28 3
6 29 20
6 30 24
7 8 15
7 9 27
7 10 2
7 11 11
7 12 10
7 13 20
7 14 23
7 15 5
7 16 21
7 17 7
7 18 7
7 19 2
7 20 3
7 21 14
7 22 17
7 23 10
7 24 4
7 25 12
7 26 3
7 27 3
7 28 27
7 29 0
7 30 15
8 9 12
8 10 27
8 11 16
8 12 0
8 13 28
8 14 12
8 15 19
8 16 12
8 17 2
8 18 9
8 19 14
8 20 5
8 21 16
8 22 4
8 23 3
8 24 1
8 25 29
8 26 7
8 27 19
8 28 11
8 29 14
8 30 13
9 10 1
9 11 5
9 12 10
9 13 28
9 14 13
9 15 29
9 16 27
9 17 17
9 18 26
9 19 23
9 20 23
9 21 13
9 22 28
9 23 13
9 24 3
9 25 21
9 26 26
9 27 26
9 28 27
9 29 11
9 30 23
10 11 17
10 12 23
10 13 24
10 14 17
10 15 14
10 16 22
10 17 0
10 18 22
10 19 18
10 20 5
10 21 10
10 22 5
10 23 15
10 24 23
10 25 25
10 26 18
10 27 12
10 28 19
10 29 11
10 30 21
11 12 27
11 13 2
11 14 20
11 15 21
11 16 18
11 17 8
11 18 21
11 19 25
11 20 0
11 21 0
11 22 18
11 23 17
11 24 1
11 25 22
11 26 5
11 27 16
11 28 2
11 29 6
11 30 6
12 13 16
12 14 6
12 15 23
12 16 4
12 17 5
12 18 22
12 19 26
12 20 19
12 21 10
12 22 20
12 23 22
12 24 27
12 25 15
12 26 9
12 27 6
12 28 5
12 29 24
12 30 1
13 14 13
13 15 9
13 16 8
13 17 4
13 18 29
13 19 26
13 20 25
13 21 21
13 22 16
13 23 9
13 24 7
13 25 10
13 26 7
13 27 9
13 28 2
13 29 4
13 30 10
14 15 0
14 16 24
14 17 22
14 18 22
14 19 19
14 20 28
14 21 29
14 22 20
14 23 11
14 24 15
14 25 24
14 26 0
14 27 18
14 28 6
14 29 20
14 30 18
15 16 11
15 17 24
15 18 5
15 19 1
15 20 29
15 21 22
15 22 2
15 23 2
15 24 9
15 25 23
15 26 1
15 27 2
15 28 25
15 29 7
15 30 15
16 17 16
16 18 7
16 19 3
16 20 29
16 21 29
16 22 15
16 23 29
16 24 16
16 25 28
16 26 6
16 27 24
16 28 21
16 29 20
16 30 8
17 18 25
17 19 27
17 20 4
17 21 21
17 22 17
17 23 24
17 24 7
17 25 24
17 26 20
17 27 18
17 28 16
17 29 11
17 30 15
18 19 27
18 20 16
18 21 3
18 22 18
18 23 7
18 24 14
18 25 15
18 26 24
18 27 3
18 28 17
18 29 17
18 30 2
19 20 7
19 21 13
19 22 3
19 23 7
19 24 10
19 25 8
19 26 4
19 27 21
19 28 17
19 29 27
19 30 23
20 21 2
20 22 15
20 23 10
20 24 12
20 25 9
20 26 2
20 27 12
20 28 10
20 29 3
20 30 24
21 22 6
21 23 27
21 24 26
21 25 24
21 26 19
21 27 19
21 28 11
21 29 7
21 30 0
22 23 1
22 24 6
22 25 12
22 26 12
22 27 29
22 28 3
22 29 11
22 30 6
23 24 2
23 25 13
23 26 10
23 27 14
23 28 3
23 29 25
23 30 5
24 25 27
24 26 10
24 27 15
24 28 0
24 29 1
24 30 0
25 26 24
25 27 11
25 28 18
25 29 5
25 30 11
26 27 3
26 28 21
26 29 25
26 30 15
27 28 24
27 29 28
27 30 10
28 29 25
28 30 12
29 30 11
