80 3160
1 2 3
1 3 46
1 4 27
1 5 30
1 6 61
1 7 2
1 8 26
1 9 78
1 10 50
1 11 58
1 12 10
1 13 32
1 14 36
1 15 55
1 16 21
1 17 39
1 18 40
1 19 72
1 20 1
1 21 76
1 22 70
1 23 43
1 24 65
1 25 32
1 26 20
1 27 8
1 28 77
1 29 64
1 30 36
1 31 41
1 32 8
1 33 46
1 34 8
1 35 28
1 36 61
1 37 7
1 38 23
1 39 61
1 40 4
1 41 46
1 42 52
1 43 24
1 44 7
1 45 33
1 46 15
1 47 75
1 48 54
1 49 43
1 50 61
1 51 71
1 52 19
1 53 26
1 54 3
1 55 11
1 56 16
1 57 12
1 58 50
1 59 64
1 60 1
1 61 41
1 62 55
1 63 20
1 64 52
1 65 25
1 66 34
1 67 57
1 68 40
1 69 11
1 70 65
1 71 76
1 72 59
1 73 79
1 74 23
1 75 7
1 76 32
1 77 1
1 78 25
1 79 73
1 80 8
2 3 71
2 4 75
2 5 11
2 6 74
2 7 25
2 8 60
2 9 61
2 10 70
2 11 62
2 12 32
2 13 17
2 14 6
2 15 33
2 16 49
2 17 15
2 18 67
2 19 71
2 20 67
2 21 78
2 22 55
2 23 28
2 24 13
2 25 17
2 26 16
2 27 50
2 28 21
2 29 48
2 30 77
2 31 9
2 32 25
2 33 52
2 34 24
2 35 57
2 36 77
2 37 73
2 38 78
2 39 78
2 40 32
2 41 28
2 42 8
2 43 31
2 44 8
2 45 63
2 46 56
2 47 58
2 48 46
2 49 22
2 50 45
2 51 12
2 52 19
2 53 74
2 54 29
2 55 34
2 56 35
2 57 36
2 58 41
2 59 11
2 60 8
2 61 6
2 62 74
2 63 40
2 64 39
2 65 72
2 66 8
2 67 23
2 68 29
2 69 51
2 70 55
2 71 24
2 72 67
2 73 30
2 74 3
2 75 61
2 76 15
2 77 55
2 78 17
2 79 46
2 80 5
3 4 4
3 5 48
3 6 60
3 7 8
3 8 57
3 9 79
3 10 9
3 11 42
3 12 72
3 13 46
3 14 10
3 15 25
3 16 10
3 17 64
3 18 2
3 19 48
3 20 60
3 21 62
3 22 26
3 23 32
3 24 30
3 25 26
3 26 53
3 27 62
3 28 60
3 29 50
3 30 51
3 31 9
3 32 13
3 33 28
3 34 34
3 35 57
3 36 41
3 37 60
3 38 10
3 39 6
3 40 79
3 41 28
3 42 34
3 43 78
3 44 79
3 45 20
3 46 38
3 47 54
3 48 59
3 49 3
3 50 34
3 51 27
3 52 32
3 53 49
3 54 75
3 55 78
3 56 11
3 57 10
3 58 47
3 59 73
3 60 1
3 61 66
3 62 72
3 63 72
3 64 44
3 65 66
3 66 33
3 67 40
3 68 69
3 69 26
3 70 15
3 71 42
3 72 71
3 73 53
3 74 54
3 75 53
3 76 65
3 77 23
3 78 72
3 79 71
3 80 45
4 5 14
4 6 57
4 7 60
4 8 76
4 9 32
4 10 46
4 11 50
4 12 44
4 13 50
4 14 22
4 15 41
4 16 65
4 17 22
4 18 43
4 19 78
4 20 4
4 21 1
4 22 39
4 23 79
4 24 62
4 25 62
4 26 10
4 27 72
4 28 4
4 29 57
4 30 76
4 31 33
4 32 7
4 33 10
4 34 16
4 35 0
4 36 31
4 37 79
4 38 60
4 39 10
4 40 71
4 41 27
4 42 60
4 43 45
4 44 41
4 45 67
4 46 52
4 47 60
4 48 52
4 49 63
4 50 16
4 51 76
4 52 75
4 53 67
4 54 23
4 55 10
4 56 53
4 57 38
4 58 73
4 59 34
4 60 5
4 61 78
4 62 17
4 63 46
4 64 6
4 65 30
4 66 75
4 67 52
4 68 42
4 69 52
4 70 70
4 71 22
4 72 62
4 73 36
4 74 7
4 75 49
4 76 74
4 77 48
4 78 75
4 79 9
4 80 45
5 6 33
5 7 42
5 8 3
5 9 9
5 10 7
5 11 43
5 12 39
5 13 46
5 14 6
5 15 54
5 16 49
5 17 54
5 18 9
5 19 7
5 20 39
5 21 76
5 22 15
5 23 6
5 24 19
5 25 72
5 26 34
5 27 25
5 28 61
5 29 72
5 30 73
5 31 16
5 32 35
5 33 19
5 34 27
5 35 65
5 36 61
5 37 50
5 38 17
5 39 77
5 40 32
5 41 61
5 42 17
5 43 13
5 44 35
5 45 54
5 46 32
5 47 55
5 48 4
5 49 5
5 50 64
5 51 19
5 52 43
5 53 75
5 54 26
5 55 24
5 56 63
5 57 29
5 58 79
5 59 75
5 60 79
5 61 45
5 62 12
5 63 16
5 64 64
5 65 10
5 66 23
5 67 42
5 68 61
5 69 74
5 70 37
5 71 3
5 72 76
5 73 56
5 74 79
5 75 4
5 76 60
5 77 58
5 78 40
5 79 6
5 80 39
6 7 5
6 8 8
6 9 51
6 10 74
6 11 46
6 12 28
6 13 43
6 14 62
6 15 77
6 16 40
6 17 9
6 18 27
6 19 62
6 20 23
6 21 55
6 22 29
6 23 33
6 24 54
6 25 72
6 26 61
6 27 57
6 28 76
6 29 79
6 30 20
6 31 22
6 32 36
6 33 50
6 34 5
6 35 73
6 36 17
6 37 27
6 38 28
6 39 10
6 40 53
6 41 74
6 42 29
6 43 16
6 44 27
6 45 43
6 46 36
6 47 56
6 48 65
6 49 43
6 50 72
6 51 33
6 52 39
6 53 19
6 54 49
6 55 53
6 56 20
6 57 47
6 58 57
6 59 17
6 60 17
6 61 8
6 62 10
6 63 34
6 64 77
6 65 76
6 66 59
6 67 14
6 68 8
6 69 43
6 70 19
6 71 42
6 72 76
6 73 62
6 74 39
6 75 6
6 76 50
6 77 12
6 78 63
6 79 23
6 80 16
7 8 63
7 9 7
7 10 10
7 11 55
7 12 76
7 13 53
7 14 25
7 15 61
7 16 23
7 17 48
7 18 57
7 19 53
7 20 21
7 21 31
7 22 24
7 23 40
7 24 7
7 25 13
7 26 18
7 27 40
7 28 4
7 29 18
7 30 26
7 31 70
7 32 44
7 33 41
7 34 11
7 35 14
7 36 71
7 37 53
7 38 5
7 39 25
7 40 7
7 41 65
7 42 61
7 43 15
7 44 17
7 45 69
7 46 29
7 47 6
7 48 24
7 49 45
7 50 22
7 51 34
7 52 25
7 53 27
7 54 45
7 55 51
7 56 56
7 57 25
7 58 39
7 59 75
7 60 69
7 61 68
7 62 8
7 63 75
7 64 71
7 65 61
7 66 10
7 67 50
7 68 66
7 69 15
7 70 19
7 71 56
7 72 15
7 73 70
7 74 15
7 75 5
7 76 9
7 77 47
7 78 1
7 79 68
7 80 69
8 9 46
8 10 76
8 11 43
8 12 6
8 13 16
8 14 60
8 15 31
8 16 42
8 17 15
8 18 0
8 19 71
8 20 53
8 21 28
8 22 63
8 23 61
8 24 47
8 25 57
8 26 31
8 27 18
8 28 75
8 29 21
8 30 58
8 31 64
8 32 63
8 33 70
8 34 70
8 35 75
8 36 26
8 37 13
8 38 44
8 39 45
8 40 17
8 41 8
8 42 57
8 43 47
8 44 35
8 45 0
8 46 64
8 47 4
8 48 55
8 49 9
8 50 0
8 51 32
8 52 11
8 53 48
8 54 58
8 55 26
8 56 63
8 57 9
8 58 14
8 59 23
8 60 4
8 61 53
8 62 75
8 63 58
8 64 42
8 65 5
8 66 45
8 67 75
8 68 2
8 69 2
8 70 58
8 71 19
8 72 19
8 73 24
8 74 31
8 75 1
8 76 69
8 77 63
8 78 18
8 79 16
8 80 13
9 10 11
9 11 57
9 12 71
9 13 69
9 14 43
9 15 60
9 16 79
9 17 69
9 18 33
9 19 19
9 20 20
9 21 37
9 22 40
9 23 67
9 24 78
9 25 46
9 26 79
9 27 11
9 28 3
9 29 76
9 30 71
9 31 76
9 32 67
9 33 13
9 34 23
9 35 52
9 36 12
9 37 73
9 38 63
9 39 23
9 40 79
9 41 59
9 42 46
9 43 34
9 44 5
9 45 68
9 46 72
9 47 51
9 48 48
9 49 13
9 50 22
9 51 45
9 52 9
9 53 48
9 54 16
9 55 53
9 56 38
9 57 4
9 58 72
9 59 78
9 60 66
9 61 65
9 62 78
9 63 30
9 64 4
9 65 57
9 66 67
9 67 69
9 68 58
9 69 16
9 70 63
9 71 64
9 72 9
9 73 8
9 74 32
9 75 16
9 76 71
9 77 21
9 78 3
9 79 62
9 80 20
10 11 69
10 12 66
10 13 50
10 14 33
10 15 15
10 16 33
10 17 75
10 18 3
10 19 65
10 20 22
10 21 6
10 22 46
10 23 41
10 24 36
10 25 36
10 26 41
10 27 34
10 28 5
10 29 38
10 30 31
10 31 77
10 32 51
10 33 78
10 34 73
10 35 16
10 36 27
10 37 0
10 38 52
10 39 79
10 40 5
10 41 5
10 42 12
10 43 61
10 44 20
10 45 58
10 46 72
10 47 13
10 48 68
10 49 3
10 50 25
10 51 55
10 52 7
10 53 76
10 54 19
10 55 58
10 56 45
10 57 11
10 58 34
10 59 72
10 60 13
10 61 0
10 62 56
10 63 9
10 64 30
10 65 44
10 66 76
10 67 39
10 68 67
10 69 61
10 70 2
10 71 47
10 72 49
10 73 12
10 74 59
10 75 40
10 76 2
10 77 20
10 78 72
10 79 69
10 80 76
11 12 38
11 13 7
11 14 59
11 15 19
11 16 51
11 17 68
11 18 30
11 19 0
11 20 32
11 21 41
11 22 26
11 23 37
11 24 28
11 25 32
11 26 61
11 27 75
11 28 73
11 29 35
11 30 69
11 31 56
11 32 54
11 33 45
11 34 16
11 35 25
11 36 39
11 37 77
11 38 59
11 39 46
11 40 27
11 41 69
11 42 45
11 43 16
11 44 9
11 45 8
11 46 44
11 47 32
11 48 5
11 49 64
11 50 71
11 51 31
11 52 62
11 53 29
11 54 78
11 55 49
11 56 11
11 57 53
11 58 73
11 59 2
11 60 29
11 61 74
11 62 69
11 63 17
11 64 30
11 65 27
11 66 13
11 67 10
11 68 29
11 69 28
11 70 12
11 71 79
11 72 40
11 73 47
11 74 35
11 75 6
11 76 3
11 77 52
11 78 47
11 79 5
11 80 54
12 13 16
12 14 26
12 15 8
12 16 65
12 17 40
12 18 0
12 19 18
12 20 35
12 21 18
12 22 20
12 23 11
12 24 27
12 25 65
12 26 72
12 27 11
12 28 61
12 29 46
12 30 39
12 31 73
12 32 18
12 33 52
12 34 41
12 35 37
12 36 77
12 37 30
12 38 38
12 39 31
12 40 27
12 41 50
12 42 52
12 43 20
12 44 33
12 45 6
12 46 2
12 47 4
12 48 6
12 49 67
12 50 1
12 51 18
12 52 17
12 53 47
12 54 15
12 55 15
12 56 76
12 57 69
12 58 23
12 59 78
12 60 73
12 61 34
12 62 62
12 63 7
12 64 69
12 65 75
12 66 28
12 67 51
12 68 45
12 69 16
12 70 9
12 71 58
12 72 0
12 73 15
12 74 31
12 75 68
12 76 78
12 77 72
12 78 74
12 79 2
12 80 42
13 14 79
13 15 17
13 16 9
13 17 74
13 18 23
13 19 39
13 20 59
13 21 56
13 22 24
13 23 31
13 24 27
13 25 16
13 26 60
13 27 68
13 28 12
13 29 26
13 30 20
13 31 53
13 32 29
13 33 44
13 34 16
13 35 42
13 36 36
13 37 27
13 38 53
13 39 17
13 40 34
13 41 19
13 42 45
13 43 43
13 44 3
13 45 78
13 46 60
13 47 43
13 48 3
13 49 59
13 50 28
13 51 68
13 52 3
13 53 17
13 54 13
13 55 20
13 56 21
13 57 20
13 58 33
13 59 14
13 60 49
13 61 63
13 62 8
13 63 63
13 64 79
13 65 17
13 66 13
13 67 45
13 68 7
13 69 49
13 70 73
13 71 66
13 72 60
13 73 63
13 74 24
13 75 24
13 76 68
13 77 71
13 78 6
13 79 7
13 80 10
14 15 0
14 16 16
14 17 11
14 18 2
