40 780
1 2 28
1 3 33
1 4 0
1 5 11
1 6 6
1 7 16
1 8 3
1 9 4
1 10 16
1 11 31
1 12 6
1 13 7
1 14 39
1 15 25
1 16 10
1 17 38
1 18 35
1 19 25
1 20 12
1 21 1
1 22 18
1 23 10
1 24 34
1 25 28
1 26 16
1 27 11
1 28 10
1 29 31
1 30 15
1 31 19
1 32 16
1 33 15
1 34 8
1 35 37
1 36 12
1 37 27
1 38 7
1 39 36
1 40 31
2 3 28
2 4 32
2 5 33
2 6 11
2 7 2
2 8 20
2 9 22
2 10 2
2 11 10
2 12 18
2 13 15
2 14 20
2 15 37
2 16 39
2 17 30
2 18 31
2 19 32
2 20 8
2 21 29
2 22 18
2 23 31
2 24 28
2 25 34
2 26 8
2 27 31
2 28 13
2 29 0
2 30 33
2 31 10
2 32 19
2 33 28
2 34 33
2 35 29
2 36 16
2 37 4
2 38 2
2 39 24
2 40 11
3 4 17
3 5 34
3 6 1
3 7 21
3 8 17
3 9 7
3 10 13
3 11 12
3 12 19
3 13 38
3 14 33
3 15 30
3 16 14
3 17 34
3 18 19
3 19 6
3 20 0
3 21 39
3 22 33
3 23 7
3 24 29
3 25 28
3 26 13
3 27 37
3 28 29
3 29 32
3 30 4
3 31 29
3 32 26
3 33 1
3 34 38
3 35 33
3 36 31
3 37 22
3 38 33
3 39 39
3 40 19
4 5 26
4 6 39
4 7 33
4 8 21
4 9 4
4 10 13
4 11 24
4 12 10
4 13 18
4 14 16
4 15 17
4 16 34
4 17 15
4 18 2
4 19 36
4 20 14
4 21 29
4 22 7
4 23 36
4 24 34
4 25 8
4 26 12
4 27 33
4 28 19
4 29 37
4 30 24
4 31 7
4 32 19
4 33 16
4 34 10
4 35 6
4 36 12
4 37 14
4 38 22
4 39 27
4 40 34
5 6 31
5 7 3
5 8 19
5 9 36
5 10 33
5 11 23
5 12 27
5 13 19
5 14 14
5 15 36
5 16 3
5 17 37
5 18 10
5 19 32
5 20 26
5 21 30
5 22 12
5 23 1
5 24 13
5 25 19
5 26 10
5 27 0
5 28 26
5 29 23
5 30 26
5 31 6
5 32 36
5 33 30
5 34 26
5 35 4
5 36 35
5 37 5
5 38 7
5 39 35
5 40 38
6 7 27
6 8 33
6 9 32
6 10 17
6 11 18
6 12 39
6 13 28
6 14 8
6 15 1
6 16 20
6 17 7
6 18 27
6 19 30
6 20 15
6 21 30
6 22 29
6 23 0
6 24 15
6 25 19
6 26 1
6 27 17
6 28 30
6 29 0
6 30 1
6 31 28
6 32 12
6 33 22
6 34 12
6 35 30
6 36 10
6 37 28
6 38 13
6 39 26
6 40 4
7 8 37
7 9 26
7 10 14
7 11 28
7 12 15
7 13 26
7 14 9
7 15 27
7 16 3
7 17 20
7 18 28
7 19 25
7 20 37
7 21 2
7 22 37
7 23 22
7 24 9
7 25 36
7 26 26
7 27 27
7 28 6
7 29 15
7 30 6
7 31 31
7 32 16
7 33 25
7 34 21
7 35 16
7 36 22
7 37 4
7 38 8
7 39 11
7 40 21
8 9 0
8 10 19
8 11 28
8 12 19
8 13 2
8 14 12
8 15 25
8 16 22
8 17 12
8 18 32
8 19 34
8 20 39
8 21 14
8 22 0
8 23 21
8 24 35
8 25 39
8 26 28
8 27 18
8 28 17
8 29 34
8 30 38
8 31 29
8 32 32
8 33 10
8 34 34
8 35 24
8 36 22
8 37 38
8 38 17
8 39 3
8 40 18
9 10 22
9 11 18
9 12 35
9 13 10
9 14 16
9 15 1
9 16 23
9 17 9
9 18 10
9 19 10
9 20 23
9 21 36
9 22 16
9 23 20
9 24 9
9 25 39
9 26 14
9 27 2
9 28 24
9 29 25
9 30 12
9 31 15
9 32 13
9 33 11
9 34 11
9 35 12
9 36 13
9 37 31
9 38 31
9 39 6
9 40 35
10 11 5
10 12 21
10 13 23
10 14 29
10 15 22
10 16 37
10 17 32
10 18 8
10 19 31
10 20 29
10 21 39
10 22 14
10 23 26
10 24 16
10 25 11
10 26 20
10 27 20
10 28 9
10 29 30
10 30 22
10 31 25
10 32 39
10 33 19
10 34 14
10 35 3
10 36 12
10 37 38
10 38 30
10 39 34
10 40 32
11 12 2
11 13 8
11 14 36
11 15 26
11 16 17
11 17 7
11 18 21
11 19 15
11 20 4
11 21 9
11 22 25
11 23 21
11 24 34
11 25 31
11 26 3
11 27 1
11 28 0
11 29 25
11 30 33
11 31 5
11 32 39
11 33 38
11 34 24
11 35 14
11 36 32
11 37 8
11 38 37
11 39 16
11 40 15
12 13 24
12 14 2
12 15 32
12 16 11
12 17 31
12 18 14
12 19 6
12 20 26
12 21 24
12 22 30
12 23 32
12 24 29
12 25 14
12 26 39
12 27 0
12 28 20
12 29 14
12 30 15
12 31 23
12 32 12
12 33 22
12 34 33
12 35 13
12 36 10
12 37 6
12 38 13
12 39 18
12 40 29
13 14 9
13 15 32
13 16 28
13 17 31
13 18 3
13 19 2
13 20 28
13 21 5
13 22 5
13 23 2
13 24 8
13 25 21
13 26 4
13 27 15
13 28 35
13 29 2
13 30 10
13 31 28
13 32 21
13 33 23
13 34 8
13 35 34
13 36 28
13 37 19
13 38 1
13 39 2
13 40 39
14 15 22
14 16 0
14 17 3
14 18 27
14 19 4
14 20 16
14 21 17
14 22 11
14 23 21
14 24 7
14 25 32
14 26 32
14 27 36
14 28 4
14 29 37
14 30 0
14 31 30
14 32 29
14 33 6
14 34 1
14 35 38
14 36 30
14 37 17
14 38 14
14 39 19
14 40 18
15 16 33
15 17 9
15 18 39
15 19 34
15 20 26
15 21 31
15 22 30
15 23 25
15 24 5
15 25 16
15 26 4
15 27 9
15 28 37
15 29 12
15 30 30
15 31 17
15 32 24
15 33 15
15 34 24
15 35 26
15 36 31
15 37 39
15 38 39
15 39 26
15 40 38
16 17 4
16 18 25
16 19 4
16 20 0
16 21 21
16 22 33
16 23 18
16 24 0
16 25 36
16 26 31
16 27 18
16 28 7
16 29 4
16 30 0
16 31 22
16 32 23
16 33 24
16 34 16
16 35 18
16 36 4
16 37 27
16 38 21
16 39 23
16 40 4
17 18 28
17 19 25
17 20 26
17 21 39
17 22 25
17 23 15
17 24 19
17 25 3
17 26 36
17 27 38
17 28 13
17 29 17
17 30 17
17 31 0
17 32 33
17 33 21
17 34 6
17 35 14
17 36 22
17 37 10
17 38 1
17 39 19
17 40 16
18 19 12
18 20 12
18 21 28
18 22 8
18 23 31
