40 780
1 2 20
1 3 1
1 4 21
1 5 37
1 6 10
1 7 25
1 8 14
1 9 2
1 10 33
1 11 32
1 12 39
1 13 7
1 14 39
1 15 7
1 16 3
1 17 4
1 18 14
1 19 32
1 20 10
1 21 16
1 22 16
1 23 19
1 24 34
1 25 6
1 26 0
1 27 37
1 28 18
1 29 23
1 30 4
1 31 25
1 32 12
1 33 27
1 34 16
1 35 39
1 36 21
1 37 3
1 38 28
1 39 25
1 40 22
2 3 2
2 4 30
2 5 18
2 6 9
2 7 25
2 8 27
2 9 30
2 10 31
2 11 4
2 12 28
2 13 11
2 14 38
2 15 37
2 16 37
2 17 10
2 18 8
2 19 4
2 20 29
2 21 36
2 22 36
2 23 33
2 24 7
2 25 19
2 26 14
2 27 12
2 28 29
2 29 39
2 30 17
2 31 33
2 32 28
2 33 6
2 34 0
2 35 21
2 36 38
2 37 30
2 38 0
2 39 38
2 40 13
3 4 14
3 5 31
3 6 10
3 7 22
3 8 11
3 9 3
3 10 23
3 11 24
3 12 9
3 13 4
3 14 35
3 15 16
3 16 15
3 17 32
3 18 2
3 19 10
3 20 36
3 21 19
3 22 23
3 23 29
3 24 17
3 25 5
3 26 8
3 27 6
3 28 8
3 29 31
3 30 11
3 31 11
3 32 7
3 33 39
3 34 16
3 35 11
3 36 29
3 37 22
3 38 22
3 39 14
3 40 7
4 5 32
4 6 38
4 7 39
4 8 32
4 9 1
4 10 1
4 11 25
4 12 8
4 13 4
4 14 18
4 15 21
4 16 30
4 17 18
4 18 28
4 19 26
4 20 9
4 21 34
4 22 26
4 23 31
4 24 19
4 25 28
4 26 31
4 27 3
4 28 37
4 29 2
4 30 7
4 31 7
4 32 2
4 33 34
4 34 8
4 35 22
4 36 29
4 37 38
4 38 37
4 39 18
4 40 19
5 6 33
5 7 23
5 8 13
5 9 1
5 10 1
5 11 1
5 12 1
5 13 33
5 14 14
5 15 39
5 16 26
5 17 15
5 18 21
5 19 8
5 20 23
5 21 36
5 22 27
5 23 11
5 24 23
5 25 38
5 26 4
5 27 14
5 28 28
5 29 32
5 30 25
5 31 12
5 32 8
5 33 1
5 34 11
5 35 39
5 36 14
5 37 2
5 38 20
5 39 39
5 40 24
6 7 25
6 8 30
6 9 28
6 10 6
6 11 19
6 12 3
6 13 9
6 14 11
6 15 13
6 16 33
6 17 6
6 18 26
6 19 26
6 20 30
6 21 21
6 22 26
6 23 26
6 24 36
6 25 15
6 26 7
6 27 8
6 28 1
6 29 2
6 30 38
6 31 11
6 32 23
6 33 2
6 34 16
6 35 18
6 36 16
6 37 33
6 38 8
6 39 36
6 40 16
7 8 2
7 9 1
7 10 27
7 11 1
7 12 12
7 13 10
7 14 22
7 15 8
7 16 26
7 17 24
7 18 21
7 19 17
7 20 39
7 21 4
7 22 12
7 23 39
7 24 39
7 25 18
7 26 23
7 27 17
7 28 18
7 29 7
7 30 20
7 31 2
7 32 19
7 33 28
7 34 1
7 35 17
7 36 24
7 37 18
7 38 4
7 39 21
7 40 18
8 9 17
8 10 7
8 11 29
8 12 26
8 13 24
8 14 0
8 15 9
8 16 36
8 17 4
8 18 25
8 19 12
8 20 35
8 21 0
8 22 14
8 23 18
8 24 37
8 25 30
8 26 27
8 27 28
8 28 19
8 29 8
8 30 38
8 31 18
8 32 22
8 33 15
8 34 21
8 35 21
8 36 11
8 37 37
8 38 33
8 39 29
8 40 9
9 10 0
9 11 30
9 12 30
9 13 12
9 14 5
9 15 6
9 16 30
9 17 26
9 18 18
9 19 9
9 20 25
9 21 30
9 22 32
9 23 0
9 24 13
9 25 7
9 26 17
9 27 37
9 28 24
9 29 36
9 30 13
9 31 6
9 32 13
9 33 30
9 34 36
9 35 18
9 36 21
9 37 32
9 38 23
9 39 8
9 40 16
10 11 3
10 12 31
10 13 39
10 14 38
10 15 8
10 16 10
10 17 24
10 18 12
10 19 34
10 20 21
10 21 37
10 22 3
10 23 18
10 24 9
10 25 24
10 26 5
10 27 28
10 28 39
10 29 21
10 30 1
10 31 39
10 32 0
10 33 30
10 34 26
10 35 7
10 36 5
10 37 29
10 38 27
10 39 36
10 40 32
11 12 1
11 13 13
11 14 7
11 15 38
11 16 20
11 17 1
11 18 6
11 19 34
11 20 21
11 21 0
11 22 28
11 23 11
11 24 4
11 25 4
11 26 12
11 27 3
11 28 16
11 29 39
11 30 8
11 31 39
11 32 22
11 33 22
11 34 12
11 35 36
11 36 3
11 37 39
11 38 12
11 39 11
11 40 21
12 13 26
12 14 39
12 15 33
12 16 9
12 17 4
12 18 11
12 19 11
12 20 11
12 21 29
12 22 6
12 23 6
12 24 31
12 25 1
12 26 39
12 27 31
12 28 23
12 29 38
12 30 16
12 31 21
12 32 27
12 33 12
12 34 13
12 35 6
12 36 20
12 37 27
12 38 2
12 39 4
12 40 25
13 14 29
13 15 9
13 16 8
13 17 22
13 18 0
13 19 1
13 20 23
13 21 20
13 22 13
13 23 22
13 24 15
13 25 30
13 26 12
13 27 0
13 28 35
13 29 1
13 30 32
13 31 32
13 32 5
13 33 33
13 34 10
13 35 25
13 36 22
13 37 27
13 38 37
13 39 39
13 40 13
14 15 2
14 16 15
14 17 15
14 18 17
14 19 24
14 20 17
14 21 6
14 22 24
14 23 30
14 24 6
14 25 23
14 26 9
14 27 23
14 28 25
14 29 29
14 30 2
14 31 12
14 32 26
14 33 23
14 34 34
14 35 9
14 36 11
14 37 39
14 38 20
14 39 31
14 40 30
15 16 39
15 17 34
15 18 32
15 19 13
15 20 15
15 21 8
15 22 5
15 23 28
15 24 36
15 25 13
15 26 11
15 27 7
15 28 38
15 29 5
15 30 15
15 31 16
15 32 12
15 33 9
15 34 29
15 35 0
15 36 29
15 37 34
15 38 34
15 39 10
15 40 18
16 17 5
16 18 37
16 19 13
16 20 4
16 21 33
