70 2415
1 2 56
1 3 22
1 4 45
1 5 26
1 6 9
1 7 7
1 8 57
1 9 26
1 10 39
1 11 62
1 12 8
1 13 49
1 14 51
1 15 21
1 16 69
1 17 60
1 18 32
1 19 45
1 20 64
1 21 58
1 22 49
1 23 3
1 24 19
1 25 31
1 26 49
1 27 67
1 28 16
1 29 48
1 30 18
1 31 19
1 32 49
1 33 31
1 34 68
1 35 19
1 36 2
1 37 44
1 38 55
1 39 52
1 40 35
1 41 51
1 42 64
1 43 59
1 44 46
1 45 10
1 46 42
1 47 23
1 48 28
1 49 62
1 50 30
1 51 9
1 52 45
1 53 30
1 54 17
1 55 28
1 56 1
1 57 52
1 58 57
1 59 4
1 60 40
1 61 25
1 62 21
1 63 21
1 64 2
1 65 23
1 66 21
1 67 1
1 68 19
1 69 0
1 70 23
2 3 66
2 4 49
2 5 8
2 6 57
2 7 58
2 8 41
2 9 25
2 10 36
2 11 28
2 12 21
2 13 43
2 14 17
2 15 8
2 16 5
2 17 26
2 18 38
2 19 18
2 20 31
2 21 15
2 22 46
2 23 56
2 24 4
2 25 10
2 26 64
2 27 51
2 28 62
2 29 65
2 30 57
2 31 44
2 32 17
2 33 62
2 34 67
2 35 12
2 36 21
2 37 7
2 38 1
2 39 51
2 40 28
2 41 11
2 42 60
2 43 22
2 44 49
2 45 48
2 46 41
2 47 13
2 48 29
2 49 67
2 50 20
2 51 58
2 52 49
2 53 65
2 54 35
2 55 37
2 56 28
2 57 26
2 58 51
2 59 37
2 60 54
2 61 21
2 62 44
2 63 54
2 64 33
2 65 11
2 66 59
2 67 64
2 68 50
2 69 21
2 70 20
3 4 57
3 5 3
3 6 61
3 7 27
3 8 32
3 9 6
3 10 36
3 11 56
3 12 60
3 13 7
3 14 26
3 15 30
3 16 42
3 17 48
3 18 68
3 19 54
3 20 35
3 21 22
3 22 57
3 23 15
3 24 59
3 25 19
3 26 49
3 27 60
3 28 42
3 29 25
3 30 39
3 31 52
3 32 5
3 33 62
3 34 65
3 35 33
3 36 45
3 37 45
3 38 66
3 39 21
3 40 47
3 41 45
3 42 39
3 43 50
3 44 36
3 45 17
3 46 17
3 47 10
3 48 4
3 49 42
3 50 58
3 51 18
3 52 1
3 53 16
3 54 54
3 55 0
3 56 7
3 57 61
3 58 11
3 59 57
3 60 27
3 61 14
3 62 32
3 63 25
3 64 42
3 65 66
3 66 65
3 67 30
3 68 67
3 69 56
3 70 0
4 5 49
4 6 5
4 7 6
4 8 10
4 9 66
4 10 60
4 11 59
4 12 33
4 13 31
4 14 5
4 15 69
4 16 43
4 17 38
4 18 65
4 19 37
4 20 9
4 21 55
4 22 8
4 23 38
4 24 65
4 25 38
4 26 34
4 27 54
4 28 13
4 29 64
4 30 47
4 31 33
4 32 38
4 33 29
4 34 47
4 35 38
4 36 4
4 37 29
4 38 59
4 39 42
4 40 66
4 41 53
4 42 54
4 43 26
4 44 56
4 45 20
4 46 39
4 47 28
4 48 31
4 49 31
4 50 8
4 51 49
4 52 0
4 53 14
4 54 54
4 55 28
4 56 38
4 57 33
4 58 59
4 59 31
4 60 53
4 61 34
4 62 1
4 63 47
4 64 30
4 65 47
4 66 10
4 67 40
4 68 64
4 69 53
4 70 51
5 6 49
5 7 18
5 8 9
5 9 62
5 10 28
5 11 45
5 12 37
5 13 8
5 14 68
5 15 44
5 16 40
5 17 64
5 18 13
5 19 64
5 20 22
5 21 42
5 22 30
5 23 10
5 24 19
5 25 69
5 26 33
5 27 1
5 28 13
5 29 69
5 30 66
5 31 33
