60 1770
1 2 7
1 3 32
1 4 46
1 5 44
1 6 6
1 7 41
1 8 29
1 9 0
1 10 3
1 11 19
1 12 46
1 13 23
1 14 4
1 15 14
1 16 1
1 17 24
1 18 33
1 19 9
1 20 50
1 21 48
1 22 34
1 23 50
1 24 7
1 25 22
1 26 52
1 27 30
1 28 11
1 29 6
1 30 46
1 31 10
1 32 52
1 33 16
1 34 16
1 35 1
1 36 30
1 37 11
1 38 44
1 39 10
1 40 15
1 41 19
1 42 2
1 43 5
1 44 17
1 45 7
1 46 18
1 47 1
1 48 55
1 49 58
1 50 58
1 51 58
1 52 24
1 53 49
1 54 21
1 55 14
1 56 15
1 57 52
1 58 2
1 59 42
1 60 14
2 3 24
2 4 31
2 5 1
2 6 32
2 7 48
2 8 36
2 9 35
2 10 41
2 11 19
2 12 55
2 13 10
2 14 58
2 15 34
2 16 46
2 17 10
2 18 50
2 19 8
2 20 37
2 21 29
2 22 48
2 23 20
2 24 43
2 25 31
2 26 34
2 27 34
2 28 28
2 29 23
2 30 21
2 31 23
2 32 3
2 33 9
2 34 4
2 35 22
2 36 4
2 37 39
2 38 57
2 39 17
2 40 10
2 41 36
2 42 43
2 43 42
2 44 37
2 45 35
2 46 23
2 47 44
2 48 0
2 49 35
2 50 57
2 51 26
2 52 8
2 53 30
2 54 24
2 55 42
2 56 58
2 57 43
2 58 57
2 59 44
2 60 7
3 4 59
3 5 52
3 6 32
3 7 10
3 8 10
3 9 21
3 10 2
3 11 28
3 12 6
3 13 33
3 14 24
3 15 29
3 16 29
3 17 46
3 18 49
3 19 42
3 20 56
3 21 29
3 22 58
3 23 7
3 24 25
3 25 25
3 26 55
3 27 58
3 28 26
3 29 42
3 30 6
3 31 31
3 32 39
3 33 2
3 34 45
3 35 8
3 36 37
3 37 24
3 38 41
3 39 34
3 40 37
3 41 4
3 42 32
3 43 36
3 44 45
3 45 49
3 46 27
3 47 32
3 48 7
3 49 16
3 50 27
3 51 10
3 52 17
3 53 47
3 54 29
