20 190
1 2 18
1 3 8
1 4 9
1 5 5
1 6 11
1 7 11
1 8 18
1 9 10
1 10 8
1 11 4
1 12 10
1 13 16
1 14 3
1 15 10
1 16 9
1 17 9
1 18 13
1 19 8
1 20 0
2 3 5
2 4 13
2 5 9
2 6 12
2 7 10
2 8 5
2 9 3
2 10 18
2 11 7
2 12 11
2 13 11
2 14 10
2 15 13
2 16 3
2 17 19
2 18 6
2 19 11
2 20 17
3 4 16
3 5 10
3 6 13
3 7 3
3 8 13
3 9 6
3 10 14
3 11 11
3 12 3
3 13 15
3 14 7
3 15 8
3 16 15
3 17 6
3 18 13
3 19 18
3 20 16
4 5 17
4 6 4
4 7 17
4 8 8
4 9 6
4 10 18
4 11 4
4 12 4
4 13 0
4 14 10
4 15 16
4 16 8
4 17 7
4 18 9
4 19 13
4 20 8
5 6 12
5 7 5
5 8 13
5 9 5
5 10 17
5 11 17
5 12 14
5 13 11
5 14 14
5 15 12
5 16 17
5 17 1
5 18 10
5 19 13
5 20 16
6 7 8
6 8 6
6 9 4
6 10 15
6 11 1
6 12 16
6 13 4
6 14 19
6 15 4
6 16 11
6 17 0
6 18 13
6 19 19
6 20 11
7 8 5
7 9 10
7 10 15
7 11 10
7 12 6
7 13 15
7 14 0
7 15 18
7 16 14
7 17 16
7 18 9
7 19 11
7 20 8
8 9 1
8 10 6
8 11 4
8 12 15
8 13 12
8 14 2
8 15 19
8 16 3
8 17 12
8 18 13
8 19 18
8 20 14
9 10 0
9 11 1
9 12 15
9 13 8
9 14 7
9 15 6
9 16 10
9 17 11
9 18 17
9 19 12
9 20 1
10 11 18
10 12 17
10 13 13
10 14 19
10 15 5
10 16 6
10 17 8
10 18 8
10 19 5
10 20 6
11 12 4
11 13 0
11 14 2
11 15 13
11 16 17
11 17 18
11 18 10
11 19 3
11 20 17
12 13 14
12 14 17
12 15 16
12 16 14
12 17 15
12 18 10
12 19 15
12 20 19
13 14 5
13 15 2
13 16 6
13 17 3
13 18 13
13 19 9
13 20 1
14 15 19
14 16 3
14 17 1
14 18 14
14 19 16
14 20 11
15 16 4
15 17 15
15 18 6
15 19 17
15 20 4
16 17 8
16 18 19
16 19 10
16 20 11
17 18 1
17 19 19
17 20 18
18 19 13
18 20 6
19 20 16
