80 3160
1 2 37
1 3 18
1 4 29
1 5 32
1 6 38
1 7 77
1 8 52
1 9 44
1 10 77
1 11 29
1 12 73
1 13 48
1 14 36
1 15 5
1 16 13
1 17 70
1 18 64
1 19 75
1 20 41
1 21 52
1 22 31
1 23 17
1 24 48
1 25 77
1 26 33
1 27 11
1 28 57
1 29 38
1 30 35
1 31 26
1 32 71
1 33 40
1 34 61
1 35 61
1 36 24
1 37 45
1 38 73
1 39 59
1 40 43
1 41 23
1 42 54
1 43 43
1 44 38
1 45 9
1 46 64
1 47 71
1 48 17
1 49 40
1 50 78
1 51 15
1 52 30
1 53 23
1 54 44
1 55 31
1 56 76
1 57 10
1 58 1
1 59 24
1 60 74
1 61 34
1 62 68
1 63 71
1 64 30
1 65 77
1 66 18
1 67 5
1 68 29
1 69 20
1 70 17
1 71 38
1 72 15
1 73 0
1 74 72
1 75 26
1 76 50
1 77 39
1 78 30
1 79 62
1 80 57
2 3 55
2 4 61
2 5 3
2 6 43
2 7 31
2 8 17
2 9 5
2 10 61
2 11 67
2 12 64
2 13 24
2 14 51
2 15 39
2 16 32
2 17 40
2 18 35
2 19 27
2 20 2
2 21 9
2 22 26
2 23 42
2 24 52
2 25 19
2 26 30
2 27 12
2 28 79
2 29 54
2 30 64
2 31 46
2 32 23
2 33 13
2 34 47
2 35 46
2 36 71
2 37 16
2 38 44
2 39 54
2 40 20
2 41 51
2 42 30
2 43 7
2 44 49
2 45 22
2 46 27
2 47 60
2 48 19
2 49 6
2 50 17
2 51 5
2 52 26
2 53 58
2 54 45
2 55 74
2 56 78
2 57 9
2 58 64
2 59 75
2 60 19
2 61 23
2 62 50
2 63 3
2 64 21
2 65 26
2 66 19
2 67 16
2 68 74
2 69 37
2 70 39
2 71 50
2 72 28
2 73 5
2 74 33
2 75 49
2 76 20
2 77 26
2 78 22
2 79 3
2 80 38
3 4 36
3 5 64
3 6 64
3 7 57
3 8 41
3 9 52
3 10 14
3 11 0
3 12 76
3 13 35
3 14 14
3 15 70
3 16 52
3 17 43
3 18 20
3 19 70
3 20 7
