90 4005
1 2 64
1 3 9
1 4 7
1 5 33
1 6 83
1 7 11
1 8 50
1 9 65
1 10 83
1 11 66
1 12 84
1 13 7
1 14 25
1 15 81
1 16 45
1 17 73
1 18 69
1 19 81
1 20 58
1 21 29
1 22 48
1 23 82
1 24 79
1 25 78
1 26 76
1 27 45
1 28 15
1 29 26
1 30 66
1 31 83
1 32 34
1 33 82
1 34 16
1 35 28
1 36 42
1 37 87
1 38 35
1 39 42
1 40 83
1 41 44
1 42 51
1 43 70
1 44 31
1 45 48
1 46 16
1 47 21
1 48 8
1 49 84
1 50 5
1 51 67
1 52 80
1 53 46
1 54 23
1 55 86
1 56 30
1 57 54
1 58 37
1 59 47
1 60 26
1 61 81
1 62 57
1 63 6
1 64 36
1 65 53
1 66 28
1 67 25
1 68 39
1 69 38
1 70 44
1 71 4
1 72 64
1 73 64
1 74 10
1 75 45
1 76 26
1 77 70
1 78 26
1 79 87
1 80 68
1 81 69
1 82 18
1 83 77
1 84 47
1 85 52
1 86 51
1 87 6
1 88 35
1 89 65
1 90 27
2 3 83
2 4 52
2 5 82
2 6 35
2 7 56
2 8 7
2 9 79
2 10 80
2 11 76
2 12 74
2 13 54
2 14 69
2 15 67
2 16 16
2 17 36
2 18 20
2 19 33
2 20 64
2 21 72
2 22 28
2 23 26
2 24 30
2 25 64
2 26 28
2 27 26
2 28 43
2 29 32
2 30 82
2 31 60
2 32 39
2 33 30
2 34 86
2 35 76
2 36 31
2 37 85
2 38 56
2 39 86
2 40 42
2 41 5
2 42 8
2 43 28
2 44 49
2 45 48
2 46 55
2 47 26
2 48 10
2 49 6
2 50 82
2 51 19
2 52 54
2 53 65
2 54 61
2 55 49
2 56 31
2 57 0
2 58 89
2 59 46
2 60 17
2 61 55
2 62 1
2 63 20
2 64 11
2 65 77
2 66 84
2 67 80
2 68 71
2 69 72
2 70 2
2 71 23
2 72 19
2 73 64
2 74 3
2 75 16
2 76 54
2 77 80
2 78 74
2 79 60
2 80 58
2 81 18
2 82 60
2 83 46
2 84 30
2 85 69
2 86 63
2 87 52
2 88 88
2 89 60
2 90 63
3 4 17
3 5 83
3 6 15
3 7 68
3 8 23
3 9 79
3 10 19
3 11 87
3 12 3
3 13 54
3 14 80
3 15 64
3 16 69
3 17 70
3 18 61
3 19 9
3 20 16
3 21 26
3 22 9
3 23 24
3 24 56
3 25 14
3 26 13
3 27 73
3 28 35
3 29 29
3 30 24
3 31 14
3 32 72
3 33 3
3 34 76
3 35 40
3 36 60
3 37 42
3 38 39
3 39 47
3 40 27
3 41 12
3 42 8
3 43 73
3 44 25
3 45 1
3 46 45
3 47 37
3 48 12
3 49 19
3 50 51
3 51 86
3 52 46
3 53 52
3 54 61
3 55 74
3 56 78
3 57 40
3 58 70
3 59 25
3 60 85
3 61 57
3 62 41
3 63 19
3 64 17
3 65 50
3 66 88
3 67 43
3 68 53
3 69 12
3 70 8
3 71 27
3 72 83
3 73 41
3 74 20
3 75 13
3 76 87
3 77 53
3 78 11
3 79 80
3 80 73
3 81 86
3 82 12
3 83 7
3 84 23
3 85 16
3 86 28
3 87 11
3 88 30
3 89 27
3 90 51
4 5 13
4 6 0
4 7 46
4 8 46
4 9 30
4 10 66
4 11 88
4 12 86
4 13 58
4 14 65
4 15 73
4 16 3
4 17 81
4 18 34
4 19 60
4 20 51
4 21 14
4 22 67
4 23 36
4 24 35
4 25 89
4 26 58
4 27 61
4 28 64
4 29 75
4 30 15
4 31 62
4 32 79
4 33 56
4 34 57
4 35 24
4 36 39
4 37 18
4 38 38
4 39 83
4 40 74
4 41 85
4 42 26
4 43 65
4 44 81
4 45 31
4 46 73
4 47 83
4 48 56
4 49 37
4 50 27
4 51 69
4 52 48
4 53 52
4 54 58
4 55 14
4 56 78
4 57 51
4 58 45
4 59 14
4 60 65
4 61 40
4 62 4
4 63 74
4 64 62
4 65 63
4 66 18
4 67 37
4 68 15
4 69 81
4 70 81
4 71 62
4 72 0
4 73 49
4 74 79
4 75 43
4 76 59
4 77 47
4 78 24
4 79 31
4 80 35
4 81 8
4 82 34
4 83 55
4 84 53
4 85 9
4 86 29
4 87 3
4 88 62
4 89 76
4 90 40
5 6 19
5 7 89
5 8 74
5 9 22
5 10 89
5 11 82
5 12 77
5 13 43
5 14 77
5 15 86
5 16 16
5 17 52
5 18 44
5 19 61
5 20 26
5 21 29
5 22 35
5 23 35
5 24 82
5 25 39
5 26 24
5 27 45
5 28 83
5 29 30
5 30 84
5 31 88
5 32 77
5 33 8
5 34 78
5 35 50
5 36 14
5 37 1
5 38 4
5 39 30
5 40 27
5 41 82
5 42 77
5 43 85
5 44 6
5 45 24
5 46 57
5 47 58
5 48 51
5 49 51
5 50 74
5 51 35
5 52 6
5 53 83
5 54 48
5 55 59
5 56 69
5 57 78
5 58 83
5 59 74
5 60 35
5 61 24
5 62 4
5 63 59
5 64 51
5 65 2
5 66 6
5 67 42
5 68 76
5 69 39
5 70 58
5 71 47
5 72 60
5 73 19
5 74 20
5 75 7
5 76 22
5 77 4
5 78 41
5 79 68
5 80 23
5 81 8
5 82 12
5 83 35
5 84 23
5 85 86
5 86 57
5 87 1
5 88 54
5 89 67
5 90 85
6 7 86
6 8 12
6 9 79
6 10 34
6 11 53
6 12 16
6 13 6
6 14 8
6 15 63
6 16 13
6 17 16
6 18 68
6 19 80
6 20 53
6 21 20
6 22 69
6 23 49
6 24 74
6 25 51
6 26 72
6 27 82
6 28 11
6 29 78
6 30 13
6 31 56
6 32 66
6 33 60
6 34 43
6 35 59
6 36 1
6 37 85
6 38 29
6 39 84
6 40 9
6 41 6
6 42 54
6 43 80
6 44 85
6 45 53
6 46 87
6 47 15
6 48 81
6 49 55
6 50 38
6 51 32
6 52 23
6 53 48
6 54 74
6 55 47
6 56 81
6 57 63
6 58 85
6 59 6
6 60 15
6 61 58
6 62 87
6 63 64
6 64 35
6 65 14
6 66 31
6 67 66
6 68 47
6 69 33
6 70 57
6 71 74
6 72 68
6 73 0
6 74 67
6 75 85
6 76 54
6 77 70
6 78 29
6 79 50
6 80 59
6 81 30
6 82 78
6 83 12
6 84 28
6 85 24
6 86 35
6 87 88
6 88 4
6 89 5
6 90 55
7 8 46
7 9 13
7 10 53
7 11 31
7 12 68
7 13 5
7 14 26
7 15 79
7 16 24
7 17 42
7 18 80
7 19 79
7 20 8
7 21 74
7 22 62
7 23 22
7 24 5
7 25 41
7 26 23
7 27 10
7 28 70
7 29 3
7 30 38
7 31 18
7 32 50
7 33 61
7 34 28
7 35 61
7 36 57
7 37 46
7 38 14
7 39 47
7 40 60
7 41 7
7 42 50
7 43 26
7 44 13
7 45 13
7 46 3
7 47 41
7 48 3
7 49 14
7 50 47
7 51 67
7 52 71
7 53 8
7 54 25
7 55 65
7 56 8
7 57 2
7 58 36
7 59 22
7 60 15
7 61 28
7 62 3
7 63 58
7 64 4
7 65 6
7 66 13
7 67 3
7 68 12
7 69 9
7 70 33
7 71 19
7 72 2
7 73 44
7 74 62
