90 4005
1 2 7
1 3 26
1 4 47
1 5 73
1 6 68
1 7 6
1 8 37
1 9 78
1 10 77
1 11 89
1 12 42
1 13 81
1 14 32
1 15 19
1 16 14
1 17 82
1 18 8
1 19 42
1 20 46
1 21 70
1 22 16
1 23 86
1 24 21
1 25 72
1 26 88
1 27 45
1 28 9
1 29 8
1 30 23
1 31 33
1 32 64
1 33 49
1 34 30
1 35 42
1 36 46
1 37 37
1 38 87
1 39 71
1 40 83
1 41 31
1 42 40
1 43 44
1 44 11
1 45 34
1 46 41
1 47 55
1 48 23
1 49 40
1 50 72
1 51 30
1 52 46
1 53 45
1 54 17
1 55 47
1 56 13
1 57 82
1 58 40
1 59 7
1 60 38
1 61 65
1 62 22
1 63 71
1 64 26
1 65 75
1 66 64
1 67 54
1 68 63
1 69 88
1 70 66
1 71 61
1 72 63
1 73 6
1 74 22
1 75 45
1 76 19
1 77 37
1 78 53
1 79 16
1 80 32
1 81 88
1 82 80
1 83 57
1 84 29
1 85 73
1 86 40
1 87 55
1 88 49
1 89 1
1 90 37
2 3 64
2 4 36
2 5 29
2 6 39
2 7 30
2 8 83
2 9 87
2 10 29
2 11 59
2 12 28
2 13 48
2 14 47
2 15 69
2 16 48
2 17 85
2 18 32
2 19 48
2 20 5
2 21 84
2 22 60
2 23 84
2 24 10
2 25 59
2 26 22
2 27 44
2 28 20
2 29 42
2 30 33
2 31 20
2 32 71
2 33 60
2 34 22
2 35 17
2 36 32
2 37 32
2 38 46
2 39 38
2 40 47
2 41 5
2 42 89
2 43 50
2 44 7
2 45 14
2 46 8
2 47 13
2 48 0
2 49 87
2 50 11
2 51 2
2 52 40
2 53 83
2 54 40
2 55 70
2 56 36
2 57 26
2 58 50
2 59 74
2 60 70
2 61 28
2 62 83
2 63 20
2 64 71
2 65 28
2 66 42
2 67 76
2 68 41
2 69 3
2 70 78
2 71 79
2 72 20
2 73 45
2 74 43
2 75 10
2 76 58
2 77 59
2 78 10
2 79 69
2 80 83
2 81 89
2 82 26
2 83 4
2 84 8
2 85 38
2 86 8
2 87 12
2 88 64
2 89 38
2 90 20
3 4 29
3 5 7
3 6 60
3 7 57
3 8 78
3 9 37
3 10 30
3 11 67
3 12 6
3 13 6
3 14 40
3 15 59
3 16 8
3 17 30
3 18 70
3 19 64
3 20 68
3 21 34
3 22 26
3 23 33
3 24 3
3 25 81
3 26 5
3 27 89
3 28 86
3 29 35
3 30 57
3 31 55
3 32 81
3 33 68
3 34 42
3 35 27
3 36 46
3 37 84
3 38 84
3 39 74
3 40 21
3 41 22
3 42 49
3 43 71
3 44 56
3 45 82
3 46 45
3 47 73
3 48 58
3 49 51
3 50 40
3 51 45
3 52 18
3 53 75
3 54 66
3 55 42
3 56 6
3 57 35
3 58 21
3 59 69
3 60 27
3 61 7
3 62 47
3 63 5
3 64 35
3 65 36
3 66 28
3 67 75
3 68 60
3 69 69
3 70 36
3 71 21
3 72 50
3 73 86
3 74 33
3 75 35
3 76 42
3 77 16
3 78 88
3 79 11
3 80 18
3 81 52
3 82 12
3 83 7
3 84 7
3 85 67
3 86 49
3 87 29
3 88 7
3 89 26
3 90 59
4 5 39
4 6 59
4 7 84
4 8 8
4 9 76
4 10 2
4 11 55
4 12 6
4 13 52
4 14 63
4 15 74
4 16 80
4 17 79
4 18 68
4 19 40
4 20 26
4 21 19
4 22 1
4 23 59
4 24 81
4 25 53
4 26 22
4 27 3
4 28 79
4 29 79
4 30 69
4 31 42
4 32 75
4 33 62
4 34 5
4 35 56
4 36 11
4 37 64
4 38 12
4 39 66
4 40 38
4 41 43
4 42 45
4 43 28
4 44 60
4 45 4
4 46 28
4 47 56
4 48 71
4 49 72
4 50 29
4 51 15
4 52 64
4 53 52
4 54 65
4 55 56
4 56 17
4 57 72
4 58 74
4 59 26
4 60 32
4 61 25
4 62 42
4 63 14
4 64 85
4 65 45
4 66 64
4 67 50
4 68 40
4 69 81
4 70 62
4 71 34
4 72 80
4 73 39
4 74 31
4 75 67
4 76 55
4 77 12
4 78 43
4 79 65
4 80 79
4 81 10
4 82 59
4 83 13
4 84 52
4 85 58
4 86 32
4 87 56
4 88 31
4 89 13
4 90 18
5 6 5
5 7 78
5 8 50
5 9 86
5 10 55
5 11 3
5 12 2
5 13 0
5 14 0
5 15 9
5 16 77
5 17 77
5 18 17
5 19 86
5 20 52
5 21 8
5 22 79
5 23 38
5 24 44
5 25 83
5 26 81
5 27 32
5 28 18
5 29 31
5 30 87
5 31 71
5 32 79
5 33 47
5 34 2
5 35 69
5 36 26
5 37 71
5 38 46
5 39 32
5 40 65
5 41 30
5 42 19
5 43 32
5 44 3
5 45 67
5 46 21
5 47 14
5 48 38
5 49 69
5 50 87
5 51 1
5 52 11
5 53 48
5 54 56
5 55 40
5 56 61
5 57 75
5 58 22
5 59 31
5 60 47
5 61 11
5 62 75
5 63 3
5 64 83
5 65 23
5 66 7
5 67 32
5 68 61
5 69 2
5 70 89
5 71 46
5 72 20
5 73 59
5 74 86
5 75 51
5 76 66
5 77 31
5 78 27
5 79 81
5 80 20
5 81 10
5 82 44
5 83 86
5 84 84
5 85 59
5 86 54
5 87 61
5 88 35
5 89 80
5 90 77
6 7 39
6 8 82
6 9 55
6 10 7
6 11 16
6 12 24
6 13 84
6 14 7
6 15 44
6 16 61
6 17 25
6 18 83
6 19 47
6 20 43
6 21 85
6 22 36
6 23 33
6 24 45
6 25 30
6 26 12
6 27 41
6 28 3
6 29 21
6 30 78
6 31 55
6 32 39
6 33 68
6 34 74
6 35 87
6 36 73
6 37 13
6 38 32
6 39 41
6 40 78
6 41 29
6 42 47
6 43 37
6 44 5
6 45 81
6 46 44
6 47 48
6 48 58
6 49 78
6 50 26
6 51 58
6 52 28
6 53 48
6 54 79
6 55 4
6 56 62
6 57 62
6 58 37
6 59 19
6 60 14
6 61 27
6 62 25
6 63 30
6 64 64
6 65 57
6 66 67
6 67 23
6 68 70
6 69 89
6 70 23
6 71 73
6 72 55
6 73 81
6 74 80
6 75 71
6 76 4
6 77 60
6 78 24
6 79 40
6 80 84
6 81 56
6 82 41
6 83 53
6 84 3
6 85 5
6 86 35
6 87 63
6 88 61
6 89 55
6 90 20
7 8 69
7 9 84
7 10 46
7 11 85
7 12 50
7 13 48
7 14 68
7 15 30
7 16 58
7 17 16
7 18 27
7 19 81
7 20 13
7 21 25
7 22 29
7 23 20
7 24 7
7 25 19
7 26 22
7 27 48
7 28 3
7 29 86
7 30 32
7 31 43
7 32 45
7 33 51
7 34 62
7 35 66
7 36 7
7 37 53
7 38 53
7 39 63
7 40 26
7 41 15
7 42 71
7 43 32
7 44 41
7 45 38
7 46 52
7 47 6
7 48 19
7 49 32
7 50 1
7 51 72
7 52 16
7 53 39
7 54 31
7 55 68
7 56 45
7 57 48
7 58 89
7 59 27
7 60 65
7 61 42
7 62 70
7 63 41
7 64 79
7 65 54
7 66 43
7 67 76
7 68 32
7 69 81
7 70 15
7 71 73
7 72 70
7 73 3
7 74 88
7 75 78
7 76 4
7 77 77
7 78 79
7 79 49
7 80 88
7 81 49
7 82 27
7 83 87
7 84 80
7 85 37
7 86 15
7 87 83
7 88 13
7 89 48
7 90 71
8 9 33
8 10 61
8 11 25
8 12 57
8 13 59
8 14 46
8 15 16
8 16 67
8 17 53
8 18 23
8 19 80
8 20 11
8 21 11
8 22 79
8 23 68
8 24 13
8 25 13
8 26 82
8 27 57
8 28 53
8 29 62
8 30 78
8 31 29
8 32 85
8 33 72
8 34 70
8 35 18
8 36 8
8 37 63
8 38 88
8 39 10
8 40 15
8 41 88
8 42 59
8 43 74
8 44 69
8 45 62
8 46 34
8 47 57
8 48 1
8 49 60
8 50 44
8 51 44
8 52 34
8 53 49
8 54 45
8 55 68
8 56 11
8 57 58
8 58 85
8 59 8
8 60 71
8 61 72
8 62 53
8 63 89
8 64 52
8 65 23
8 66 59
8 67 33
8 68 10
8 69 85
8 70 71
8 71 58
8 72 61
8 73 34
8 74 73
8 75 25
8 76 48
8 77 62
8 78 36
8 79 10
8 80 54
8 81 24
8 82 9
8 83 18
8 84 0
8 85 3
8 86 3
8 87 10
8 88 1
8 89 13
8 90 57
9 10 81
9 11 68
9 12 61
9 13 5
9 14 72
9 15 62
9 16 72
9 17 4
9 18 38
9 19 6
9 20 81
9 21 88
9 22 4
9 23 52
9 24 78
9 25 84
9 26 80
9 27 23
9 28 45
9 29 43
9 30 0
9 31 36
9 32 32
9 33 45
9 34 28
9 35 31
9 36 49
9 37 46
9 38 79
9 39 18
9 40 37
9 41 32
9 42 49
9 43 85
9 44 60
9 45 76
9 46 80
9 47 51
9 48 25
9 49 18
9 50 15
9 51 89
9 52 76
9 53 3
9 54 23
9 55 85
9 56 70
9 57 85
9 58 29
9 59 61
9 60 41
9 61 60
9 62 46
9 63 5
9 64 60
9 65 84
9 66 54
9 67 74
9 68 54
9 69 87
9 70 33
9 71 22
9 72 46
9 73 31
9 74 84
9 75 14
9 76 66
9 77 5
9 78 34
9 79 72
9 80 29
9 81 20
9 82 73
9 83 42
9 84 10
9 85 49
9 86 32
9 87 38
9 88 18
9 89 79
9 90 55
10 11 74
10 12 21
10 13 13
10 14 81
