100 4950
1 2 65
1 3 74
1 4 86
1 5 81
1 6 92
1 7 47
1 8 44
1 9 58
1 10 3
1 11 14
1 12 12
1 13 9
1 14 8
1 15 22
1 16 66
1 17 41
1 18 90
1 19 53
1 20 39
1 21 35
1 22 49
1 23 8
1 24 9
1 25 41
1 26 50
1 27 97
1 28 79
1 29 52
1 30 1
1 31 40
1 32 62
1 33 43
1 34 55
1 35 21
1 36 89
1 37 90
1 38 10
1 39 75
1 40 4
1 41 50
1 42 15
1 43 80
1 44 63
1 45 48
1 46 31
1 47 81
1 48 59
1 49 48
1 50 83
1 51 4
1 52 17
1 53 57
1 54 42
1 55 25
1 56 99
1 57 97
1 58 0
1 59 35
1 60 76
1 61 46
1 62 2
1 63 46
1 64 68
1 65 47
1 66 56
1 67 29
1 68 88
1 69 84
1 70 23
1 71 68
1 72 45
1 73 55
1 74 81
1 75 71
1 76 82
1 77 81
1 78 43
1 79 98
1 80 89
1 81 84
1 82 8
1 83 50
1 84 82
1 85 89
1 86 37
1 87 92
1 88 60
1 89 35
1 90 82
1 91 4
1 92 13
1 93 86
1 94 54
1 95 84
1 96 48
1 97 79
1 98 39
1 99 49
1 100 84
2 3 69
2 4 43
2 5 35
2 6 8
2 7 2
2 8 31
2 9 66
2 10 22
2 11 81
2 12 42
2 13 81
2 14 12
2 15 15
2 16 20
2 17 38
2 18 41
2 19 81
2 20 34
2 21 88
2 22 0
2 23 99
2 24 63
2 25 74
2 26 87
2 27 23
2 28 21
2 29 17
2 30 39
2 31 65
2 32 93
2 33 19
2 34 22
2 35 21
2 36 94
2 37 11
2 38 32
2 39 60
2 40 54
2 41 73
2 42 4
2 43 16
2 44 65
2 45 11
2 46 81
2 47 75
2 48 20
2 49 30
2 50 10
2 51 59
2 52 57
2 53 52
2 54 41
2 55 73
2 56 37
2 57 26
2 58 12
2 59 98
2 60 65
2 61 63
2 62 21
2 63 60
2 64 48
2 65 81
2 66 48
2 67 68
2 68 43
2 69 6
2 70 54
2 71 35
2 72 64
2 73 78
2 74 54
2 75 2
2 76 75
2 77 53
2 78 14
2 79 82
2 80 34
2 81 22
2 82 77
2 83 97
2 84 63
2 85 38
2 86 49
2 87 47
2 88 72
2 89 98
2 90 97
2 91 72
2 92 42
2 93 57
2 94 71
2 95 10
2 96 80
2 97 22
2 98 45
2 99 20
2 100 66
3 4 8
3 5 76
3 6 91
3 7 62
3 8 35
3 9 27
3 10 48
3 11 92
3 12 37
3 13 49
3 14 36
3 15 7
3 16 9
3 17 43
3 18 99
3 19 51
3 20 52
3 21 79
3 22 22
3 23 94
3 24 38
3 25 68
3 26 10
3 27 38
3 28 94
3 29 43
3 30 35
3 31 5
3 32 58
3 33 33
3 34 59
3 35 46
3 36 85
3 37 88
3 38 62
3 39 10
3 40 17
3 41 54
3 42 41
3 43 52
3 44 34
3 45 67
3 46 5
3 47 12
3 48 41
3 49 37
3 50 79
3 51 78
3 52 15
3 53 49
3 54 66
3 55 32
3 56 62
3 57 71
3 58 16
3 59 94
3 60 35
3 61 30
3 62 96
3 63 81
3 64 59
3 65 19
3 66 53
3 67 4
3 68 66
3 69 41
3 70 50
3 71 40
3 72 98
3 73 94
3 74 27
3 75 29
3 76 29
3 77 57
3 78 76
3 79 30
3 80 56
3 81 4
3 82 59
3 83 15
3 84 77
3 85 96
3 86 20
3 87 49
3 88 24
3 89 95
3 90 49
3 91 0
3 92 26
3 93 12
3 94 69
3 95 59
3 96 37
3 97 12
3 98 81
3 99 84
3 100 20
4 5 54
4 6 80
4 7 71
4 8 28
4 9 94
4 10 34
4 11 58
4 12 49
4 13 12
4 14 29
4 15 65
4 16 92
4 17 66
4 18 71
4 19 67
4 20 75
4 21 64
4 22 39
4 23 98
4 24 52
4 25 71
4 26 39
4 27 99
4 28 83
4 29 74
4 30 90
4 31 15
4 32 3
4 33 11
4 34 66
4 35 88
4 36 21
4 37 26
4 38 35
4 39 97
4 40 59
4 41 54
4 42 80
4 43 90
4 44 27
4 45 10
4 46 49
4 47 47
4 48 75
4 49 28
4 50 28
4 51 69
4 52 46
4 53 66
4 54 16
4 55 20
4 56 47
4 57 29
4 58 81
4 59 82
4 60 80
4 61 87
4 62 88
4 63 92
4 64 86
4 65 30
4 66 22
4 67 0
4 68 46
4 69 53
4 70 27
4 71 87
4 72 62
4 73 17
4 74 37
4 75 45
4 76 59
4 77 45
4 78 73
4 79 22
4 80 31
4 81 19
4 82 96
4 83 5
4 84 48
4 85 95
4 86 82
4 87 78
4 88 82
4 89 11
4 90 26
4 91 19
4 92 8
4 93 61
4 94 70
4 95 53
4 96 83
4 97 38
4 98 70
4 99 20
4 100 25
5 6 12
5 7 64
5 8 37
5 9 33
5 10 21
5 11 38
5 12 20
5 13 25
5 14 64
5 15 71
5 16 10
5 17 39
5 18 70
5 19 29
5 20 91
5 21 25
5 22 55
5 23 23
5 24 56
5 25 0
5 26 58
5 27 84
5 28 71
5 29 66
5 30 68
5 31 55
5 32 66
5 33 34
5 34 61
5 35 40
5 36 66
5 37 18
5 38 92
5 39 61
5 40 62
5 41 51
5 42 21
5 43 52
5 44 11
5 45 90
5 46 89
5 47 39
5 48 16
5 49 90
5 50 34
5 51 6
5 52 3
5 53 16
5 54 88
5 55 0
5 56 0
5 57 76
5 58 66
5 59 40
5 60 35
5 61 95
5 62 48
5 63 55
5 64 67
5 65 63
5 66 96
5 67 83
5 68 44
5 69 26
5 70 43
5 71 57
5 72 17
5 73 14
5 74 74
5 75 12
5 76 94
5 77 80
5 78 71
5 79 68
5 80 33
5 81 88
5 82 39
5 83 6
5 84 95
5 85 10
5 86 78
5 87 63
5 88 42
5 89 96
5 90 51
5 91 13
5 92 46
5 93 8
5 94 92
5 95 25
5 96 69
5 97 88
5 98 24
5 99 59
5 100 88
6 7 58
6 8 11
6 9 46
6 10 97
6 11 21
6 12 40
6 13 51
6 14 86
6 15 39
6 16 82
6 17 70
6 18 77
6 19 51
6 20 77
6 21 49
6 22 5
6 23 52
6 24 32
6 25 52
6 26 43
6 27 39
6 28 7
6 29 57
6 30 88
6 31 89
6 32 10
6 33 7
6 34 11
6 35 17
6 36 47
6 37 95
6 38 38
6 39 5
6 40 50
6 41 7
6 42 46
6 43 48
6 44 96
6 45 63
6 46 33
6 47 47
6 48 7
6 49 56
6 50 66
6 51 70
6 52 16
6 53 46
6 54 22
6 55 51
6 56 25
6 57 64
6 58 81
6 59 62
6 60 17
6 61 56
6 62 2
6 63 23
6 64 58
6 65 97
6 66 52
6 67 28
6 68 90
6 69 54
6 70 47
6 71 11
6 72 46
6 73 48
6 74 71
6 75 35
6 76 85
6 77 47
6 78 5
6 79 44
6 80 17
6 81 65
6 82 44
6 83 51
6 84 82
6 85 15
6 86 73
6 87 48
6 88 75
6 89 53
6 90 83
6 91 21
6 92 20
6 93 10
6 94 97
6 95 18
6 96 25
6 97 3
6 98 30
6 99 52
6 100 93
7 8 27
7 9 50
7 10 2
7 11 47
7 12 70
7 13 58
7 14 73
7 15 47
7 16 58
7 17 58
7 18 71
7 19 52
7 20 21
7 21 47
7 22 73
7 23 84
7 24 19
7 25 81
7 26 74
7 27 93
7 28 85
7 29 30
7 30 78
7 31 93
7 32 33
7 33 60
7 34 0
7 35 41
7 36 5
7 37 47
7 38 45
7 39 37
7 40 20
7 41 73
7 42 5
7 43 98
7 44 10
7 45 79
7 46 45
7 47 78
7 48 67
7 49 8
7 50 43
7 51 85
7 52 49
7 53 22
7 54 55
7 55 35
7 56 59
7 57 36
7 58 41
7 59 24
7 60 97
7 61 48
7 62 68
7 63 23
7 64 47
7 65 81
7 66 84
7 67 8
7 68 36
7 69 77
7 70 9
7 71 64
7 72 6
7 73 83
7 74 91
7 75 32
7 76 62
7 77 84
7 78 9
7 79 69
7 80 75
7 81 61
7 82 88
7 83 94
7 84 99
7 85 25
7 86 87
7 87 79
7 88 78
7 89 72
7 90 95
7 91 61
7 92 90
7 93 13
7 94 24
7 95 66
7 96 2
7 97 26
7 98 54
7 99 95
7 100 64
8 9 10
8 10 22
8 11 28
8 12 18
8 13 61
8 14 74
8 15 58
8 16 31
8 17 14
8 18 29
8 19 72
8 20 38
8 21 0
8 22 69
8 23 10
8 24 55
8 25 69
8 26 55
8 27 38
8 28 17
8 29 55
8 30 36
8 31 93
8 32 64
8 33 64
8 34 1
8 35 5
8 36 83
8 37 43
8 38 16
8 39 21
8 40 82
8 41 33
8 42 89
8 43 29
8 44 68
8 45 42
8 46 62
8 47 24
8 48 77
8 49 91
8 50 31
8 51 89
8 52 44
8 53 12
8 54 3
8 55 47
8 56 33
8 57 47
8 58 17
8 59 35
8 60 72
8 61 43
8 62 92
8 63 5
8 64 46
8 65 22
8 66 2
8 67 42
8 68 42
8 69 89
8 70 90
8 71 29
8 72 99
8 73 87
8 74 45
8 75 90
8 76 4
8 77 7
8 78 36
8 79 6
8 80 88
8 81 52
8 82 84
8 83 87
8 84 68
8 85 95
8 86 49
8 87 43
8 88 67
8 89 53
8 90 95
8 91 61
8 92 61
8 93 44
8 94 16
8 95 14
8 96 53
8 97 52
8 98 85
8 99 22
8 100 77
9 10 16
9 11 34
9 12 10
9 13 47
9 14 51
9 15 31
9 16 30
9 17 3
9 18 21
9 19 63
9 20 29
9 21 22
9 22 25
9 23 35
9 24 97
9 25 97
9 26 14
9 27 18
9 28 97
9 29 19
9 30 71
9 31 63
9 32 56
9 33 34
9 34 20
9 35 40
9 36 57
9 37 99
9 38 32
9 39 47
9 40 34
9 41 28
9 42 80
9 43 12
9 44 26
9 45 26
9 46 93
9 47 85
9 48 84
9 49 46
9 50 50
9 51 76
9 52 50
9 53 60
9 54 68
9 55 58
9 56 58
9 57 4
9 58 28
9 59 53
9 60 95
9 61 81
9 62 53
9 63 11
9 64 75
9 65 0
9 66 41
9 67 8
9 68 97
9 69 70
9 70 2
9 71 56
9 72 99
9 73 99
9 74 72
9 75 32
9 76 6
9 77 54
9 78 80
9 79 89
9 80 35
9 81 4
9 82 98
9 83 36
9 84 20
9 85 88
9 86 40
9 87 88
9 88 65
9 89 75
9 90 72
9 91 28
9 92 85
9 93 13
9 94 66
9 95 45
9 96 54
9 97 66
9 98 49
9 99 12
9 100 7
10 11 58
10 12 77
10 13 16
10 14 39
10 15 34
10 16 61
10 17 58
10 18 97
10 19 57
10 20 18
10 21 30
10 22 85
10 23 93
10 24 40
10 25 20
10 26 93
10 27 16
10 28 59
10 29 15
10 30 68
10 31 21
10 32 79
10 33 73
10 34 8
10 35 29
10 36 38
10 37 12
10 38 4
10 39 77
10 40 9
10 41 7
10 42 46
10 43 38
10 44 56
10 45 39
10 46 31
10 47 83
10 48 19
10 49 8
10 50 87
10 51 14
10 52 31
10 53 0
10 54 21
10 55 5
10 56 89
10 57 28
10 58 91
10 59 71
10 60 14
10 61 38
10 62 65
10 63 24
10 64 97
10 65 47
10 66 17
10 67 81
10 68 18
10 69 52
10 70 3
10 71 97
10 72 42
10 73 30
10 74 97
10 75 28
10 76 29
10 77 28
10 78 93
10 79 26
10 80 68
10 81 98
10 82 29
10 83 28
10 84 48
10 85 63
10 86 80
10 87 33
10 88 61
10 89 75
10 90 89
10 91 83
10 92 60
10 93 74
10 94 99
10 95 63
10 96 33
10 97 62
10 98 99
10 99 4
10 100 52
11 12 59
11 13 93
11 14 14
11 15 41
11 16 0
11 17 87
11 18 63
11 19 96
11 20 72
11 21 21
11 22 47
11 23 71
11 24 82
11 25 98
11 26 61
11 27 12
11 28 56
11 29 64
11 30 95
11 31 7
11 32 57
11 33 57
11 34 73
11 35 99
11 36 1
11 37 40
11 38 84
11 39 80
11 40 88
11 41 71
11 42 68
11 43 95
11 44 60
11 45 31
11 46 58
11 47 64
11 48 74
11 49 86
11 50 17
11 51 2
11 52 22
11 53 46
11 54 23
11 55 77
11 56 46
11 57 77
11 58 4
11 59 47
11 60 95
11 61 98
11 62 89
11 63 99
11 64 74
11 65 94
11 66 44
11 67 84
11 68 12
11 69 86
11 70 24
11 71 56
11 72 31
11 73 7
11 74 66
11 75 72
11 76 48
11 77 55
11 78 96
11 79 67
11 80 15
11 81 90
11 82 58
11 83 72
11 84 85
11 85 79
11 86 17
11 87 23
11 88 7
11 89 65
11 90 3
11 91 97
11 92 14
11 93 63
11 94 0
11 95 28
11 96 78
11 97 61
11 98 87
11 99 50
11 100 11
12 13 74
12 14 46
12 15 63
12 16 46
12 17 24
12 18 9
12 19 40
12 20 48
12 21 83
12 22 45
12 23 85
12 24 98
12 25 6
12 26 12
12 27 48
12 28 19
12 29 34
12 30 53
12 31 87
12 32 88
12 33 24
12 34 89
12 35 23
12 36 89
12 37 80
12 38 11
12 39 71
12 40 90
12 41 2
12 42 53
12 43 26
12 44 52
12 45 53
12 46 69
12 47 83
12 48 98
12 49 49
12 50 95
12 51 56
12 52 59
12 53 93
12 54 32
12 55 64
12 56 49
12 57 10
12 58 77
12 59 26
12 60 18
12 61 22
12 62 2
12 63 63
12 64 18
12 65 21
12 66 50
12 67 45
12 68 59
12 69 87
12 70 85
12 71 80
12 72 92
12 73 27
12 74 13
12 75 74
12 76 19
12 77 13
12 78 79
12 79 63
12 80 4
12 81 62
12 82 85
12 83 83
12 84 89
12 85 80
12 86 45
12 87 45
12 88 48
12 89 23
12 90 72
12 91 55
12 92 93
12 93 72
12 94 30
12 95 30
12 96 46
12 97 73
12 98 20
12 99 62
12 100 80
13 14 63
13 15 80
13 16 32
13 17 86
13 18 35
13 19 3
13 20 40
13 21 56
13 22 93
13 23 97
13 24 72
13 25 30
13 26 80
13 27 79
13 28 67
13 29 30
13 30 58
13 31 96
13 32 85
13 33 26
13 34 91
13 35 49
13 36 95
13 37 42
13 38 27
13 39 30
13 40 40
13 41 17
13 42 33
13 43 41
13 44 97
13 45 50
13 46 58
13 47 96
13 48 15
13 49 91
13 50 95
13 51 52
13 52 63
13 53 10
13 54 7
13 55 14
13 56 62
13 57 29
13 58 22
13 59 9
13 60 65
13 61 18
13 62 41
13 63 91
13 64 75
13 65 18
13 66 38
13 67 43
13 68 41
13 69 26
13 70 39
13 71 31
13 72 94
13 73 65
13 74 16
13 75 93
13 76 70
13 77 0
13 78 79
13 79 20
13 80 74
13 81 44
13 82 52
13 83 40
13 84 47
13 85 6
13 86 1
13 87 20
13 88 26
13 89 86
13 90 33
13 91 99
13 92 27
13 93 4
13 94 46
13 95 69
13 96 20
13 97 28
13 98 80
13 99 57
13 100 35
14 15 57
14 16 59
14 17 15
14 18 58
14 19 29
14 20 19
14 21 2
14 22 47
14 23 69
14 24 4
14 25 11
14 26 27
14 27 61
14 28 51
14 29 41
14 30 18
14 31 82
14 32 46
14 33 71
14 34 23
14 35 89
14 36 77
14 37 88
14 38 50
14 39 33
14 40 65
14 41 16
14 42 43
14 43 91
14 44 10
14 45 82
14 46 90
14 47 11
14 48 56
14 49 4
14 50 3
14 51 93
14 52 96
14 53 23
14 54 60
14 55 98
14 56 60
14 57 20
14 58 34
14 59 45
14 60 76
14 61 76
14 62 29
14 63 66
14 64 58
14 65 16
14 66 66
14 67 18
14 68 9
14 69 66
14 70 64
14 71 40
14 72 91
14 73 42
14 74 26
14 75 30
14 76 78
14 77 36
14 78 95
14 79 88
14 80 38
14 81 64
14 82 57
14 83 64
14 84 39
14 85 8
14 86 25
14 87 12
14 88 77
14 89 59
14 90 41
14 91 42
14 92 89
14 93 61
14 94 10
14 95 74
14 96 40
14 97 91
14 98 25
14 99 36
14 100 78
15 16 98
15 17 31
15 18 12
15 19 1
15 20 13
15 21 16
15 22 34
15 23 21
15 24 94
15 25 28
15 26 1
15 27 97
15 28 91
15 29 26
15 30 68
15 31 76
15 32 57
15 33 92
15 34 85
15 35 53
15 36 73
15 37 45
15 38 80
15 39 78
15 40 68
15 41 42
15 42 41
15 43 50
15 44 93
15 45 13
15 46 10
15 47 80
15 48 35
15 49 37
15 50 74
15 51 48
15 52 17
15 53 10
15 54 59
15 55 69
15 56 58
15 57 72
15 58 31
15 59 65
15 60 49
15 61 46
15 62 8
15 63 21
15 64 82
15 65 69
15 66 24
15 67 16
15 68 0
15 69 71
15 70 95
15 71 53
15 72 51
15 73 13
15 74 34
15 75 82
15 76 58
15 77 39
15 78 4
15 79 84
15 80 97
15 81 72
15 82 60
15 83 19
15 84 88
15 85 78
15 86 93
15 87 52
15 88 99
15 89 82
15 90 24
15 91 49
15 92 5
15 93 4
15 94 4
15 95 45
15 96 26
15 97 75
15 98 83
15 99 11
15 100 65
16 17 6
16 18 64
16 19 58
16 20 97
16 21 58
16 22 99
16 23 16
16 24 9
16 25 96
16 26 72
